subject_id,source_fold,step,checkpoint,eta,task_grad_norm,utility_grad_norm,grad_dot_task_G,cos_task_G,predicted_utility_damage,utility_delta_actual_small_step,predicted_utility_delta,finite_decision_change,predicted_decision_damage_finite,protected_contribution_delta,w_norm_before
20,1,2,t2,0.05,0.2186885966259329,0.1571050412784708,-0.024596259145975723,-0.7159005151495896,0.0,0.0012191967450088659,0.0012298129572987863,0.0,0.0,0.013108120660696453,0.021973497286264663
20,1,3,t3,0.05,0.21584437605288348,0.15467353701413586,-0.023797802930590924,-0.7128201690707214,0.0,0.0011796769702697718,0.0011898901465295462,0.0,0.0,0.012910812579896742,0.03273639402079405
20,1,4,t4,0.05,0.21306885786976754,0.15230085877889776,-0.023030547913010676,-0.7097114409009294,0.0,0.0011416982567520328,0.0011515273956505339,0.0,0.0,0.012714853426984384,0.04335469543240851
21,1,0,t0,0.05,0.23863491824130562,0.16651950712862365,-0.027728746254359754,-0.6978000807712283,0.0,0.0013356875276245156,0.0013864373127179877,0.0,0.0,0.034064377504143435,0.0
21,1,1,t1,0.05,0.22744000039124268,0.15790558692392093,-0.024375019407723846,-0.6787041513078873,0.0,0.001175069404147494,0.0012187509703861924,0.0,0.0,0.03235332717998964,0.01179719555880599
21,1,2,t2,0.05,0.21719920483889213,0.1501356870644918,-0.021505445381365073,-0.659486851701586,0.0,0.0010375078140131139,0.0010752722690682537,0.0,0.0,0.03080196427700513,0.023042360895102112
21,1,3,t3,0.05,0.20780564465451576,0.14310888985194634,-0.01903945544913898,-0.6402217496264482,0.0,0.0009191869697310548,0.000951972772456949,0.0,0.0,0.029390810940157608,0.03378222684139112
21,1,4,t4,0.05,0.19916673588513817,0.1367382464487337,-0.016911594086424446,-0.6209799451703535,0.0,0.0008170030789186322,0.0008455797043212224,0.0,0.0,0.02810326557208523,0.04405828359628497
22,1,0,t0,0.05,0.3911213496928016,0.27134720199444307,-0.07362930403021312,-0.6937672327017108,0.0,0.0035109387667535685,0.003681465201510656,0.01,0.0,0.037311469251281065,0.0
22,1,1,t1,0.05,0.36803383512398935,0.2529805793543333,-0.062366631403094536,-0.6698496124748216,0.0,0.0029787116342383513,0.003118331570154727,-0.01,0.01,0.03380427229773862,0.019432934033093086
22,1,2,t2,0.05,0.3478011770791703,0.237222626392294,-0.05330118237950224,-0.6460254587334395,0.0,0.0025506921684979034,0.002665059118975112,0.03,0.0,0.030692090938644057,0.037723073918714295
22,1,3,t3,0.05,0.3300930681581594,0.22378732416160838,-0.04600484894916479,-0.6227757056344563,0.0,0.0022063820652793442,0.0023002424474582394,0.0,0.0,0.027937220017201295,0.05500061872443637
22,1,4,t4,0.05,0.3145897845909311,0.21238987161942027,-0.04012373296596387,-0.6005136007231174,0.0,0.001928905646658985,0.0020061866482981934,0.010000000000000002,0.0,0.025503183136997204,0.07138179593893644
23,1,0,t0,0.05,0.2477663731510317,0.18828073036522788,-0.035449633426863664,-0.7599122012003772,0.0,0.00173833751606578,0.0017724816713431833,0.0,0.0,0.025219383912158257,0.0
23,1,1,t1,0.05,0.2404677781206819,0.1820495852701601,-0.03295896560069173,-0.7528819572550901,0.0,0.001616733058763864,0.0016479482800345867,0.0,0.0,0.02432784706264423,0.012387042132324371
23,1,2,t2,0.05,0.23353809912747062,0.1761623327410908,-0.030684208954330803,-0.7458371856331812,0.0,0.0015056426105681808,0.0015342104477165403,0.0,0.0,0.023485601531190392,0.02440895167304077
23,1,3,t3,0.05,0.22695550641942588,0.17059608434611306,-0.028604106831613938,-0.7387857269185288,0.0,0.0014040334391027254,0.001430205341580697,0.01,0.0,0.022689036467122864,0.03608390486583966
23,1,4,t4,0.05,0.2206996346694675,0.16532976445011557,-0.02669973299918569,-0.7317355216538669,0.0,0.0013109856658699015,0.0013349866499592846,0.01,0.0,0.021934870707456353,0.047428999912150605
26,1,0,t0,0.05,0.2737370610411033,0.1817399918976049,-0.03302942465494152,-0.663921628569381,0.0,0.0016317262100815633,0.001651471232747076,0.0,0.0,0.022754926959768326,0.0
26,1,1,t1,0.05,0.2690097091113516,0.1777130275429424,-0.03152221997009305,-0.6593704558527563,0.0,0.0015568886784929625,0.0015761109985046526,0.0,0.0,0.022170522532957624,0.01361516187258542
26,1,2,t2,0.05,0.26432953684249416,0.1737216287580066,-0.03005799492787231,-0.6545763720856248,0.0,0.0014842073345481266,0.0015028997463936156,0.0,0.0,0.0215832612648955,0.026995779170306627
26,1,3,t3,0.05,0.25969894680603983,0.16976929697418158,-0.028637248726763924,-0.649533947983502,0.0,0.0014137072029305475,0.0014318624363381964,0.0,0.0,0.02099420433584795,0.04014393961830419
26,1,4,t4,0.05,0.2551205335799418,0.16585972438535276,-0.027260460303209274,-0.6442385791065554,0.0,0.0013454119914120821,0.0013630230151604637,0.0,0.0,0.02040441830545238,0.05306183870034989
27,1,0,t0,0.05,0.5014093516180165,0.424342937728705,-0.1800669288002277,-0.8463003659895728,0.0,0.008576957570752608,0.009003346440011386,0.0,0.0,0.07048987964565577,0.0
27,1,1,t1,0.05,0.4636069709243991,0.3911949698762175,-0.15035288276890077,-0.8290266966457607,0.0,0.007173880310279296,0.007517644138445039,0.03,0.0,0.06491974946653047,0.024553871085336524
27,1,2,t2,0.05,0.43045925251369993,0.3624355478742768,-0.12650870813695372,-0.8108818112072553,0.0,0.00604591393699247,0.0063254354068476865,0.0,0.0,0.06003994303826707,0.047263738567408224
27,1,3,t3,0.05,0.4012618137834286,0.33739278709412074,-0.10721904699750384,-0.7919691869815464,0.0,0.005131871608509003,0.005360952349875193,0.0,0.0,0.05574264848557295,0.06835498891639903
27,1,4,t4,0.05,0.37543757481755263,0.31551642365961174,-0.09149720288195486,-0.7724103322459652,0.0,0.0043857473345078335,0.004574860144097743,-0.009999999999999998,0.009999999999999998,0.051940187592471765,0.08801846043687597
28,1,0,t0,0.05,0.16189748642079888,0.1160522543273966,-0.013468125734470746,-0.7168251658849646,0.0,0.0006663189024954663,0.0006734062867235374,0.0,0.0,0.02496427918624414,0.0
28,1,1,t1,0.05,0.15886078225418104,0.11385445806135287,-0.012936199860038564,-0.7152201466483317,0.0,0.0006401841237075045,0.0006468099930019282,0.0,0.0,0.02446901560394527,0.008088159924043613
28,1,2,t2,0.05,0.15593221202266633,0.11175243110612618,-0.012438075846608334,-0.7137730267704242,0.0,0.0006157012473569229,0.0006219037923304167,0.0,0.0,0.02399591648176353,0.01602418970341233
28,1,3,t3,0.05,0.15310622753082476,0.10974007936180921,-0.011970945849844953,-0.712475741631606,0.0,0.0005927336286361135,0.0005985472924922477,0.0,0.0,0.023543532937499292,0.023813437350723193
28,1,4,t4,0.05,0.15037767860308207,0.10781180580075247,-0.01153228062403033,-0.7113203563171835,0.0,0.0005711581282844685,0.0005766140312015166,0.01,0.0,0.0231105353410459,0.03146097907188676
3,1,0,t0,0.05,0.21352101510663785,0.18076181049855947,-0.03267483213471715,-0.8465759849188479,0.0,0.0015967527824341243,0.0016337416067358575,0.0,0.0,0.03049659015931021,0.0
3,1,1,t1,0.05,0.205926871861411,0.17383307721113944,-0.030006285577074694,-0.8382367096692223,0.0,0.0014672235244359288,0.0015003142788537348,0.0,0.0,0.029447036670542475,0.010619271964429196
3,1,2,t2,0.05,0.19885490584991353,0.16742894377367296,-0.02762736948138639,-0.8297983333583624,0.0,0.001351712412311537,0.0013813684740693196,0.0,0.0,0.028472666929268017,0.020863451551031184
3,1,3,t3,0.05,0.1922647677658339,0.16150826250086545,-0.025502995510251383,-0.821290126574829,0.0,0.0012485238757085626,0.0012751497755125693,0.0,0.0,0.027566860924473427,0.030757381940060648
3,1,4,t4,0.05,0.18611915303372906,0.156032854146554,-0.02360258697006183,-0.812741314135454,0.0,0.0011561801495972024,0.0011801293485030916,0.0,0.0,0.02672362545632398,0.040323986574039426
30,1,0,t0,0.05,0.18541484712241335,0.10091441940760276,-0.010183720044373562,-0.5442625929944711,0.0,0.000500762962194895,0.0005091860022186782,0.0,0.0,0.018404104517688376,0.0
30,1,1,t1,0.05,0.182210253477741,0.09807789104756995,-0.009572277265932228,-0.5356376495992996,0.0,0.00047095956376672077,0.0004786138632966114,0.0,0.0,0.017774178112705735,0.009264941072748356
30,1,2,t2,0.05,0.17918671204613082,0.09541505857462065,-0.009016235014902547,-0.5273540037708219,0.0,0.000443843385034115,0.0004508117507451274,0.0,0.0,0.01717939574606147,0.018368195299976964
30,1,3,t3,0.05,0.17632910635847351,0.09291248726103989,-0.008509557181987438,-0.5194079625776611,0.0,0.0004191230682409619,0.00042547785909937194,0.0,0.0,0.01661711650893291,0.027318364187080613
30,1,4,t4,0.05,0.1736238068613534,0.09055805685749338,-0.008046974789948372,-0.5117949486372205,0.0,0.00039654410808417917,0.00040234873949741867,0.0,0.0,0.016084953879247132,0.03612336992607748
31,1,0,t0,0.05,0.3035357019320905,0.22663984492468173,-0.05136561930748379,-0.7466660776212037,0.0,0.002500939357643339,0.0025682809653741895,0.0,0.0,0.03503219675087972,0.0
31,1,1,t1,0.05,0.2925310914344924,0.2165125120007084,-0.046499495372785325,-0.7341640947551182,0.0,0.0022646321441892603,0.0023249747686392664,0.0,0.0,0.033362974157864864,0.01491502369100881
31,1,2,t2,0.05,0.28220598558054943,0.20706208750546043,-0.04215216334222249,-0.7213615423194992,0.0,0.002053436583266177,0.002107608167111125,0.0,0.0,0.03180706266552219,0.02929610258822876
31,1,3,t3,0.05,0.27250773308739373,0.19823812419084824,-0.03826178223594006,-0.7082704203950959,0.0,0.0018643757768776192,0.001913089111797003,0.0,0.0,0.030354470504812076,0.043175332901455976
31,1,4,t4,0.05,0.2633893077264421,0.1899956200772284,-0.0347750821207923,-0.6949064572145061,0.0,0.0016948823836983318,0.001738754106039615,0.01,0.0,0.028996360450348868,0.056582299221253664
32,1,0,t0,0.05,0.21465481389134622,0.1591053572686376,-0.02531451471158081,-0.7412147335431473,0.0,0.0012374482960529343,0.0012657257355790407,0.0,0.0,0.032329368480088536,0.0
32,1,1,t1,0.05,0.20782414021486179,0.15388705515574597,-0.023397443179750614,-0.7315940826478765,0.0,0.0011445903528884832,0.0011698721589875308,0.0,0.0,0.03129059164158783,0.01072727543540911
32,1,2,t2,0.05,0.2014688239312518,0.1490749347360406,-0.02168917789624518,-0.7221550741761927,0.0,0.001061760543961579,0.001084458894812259,0.0,0.0,0.03032592149139489,0.0211137049549515
32,1,3,t3,0.05,0.19553906295073387,0.1446245097534268,-0.020160612950405776,-0.7128992354661073,0.0,0.0009875720813476985,0.001008030647520289,0.0,0.0,0.02942754230891867,0.03118254011746063
32,1,4,t4,0.05,0.18999176981927102,0.14049737042630944,-0.01878750471410274,-0.7038270526173198,0.0,0.0009208681403664182,0.0009393752357051369,0.0,0.0,0.02858869318995387,0.04095463958003157
33,1,0,t0,0.05,0.10355539890018596,0.0903470953628339,-0.008162597640501007,-0.8724508790058384,0.0,0.00040435254645732055,0.00040812988202505035,0.0,0.0,0.021035437732993635,0.0
33,1,1,t1,0.05,0.10199634967921066,0.0888233501359213,-0.00787685403738513,-0.8694418481307583,0.0,0.00039026567493224973,0.00039384270186925655,0.0,0.0,0.020627871301672644,0.005174363010356445
33,1,2,t2,0.05,0.10049422658090512,0.08735820351083144,-0.007606479904031816,-0.8664398550532034,0.0,0.00037693291877823054,0.0003803239952015908,0.01,0.0,0.020235832874791568,0.010270679183889941
33,1,3,t3,0.05,0.09904583392834616,0.08594838256989613,-0.007350369645869296,-0.8634451386148888,0.0,0.00036430029125898017,0.0003675184822934648,-0.01,0.01,0.019858447882789176,0.015291744383035672
33,1,4,t4,0.05,0.0976482166529735,0.0845908594769951,-0.007107517166810938,-0.860457922793175,0.0,0.0003523186417095994,0.0003553758583405469,0.0,0.0,0.01949490660756674,0.020240199288589788
34,1,0,t0,0.05,0.3664159504447345,0.207614403785015,-0.04310374065900727,-0.5666084575238606,0.0,0.0021115991408270363,0.0021551870329503636,0.0,0.0,0.021306591642159048,0.0
34,1,1,t1,0.05,0.3465717443085981,0.20144997612537746,-0.040251805796253454,-0.5765340132248874,0.0,0.0019811353619441086,0.002012590289812673,0.01,0.0,0.02062018892701059,0.018317290598031447
34,1,2,t2,0.05,0.3314322415475436,0.196213211374735,-0.03801996757361535,-0.5846402016307503,0.0,0.0018750796808603143,0.0019009983786807676,-0.01,0.01,0.02009325192118349,0.03560975177764669
34,1,3,t3,0.05,0.3190972747426379,0.1914283157926105,-0.03606148272497105,-0.5903563444260772,0.0,0.0017798807220970048,0.0018030741362485524,0.0,0.0,0.01963156312514768,0.052109834836153196
34,1,4,t4,0.05,0.30850572266106996,0.1869230318135515,-0.03424351381895619,-0.593816425195616,0.0,0.0016905910576712202,0.0017121756909478096,0.01,0.0,0.01919303936309258,0.06796514139273548
35,1,0,t0,0.05,0.16952820241961025,0.13537299487366908,-0.01832584774106644,-0.7985275249447227,0.0,0.00089307496184729,0.0009162923870533221,0.0,0.0,0.03281908514062973,0.0
35,1,1,t1,0.05,0.16315401603215607,0.13000671879447048,-0.016713043185505802,-0.7879374903083135,0.0,0.0008152124044082942,0.0008356521592752901,0.0,0.0,0.031236633387979634,0.008430682211239706
35,1,2,t2,0.05,0.15728523947732456,0.12511028108039496,-0.015297888705277006,-0.7774103326707109,0.0,0.0007468234877336805,0.0007648944352638504,0.0,0.0,0.029778588904842612,0.0165459387761787
35,1,3,t3,0.05,0.15186821937169423,0.120631652257391,-0.01405101682196724,-0.7669716999157774,0.0,0.0006865110522262866,0.0007025508410983621,0.0,0.0,0.02843134254032774,0.024370255589189056
35,1,4,t4,0.05,0.14685658077621097,0.11652593060517605,-0.012948189762819435,-0.756646119978942,0.0,0.0006331201389838878,0.0006474094881409718,0.0,0.0,0.027183192850651447,0.03192551227051642
38,1,0,t0,0.05,0.3746908747149206,0.26906427807157524,-0.072395585734178,-0.7180966218823064,0.0,0.0035015599996344182,0.0036197792867088997,0.0,0.0,0.03957625113720055,0.0
38,1,1,t1,0.05,0.35416840832358604,0.2537430342898972,-0.06384352688726383,-0.7104162283585598,0.0,0.0030914091102774988,0.0031921763443631917,0.01,0.0,0.03720404187414619,0.018201394249682663
38,1,2,t2,0.05,0.3354067192593421,0.23987286193448207,-0.05655964079400299,-0.7029973909938714,0.0,0.0027417302839143898,0.0028279820397001496,0.0,0.0,0.035046350098594595,0.03540227250684664
38,1,3,t3,0.05,0.3182342865785919,0.22729834688351627,-0.050331362446968134,-0.6958175538249838,0.0,0.002442453191523919,0.002516568122348407,0.01,0.0,0.03307925970004444,0.051686966211548724
38,1,4,t4,0.05,0.3025008537747034,0.21588473326286628,-0.04498610801097216,-0.6888581786139462,0.0,0.0021853880807766735,0.002249305400548608,0.0,0.0,0.031282131530711466,0.06713136985723052
40,1,0,t0,0.05,0.32166860994276963,0.2556201150058898,-0.06534164319562435,-0.7946690352020291,0.0,0.0031797500060501693,0.003267082159781218,0.0,0.0,0.03866846671160575,0.0
40,1,1,t1,0.05,0.30802701340955463,0.24425720767659512,-0.059121414006853445,-0.7857937347948114,0.0,0.0028796642681418183,0.0029560707003426726,0.01,0.0,0.03683670253488821,0.015994079275361745
40,1,2,t2,0.05,0.2954880068282165,0.23390176308131,-0.05369930397910342,-0.7769538800063331,0.0,0.0026178748674984265,0.002684965198955171,0.0,0.0,0.03516217036453301,0.03131371775857274
40,1,3,t3,0.05,0.28394454256669543,0.22444683384696856,-0.04895579802065063,-0.7681694950957612,0.0,0.0023886701520969,0.0024477899010325317,0.0,0.0,0.0336278446510697,0.04601179472255298
40,1,4,t4,0.05,0.27330104050291143,0.21579784766680235,-0.04479120831869246,-0.7594589611516133,0.0,0.0021872825309391386,0.002239560415934623,0.01,0.0,0.03221884290070798,0.060136083782576885
41,1,0,t0,0.05,0.6239928534148262,0.578344441287468,-0.33448229276811353,-0.9268446298649585,0.0,0.015298616397081521,0.016724114638405677,0.04,0.0,0.11868988538445259,0.0
41,1,1,t1,0.05,0.5318907270204237,0.49017161527466085,-0.23495236504644348,-0.9011751900984695,0.0,0.010743480735512179,0.011747618252322175,0.019999999999999997,0.0,0.0998773029577766,0.03051764651594386
41,1,2,t2,0.05,0.45595040564045675,0.41851020284143053,-0.1655612282819036,-0.8676307996451352,0.0,0.0075718726719492535,0.00827806141409518,-0.009999999999999995,0.009999999999999995,0.08410652971315388,0.0565277975319928
41,1,3,t3,0.05,0.39378978299934647,0.3610703798604242,-0.11733204907054545,-0.8252020871540057,0.0,0.00536971661960528,0.005866602453527273,0.009999999999999995,0.0,0.07092269800367618,0.07880410475119663
41,1,4,t4,0.05,0.3432622404933817,0.31575385882783263,-0.08386054843261012,-0.7737184597983381,0.0,0.0038427361235160995,0.004193027421630506,-0.009999999999999995,0.009999999999999995,0.059916342475343165,0.09800004536441266
43,1,0,t0,0.05,0.14876945803921765,0.11325149611692924,-0.012825901372722845,-0.7612545638837821,0.0,0.000632550235951504,0.0006412950686361423,0.0,0.0,0.027691392208911363,0.0
43,1,1,t1,0.05,0.14598862561062803,0.11013658902002796,-0.012135104657242594,-0.7547317392192451,0.0,0.0005987646219148823,0.0006067552328621298,0.0,0.0,0.026895849934619687,0.007392261389385738
43,1,2,t2,0.05,0.14336457484541612,0.10720086581909288,-0.011502495047589231,-0.7484307597308182,0.0,0.0005678090544319753,0.0005751247523794616,0.0,0.0,0.02614407166572482,0.014643756430987243
43,1,3,t3,0.05,0.14088408326573568,0.10443045584002175,-0.010921959504668548,-0.7423541875851349,0.0,0.0005393879112109562,0.0005460979752334275,0.0,0.0,0.025432649792538606,0.02176214965422714
43,1,4,t4,0.05,0.13853531457465743,0.10181288950500185,-0.010388156512347814,-0.7365036746617324,0.0,0.000513242665008809,0.0005194078256173907,0.0,0.0,0.024758521595834998,0.028754478620049314
44,1,0,t0,0.05,0.18855714268192905,0.1499172789245834,-0.02247519052015135,-0.7950758255982481,0.0,0.0011132151850480054,0.0011237595260075676,0.0,0.0,0.017777124215233135,0.0
44,1,1,t1,0.05,0.18568306547507774,0.1476000106369266,-0.021713691121970326,-0.7922729184456385,0.0,0.0010756510072211234,0.0010856845560985164,0.0,0.0,0.017425662881613777,0.009412598013949709
44,1,2,t2,0.05,0.18289712087041748,0.14536118088651595,-0.020989645284279664,-0.7894954374120398,0.0,0.0010399244647635864,0.0010494822642139832,0.0,0.0,0.01709162437343737,0.018680952456470012
44,1,3,t3,0.05,0.1801946010239175,0.14319647784284137,-0.02030048022317071,-0.7867414517676394,0.0,0.0010059102743282256,0.0010150240111585355,0.0,0.0,0.016773778215798646,0.027809440140809192
44,1,4,t4,0.05,0.17757120956348643,0.14110197771959437,-0.01964386836226306,-0.7840092521843909,0.0,0.0009734950034867434,0.0009821934181131532,0.0,0.0,0.01647100230833795,0.03680221084936014
45,1,0,t0,0.05,0.24103170584259942,0.16217638297280665,-0.026301179194142446,-0.6728423587160988,0.0,0.0012901695858185125,0.0013150589597071224,0.0,0.0,0.020574152791002335,0.0
45,1,1,t1,0.05,0.23539715354517707,0.1574072479863911,-0.02457446469303745,-0.6632206136321446,0.0,0.0012067627620015453,0.0012287232346518727,0.0,0.0,0.01963837520163798,0.012047923912826518
45,1,2,t2,0.05,0.23019534632652322,0.15306480742855905,-0.023050631562384568,-0.6542004172581638,0.0,0.001132975362736044,0.0011525315781192285,0.01,0.0,0.018804531063362266,0.023813978414097128
45,1,3,t3,0.05,0.22535999554055897,0.1490770106881563,-0.02169295674332341,-0.6457004959218983,0.0,0.0010670884511774226,0.0010846478371661706,0.0,0.0,0.018056456635661376,0.03531847972507066
45,1,4,t4,0.05,0.22083811620079694,0.14538701232476006,-0.020473026821447665,-0.6376498682739851,0.0,0.0010077695736730452,0.0010236513410723832,0.0,0.0,0.01738090385377565,0.04657892174863998
46,1,0,t0,0.05,0.30258472366385364,0.19334726198879618,-0.0373831637185642,-0.6389854272848204,0.0,0.0018150754885198905,0.00186915818592821,0.0,0.0,0.026907997809055378,0.0
46,1,1,t1,0.05,0.2928427910358172,0.18421746330962216,-0.03359859995109126,-0.6228102696764803,0.0,0.0016347205863423975,0.0016799299975545632,0.0,0.0,0.024881470536790715,0.015128099795481957
46,1,2,t2,0.05,0.2841724091324417,0.17628845118981543,-0.03045355337385866,-0.607899961856076,0.0,0.0014845095770252836,0.0015226776686929331,0.01,0.0,0.023089579262135007,0.029761233813546097
46,1,3,t3,0.05,0.2763911755589526,0.1693627743639078,-0.027813485610290803,-0.5941733834588099,0.0,0.001358107414476173,0.0013906742805145401,0.0,0.0,0.021502023621782912,0.04394836529725843
46,1,4,t4,0.05,0.2693472583330385,0.16327082418933309,-0.025573060655825614,-0.5815157283350896,0.0,0.001250556400961278,0.0012786530327912808,0.0,0.0,0.020092074390143502,0.05773106360756872
47,1,0,t0,0.05,0.2263949356092013,0.185554658433624,-0.03443053126641887,-0.8196058527710887,0.0,0.0016727347110948865,0.0017215265633209438,0.0,0.0,0.03446486725644813,0.0
47,1,1,t1,0.05,0.21700775487805152,0.17696760504657097,-0.03098784674966008,-0.8069047259020489,0.0,0.0015071973326413607,0.0015493923374830041,0.0,0.0,0.0326576361854276,0.011302044710902535
47,1,2,t2,0.05,0.2084863872751391,0.16923315023247615,-0.028019994229431026,-0.7941540879949796,0.0,0.0013643063658678733,0.0014009997114715514,0.0,0.0,0.03101357905121878,0.0221367752917723
47,1,3,t3,0.05,0.20072399116256587,0.16224610319224134,-0.025447584093126085,-0.7813990272454744,0.0,0.0012403028829709312,0.0012723792046563044,0.0,0.0,0.02951287061145781,0.03254601822777561
47,1,4,t4,0.05,0.19362945232195203,0.15591657105678947,-0.023206521778998537,-0.7686811243399267,0.0,0.0011321471767821167,0.0011603260889499268,0.0,0.0,0.028138642653029372,0.042566501021079346
48,1,0,t0,0.05,0.3013050059176539,0.22660737844388212,-0.05135090396520884,-0.7520862275911133,0.0,0.002544956458846892,0.002567545198260442,0.0,0.0,0.030914780522312994,0.0
48,1,1,t1,0.05,0.2962172549174781,0.22255077679084234,-0.049540870754120676,-0.7514915513037076,0.0,0.002454647884000849,0.002477043537706034,0.01,0.0,0.03032841514663539,0.015041089622671746
48,1,2,t2,0.05,0.29119400565089776,0.21848500133540355,-0.04775294815039237,-0.7505783987543126,0.0,0.002365491613761983,0.0023876474075196184,0.0,0.0,0.029737001349942352,0.02982955065922973
48,1,3,t3,0.05,0.28623781658580616,0.21441477936436343,-0.045990235079860234,-0.749348480153584,0.0,0.0022776396027922585,0.002299511753993012,0.01,0.0,0.02914132498828917,0.04436785158471083
48,1,4,t4,0.05,0.28135123379642424,0.21034492918175005,-0.04425562132206157,-0.7478035079737586,0.0,0.002191233284873695,0.0022127810661030783,0.0,0.0,0.02854217310399701,0.058658593865647486
49,1,0,t0,0.05,0.346345521073379,0.25463106748615566,-0.0648369805291392,-0.7351936812236417,0.0,0.0031505079750944742,0.0032418490264569597,0.0,0.0,0.039224369484321994,0.0
49,1,1,t1,0.05,0.3325213574422717,0.24374266626621507,-0.058584989996279604,-0.7228283942920034,0.0,0.0028487339050964067,0.0029292494998139802,0.0,0.0,0.037267506572664894,0.016841097962635488
49,1,2,t2,0.05,0.31973620832561084,0.2337773268601241,-0.053104002069367016,-0.7104491272151424,0.0,0.002583956671747517,0.002655200103468351,0.0,0.0,0.03547776783865232,0.03301307543177216
49,1,3,t3,0.05,0.30789007911051386,0.22463630081888877,-0.048281214011776465,-0.6980756428279312,0.0,0.0023507944355365684,0.0024140607005888235,0.0,0.0,0.03383664170609915,0.04856538653662867
49,1,4,t4,0.05,0.2968947934990437,0.2162335985666922,-0.04402277290025444,-0.685727504175334,0.0,0.002144764157409912,0.002201138645012722,0.0,0.0,0.032328097837470315,0.06354273409177928
5,1,0,t0,0.05,0.24746922705598504,0.2134471378851181,-0.04555968067134864,-0.8625197565585517,0.0,0.002217493820587918,0.002277984033567432,0.0,0.0,0.04074247325360302,0.0
5,1,1,t1,0.05,0.23697943062985227,0.20384364167154356,-0.041214420054001936,-0.8531812097073284,0.0,0.002008171330472916,0.002060721002700097,0.0,0.0,0.038674592043792914,0.012351864709621956
5,1,2,t2,0.05,0.2274259056290899,0.19514224354877205,-0.03744679223635742,-0.8437684780233901,0.0,0.0018264522619304974,0.001872339611817871,0.0,0.0,0.036786820998148353,0.024182208210583315
5,1,3,t3,0.05,0.21869824345095348,0.187234272694141,-0.034163214339931657,-0.8343110137881525,0.0,0.0016678977779754078,0.001708160716996583,0.0,0.0,0.03505769536307288,0.03553652987667168
5,1,4,t4,0.05,0.2107019590197024,0.18002685631908855,-0.03128773599595213,-0.8248370353471101,0.0,0.001528899423513863,0.0015643867997976067,0.0,0.0,0.03346895561911897,0.04645497943972636
50,1,0,t0,0.05,0.49716366986876925,0.4397235587791434,-0.19335680814539483,-0.884464343062543,0.0,0.00929819793966491,0.009667840407269743,0.01,0.0,0.0580311693102456,0.0
50,1,1,t1,0.05,0.4661974748894209,0.4106550871288183,-0.16679506486875717,-0.8712364763047018,0.0,0.008023269869403826,0.008339753243437859,0.0,0.0,0.05368262719341807,0.024049202498122556
50,1,2,t2,0.05,0.437928990777384,0.38428206872600384,-0.1441876297844113,-0.8567895495212734,0.0,0.006938766174276356,0.007209381489220565,0.03,0.0,0.04967169173475433,0.046612887424145634
50,1,3,t3,0.05,0.41219209416904967,0.36045780903810404,-0.12497734979048351,-0.8411572362099723,0.0,0.00601767167408751,0.006248867489524176,0.0,0.0,0.04597778158069332,0.06781373861537753
50,1,4,t4,0.05,0.3888161243773072,0.3390287049206645,-0.10867362675979331,-0.8244102644234501,0.0,0.0052362554306968345,0.005433681337989666,0.010000000000000002,0.0,0.04258003549651046,0.0877666966498445
52,1,0,t0,0.05,0.2685838100229993,0.2068208968790815,-0.04277488338586765,-0.7700421690683873,0.0,0.0020947076713954127,0.0021387441692933824,0.0,0.0,0.027117170703016384,0.0
52,1,1,t1,0.05,0.26071071800032947,0.2003465878084167,-0.03973844408225417,-0.7607990116720598,0.0,0.00194703251007175,0.001986922204112709,0.02,0.0,0.026069717936533038,0.012964554748545567
52,1,2,t2,0.05,0.2533260313812598,0.1943287146542188,-0.03699960058220454,-0.7515885408083585,0.0,0.001813758759873746,0.0018499800291102272,0.0,0.0,0.02509622367178451,0.025549635903272624
52,1,3,t3,0.05,0.24638978809691064,0.1887273055733696,-0.034523209461483434,-0.7424267754278273,0.0,0.0016931929136843882,0.0017261604730741719,0.009999999999999998,0.0,0.024189852052418942,0.03777827520017577
52,1,4,t4,0.05,0.23986589934773073,0.1835063966939824,-0.032278877305909406,-0.7333285683780217,0.0,0.0015838696193939683,0.0016139438652954703,0.0,0.0,0.023344517757818248,0.04967164180712044
53,1,0,t0,0.05,0.21265147975109502,0.15464441567581047,-0.023914895299712868,-0.7272198097635236,0.0,0.0011744409904924091,0.0011957447649856435,0.0,0.0,0.03122377220150772,0.0
53,1,1,t1,0.05,0.20755665660978384,0.1496508670858101,-0.02232306174117641,-0.7186835705299834,0.0,0.0010969648542565325,0.0011161530870588206,0.0,0.0,0.030094932242781754,0.010526763149525858
53,1,2,t2,0.05,0.20278070520896932,0.14500132435680718,-0.020888526976970648,-0.710410005959507,0.0,0.0010271010100914302,0.0010444263488485325,0.0,0.0,0.029039030852517057,0.020800835310934847
53,1,3,t3,0.05,0.1982950359465906,0.14066564432829212,-0.019592368506108834,-0.7024038814162228,0.0,0.0009639389559124856,0.0009796184253054417,0.0,0.0,0.02804964978761794,0.030837522979227264
53,1,4,t4,0.05,0.1940742729008804,0.13661701664481746,-0.01841834220711486,-0.6946685046048929,0.0,0.0009066963029472352,0.000920917110355743,0.0,0.0,0.027121093246528477,0.04065078886055706
6,1,0,t0,0.05,0.13625091426845926,0.0888492343691985,-0.007894186447992765,-0.6520995580271415,0.0,0.00039052079642129534,0.00039470932239963827,0.0,0.0,0.016867690816114243,0.0
