method,fold,seed,subject_id,BA,macro_f1,n_trials,source_model_noadapt_BA,adaptation_delta_BA,negative_transfer,adaptation_time_s,target_trainable_parameters,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used
A10_FULL_PUD_FREEZE,3,2,35,0.8,0.7933030177759405,100,0.8,0.0,False,0.2656947000068612,24050,False,False,False
A10_FULL_PUD_FREEZE,4,0,3,0.8300000000000001,0.8295739348370927,100,0.81,0.02,False,0.7539604000048712,98,False,False,False
A10_FULL_PUD_FREEZE,4,0,8,0.7,0.6989160979526294,100,0.69,0.01,False,0.7254048999748193,98,False,False,False
A10_FULL_PUD_FREEZE,4,0,11,0.77,0.7694235588972431,100,0.72,0.05,False,0.6679338000249118,98,False,False,False
A10_FULL_PUD_FREEZE,4,0,27,0.8999999999999999,0.8993558776167472,100,0.89,0.0099999999999998,False,0.7050350999925286,98,False,False,False
A10_FULL_PUD_FREEZE,4,0,28,0.86,0.86,100,0.8400000000000001,0.0199999999999999,False,0.7661153000080958,98,False,False,False
A10_FULL_PUD_FREEZE,4,0,30,0.72,0.7181964573268921,100,0.72,0.0,False,0.812863000028301,98,False,False,False
A10_FULL_PUD_FREEZE,4,0,38,0.72,0.7106242248863166,100,0.69,0.03,False,0.6713377000414766,98,False,False,False
A10_FULL_PUD_FREEZE,4,0,52,0.76,0.7584541062801933,100,0.76,0.0,False,0.8572058000136167,98,False,False,False
A10_FULL_PUD_FREEZE,4,1,3,0.87,0.8699869986998701,100,0.8200000000000001,0.0499999999999999,False,0.7867243000073358,98,False,False,False
A10_FULL_PUD_FREEZE,4,1,8,0.69,0.6884735202492211,100,0.7,-0.01,True,0.8067545000230893,98,False,False,False
A10_FULL_PUD_FREEZE,4,1,11,0.75,0.7497747973175859,100,0.73,0.02,False,0.5325001000310294,98,False,False,False
A10_FULL_PUD_FREEZE,4,1,27,0.89,0.8891017239641092,100,0.88,0.01,False,0.6201699000084773,98,False,False,False
A10_FULL_PUD_FREEZE,4,1,28,0.86,0.8599439775910365,100,0.87,-0.01,True,0.717365599994082,98,False,False,False
A10_FULL_PUD_FREEZE,4,1,30,0.6699999999999999,0.6683750376846548,100,0.69,-0.02,True,0.925757400051225,98,False,False,False
A10_FULL_PUD_FREEZE,4,1,38,0.75,0.742559983523839,100,0.77,-0.02,True,0.7254227999947034,98,False,False,False
A10_FULL_PUD_FREEZE,4,1,52,0.79,0.7874278773155178,100,0.78,0.01,False,0.7816190000157803,98,False,False,False
A10_FULL_PUD_FREEZE,4,2,3,0.97,0.96999699969997,100,0.93,0.04,False,0.468283700000029,98,False,False,False
A10_FULL_PUD_FREEZE,4,2,8,0.86,0.86,100,0.8200000000000001,0.0399999999999999,False,0.4357339999987744,98,False,False,False
A10_FULL_PUD_FREEZE,4,2,11,0.78,0.7799119647859143,100,0.76,0.02,False,0.4702997999847866,98,False,False,False
A10_FULL_PUD_FREEZE,4,2,27,0.91,0.9095568284594512,100,0.8999999999999999,0.01,False,0.4425094000180252,98,False,False,False
A10_FULL_PUD_FREEZE,4,2,28,0.88,0.8782467532467533,100,0.87,0.01,False,0.4561983000021428,98,False,False,False
A10_FULL_PUD_FREEZE,4,2,30,0.67,0.66996699669967,100,0.6599999999999999,0.0100000000000001,False,0.4714299000333994,98,False,False,False
A10_FULL_PUD_FREEZE,4,2,38,0.71,0.7076318177235609,100,0.72,-0.01,True,0.4399224999942817,98,False,False,False
A10_FULL_PUD_FREEZE,4,2,52,0.79,0.78997899789979,100,0.77,0.02,False,0.4309143000282347,98,False,False,False
