task,seed,fold,subject_id,B0_BA,candidate_BA,policy_BA,oracle_BA,policy_delta_vs_B0_pp,policy_delta_vs_candidate_pp,oracle_headroom_pp,trials,disagreement_trials,switched_trials,realized_rescue_count,realized_harm_count,switched_both_wrong_count,intervention_precision,comparison,feature_family,selected_threshold
WBCIC_MI,0,2,sub-34,0.58,0.53,0.5599999999999999,0.665,-2.0000000000000018,2.9999999999999916,8.500000000000007,200,44,18,7,11,0,0.3888888888888889,X,F0,0.55
WBCIC_MI,0,2,sub-50,0.95,0.94,0.94,0.965,-1.0000000000000009,0.0,1.5000000000000013,200,8,4,1,3,0,0.25,X,F0,0.55
WBCIC_MI,0,3,sub-11,0.7749999999999999,0.65,0.755,0.845,-1.9999999999999907,10.499999999999998,7.000000000000006,200,53,12,4,8,0,0.3333333333333333,X,F0,0.53
WBCIC_MI,0,3,sub-13,0.865,0.87,0.8700000000000001,0.8999999999999999,0.5000000000000115,1.1102230246251565e-14,3.499999999999992,200,13,3,2,1,0,0.6666666666666666,X,F0,0.53
WBCIC_MI,0,3,sub-24,0.9285037878787878,0.9387626262626263,0.943655303030303,0.9591224747474747,1.5151515151515138,0.48926767676766847,3.061868686868685,195,10,5,4,1,0,0.8,X,F0,0.53
WBCIC_MI,0,3,sub-26,0.675,0.6799999999999999,0.69,0.83,1.4999999999999902,1.0000000000000009,15.499999999999991,200,61,23,13,10,0,0.5652173913043478,X,F0,0.53
WBCIC_MI,0,3,sub-29,0.9450000000000001,0.885,0.935,0.965,-1.0000000000000009,5.000000000000004,1.9999999999999907,200,20,4,1,3,0,0.25,X,F0,0.53
WBCIC_MI,0,3,sub-47,0.905,0.85,0.905,0.935,0.0,5.500000000000005,3.0000000000000027,200,23,4,2,2,0,0.5,X,F0,0.53
WBCIC_MI,0,4,sub-16,0.575,0.5700000000000001,0.56,0.69,-1.4999999999999902,-1.0000000000000009,11.5,200,47,21,9,12,0,0.42857142857142855,X,F0,0.48
WBCIC_MI,0,4,sub-27,0.64,0.62,0.62,0.725,-2.0000000000000018,0.0,8.499999999999996,200,38,12,4,8,0,0.3333333333333333,X,F0,0.48
WBCIC_MI,0,4,sub-36,0.97,0.97,0.97,0.975,0.0,0.0,0.5000000000000004,200,2,2,1,1,0,0.5,X,F0,0.48
WBCIC_MI,0,4,sub-41,0.8600000000000001,0.865,0.875,0.8999999999999999,1.4999999999999902,1.0000000000000009,3.9999999999999813,200,15,9,6,3,0,0.6666666666666666,X,F0,0.48
WBCIC_MI,0,4,sub-48,0.855,0.825,0.86,0.915,0.5000000000000004,3.500000000000003,6.000000000000005,200,30,17,9,8,0,0.5294117647058824,X,F0,0.48
WBCIC_MI,0,4,sub-5,0.815,0.785,0.78,0.86,-3.499999999999992,-0.5000000000000004,4.5000000000000036,200,24,15,4,11,0,0.26666666666666666,X,F0,0.48
WBCIC_MI,0,0,sub-18,0.62,0.6950000000000001,0.665,0.8300000000000001,4.5000000000000036,-3.0000000000000027,21.000000000000007,200,69,31,20,11,0,0.6451612903225806,X,F1,0.55
WBCIC_MI,0,0,sub-22,0.725,0.69,0.7250000000000001,0.845,1.1102230246251565e-14,3.500000000000014,12.0,200,55,34,17,17,0,0.5,X,F1,0.55
WBCIC_MI,0,0,sub-35,0.9550000000000001,0.9450000000000001,0.965,0.97,0.9999999999999898,1.9999999999999907,1.4999999999999902,200,8,2,2,0,0,1.0,X,F1,0.55
WBCIC_MI,0,0,sub-44,0.8200000000000001,0.81,0.8200000000000001,0.89,0.0,1.0000000000000009,6.999999999999995,200,30,14,7,7,0,0.5,X,F1,0.55
WBCIC_MI,0,0,sub-49,0.8899999999999999,0.885,0.885,0.9450000000000001,-0.49999999999998934,0.0,5.500000000000016,200,23,9,4,5,0,0.4444444444444444,X,F1,0.55
WBCIC_MI,0,0,sub-6,0.91,0.8999999999999999,0.9299999999999999,0.9550000000000001,1.9999999999999907,3.0000000000000027,4.5000000000000036,200,20,12,8,4,0,0.6666666666666666,X,F1,0.55
WBCIC_MI,0,0,sub-9,0.59,0.57,0.5549999999999999,0.71,-3.500000000000003,-1.5000000000000013,12.0,200,52,19,6,13,0,0.3157894736842105,X,F1,0.55
WBCIC_MI,0,1,sub-12,0.72,0.73,0.7250000000000001,0.82,0.5000000000000115,-0.49999999999998934,9.999999999999998,200,38,1,1,0,0,1.0,X,F1,0.63
WBCIC_MI,0,1,sub-28,0.58,0.6900000000000001,0.585,0.745,0.5000000000000004,-10.500000000000009,16.500000000000004,200,44,1,1,0,0,1.0,X,F1,0.63
WBCIC_MI,0,1,sub-30,0.825,0.855,0.8300000000000001,0.95,0.5000000000000115,-2.499999999999991,12.5,200,44,1,1,0,0,1.0,X,F1,0.63
WBCIC_MI,0,1,sub-37,0.845,0.755,0.8500000000000001,0.9199999999999999,0.5000000000000115,9.500000000000009,7.499999999999996,200,48,1,1,0,0,1.0,X,F1,0.63
WBCIC_MI,0,1,sub-45,0.9,0.915,0.9,0.965,0.0,-1.5000000000000013,6.499999999999995,200,23,0,0,0,0,,X,F1,0.63
WBCIC_MI,0,1,sub-7,0.7949999999999999,0.81,0.8,0.855,0.5000000000000115,-1.0000000000000009,6.000000000000005,200,21,1,1,0,0,1.0,X,F1,0.63
WBCIC_MI,0,2,sub-1,0.925,0.925,0.9199999999999999,0.965,-0.5000000000000115,-0.5000000000000115,3.9999999999999925,200,16,5,2,3,0,0.4,X,F1,0.5
WBCIC_MI,0,2,sub-14,0.51,0.535,0.5449999999999999,0.635,3.499999999999992,0.9999999999999898,12.5,200,45,13,10,3,0,0.7692307692307693,X,F1,0.5
WBCIC_MI,0,2,sub-23,0.96,0.94,0.9450000000000001,0.9650000000000001,-1.4999999999999902,0.5000000000000115,0.5000000000000115,200,6,3,0,3,0,0.0,X,F1,0.5
WBCIC_MI,0,2,sub-32,0.5900000000000001,0.665,0.63,0.755,3.9999999999999925,-3.500000000000003,16.499999999999993,200,51,28,18,10,0,0.6428571428571429,X,F1,0.5
WBCIC_MI,0,2,sub-34,0.58,0.53,0.54,0.665,-3.9999999999999925,1.0000000000000009,8.500000000000007,200,44,26,9,17,0,0.34615384615384615,X,F1,0.5
WBCIC_MI,0,2,sub-50,0.95,0.94,0.94,0.965,-1.0000000000000009,0.0,1.5000000000000013,200,8,4,1,3,0,0.25,X,F1,0.5
WBCIC_MI,0,3,sub-11,0.7749999999999999,0.65,0.745,0.845,-2.9999999999999916,9.499999999999996,7.000000000000006,200,53,16,5,11,0,0.3125,X,F1,0.51
WBCIC_MI,0,3,sub-13,0.865,0.87,0.875,0.8999999999999999,1.0000000000000009,0.5000000000000004,3.499999999999992,200,13,2,2,0,0,1.0,X,F1,0.51
WBCIC_MI,0,3,sub-24,0.9285037878787878,0.9387626262626263,0.938604797979798,0.9591224747474747,1.0101010101010166,-0.01578282828282873,3.061868686868685,195,10,4,3,1,0,0.75,X,F1,0.51
WBCIC_MI,0,3,sub-26,0.675,0.6799999999999999,0.7050000000000001,0.83,3.0000000000000027,2.5000000000000133,15.499999999999991,200,61,50,28,22,0,0.56,X,F1,0.51
WBCIC_MI,0,3,sub-29,0.9450000000000001,0.885,0.9450000000000001,0.965,0.0,6.000000000000005,1.9999999999999907,200,20,2,1,1,0,0.5,X,F1,0.51
WBCIC_MI,0,3,sub-47,0.905,0.85,0.9199999999999999,0.935,1.4999999999999902,6.999999999999995,3.0000000000000027,200,23,3,3,0,0,1.0,X,F1,0.51
WBCIC_MI,0,4,sub-16,0.575,0.5700000000000001,0.575,0.69,0.0,0.49999999999998934,11.5,200,47,18,9,9,0,0.5,X,F1,0.51
WBCIC_MI,0,4,sub-27,0.64,0.62,0.625,0.725,-1.5000000000000013,0.5000000000000004,8.499999999999996,200,38,11,4,7,0,0.36363636363636365,X,F1,0.51
WBCIC_MI,0,4,sub-36,0.97,0.97,0.965,0.975,-0.5000000000000004,-0.5000000000000004,0.5000000000000004,200,2,1,0,1,0,0.0,X,F1,0.51
WBCIC_MI,0,4,sub-41,0.8600000000000001,0.865,0.865,0.8999999999999999,0.49999999999998934,0.0,3.9999999999999813,200,15,9,5,4,0,0.5555555555555556,X,F1,0.51
WBCIC_MI,0,4,sub-48,0.855,0.825,0.865,0.915,1.0000000000000009,4.0000000000000036,6.000000000000005,200,30,18,10,8,0,0.5555555555555556,X,F1,0.51
WBCIC_MI,0,4,sub-5,0.815,0.785,0.785,0.86,-2.9999999999999916,0.0,4.5000000000000036,200,24,18,6,12,0,0.3333333333333333,X,F1,0.51
WBCIC_MI,0,0,sub-18,0.62,0.6950000000000001,0.64,0.8300000000000001,2.0000000000000018,-5.500000000000005,21.000000000000007,200,69,6,5,1,0,0.8333333333333334,X,F2,0.41
WBCIC_MI,0,0,sub-22,0.725,0.69,0.735,0.845,1.0000000000000009,4.5000000000000036,12.0,200,55,2,2,0,0,1.0,X,F2,0.41
WBCIC_MI,0,0,sub-35,0.9550000000000001,0.9450000000000001,0.965,0.97,0.9999999999999898,1.9999999999999907,1.4999999999999902,200,8,2,2,0,0,1.0,X,F2,0.41
WBCIC_MI,0,0,sub-44,0.8200000000000001,0.81,0.825,0.89,0.49999999999998934,1.4999999999999902,6.999999999999995,200,30,5,3,2,0,0.6,X,F2,0.41
WBCIC_MI,0,0,sub-49,0.8899999999999999,0.885,0.91,0.9450000000000001,2.000000000000013,2.500000000000002,5.500000000000016,200,23,14,9,5,0,0.6428571428571429,X,F2,0.41
WBCIC_MI,0,0,sub-6,0.91,0.8999999999999999,0.91,0.9550000000000001,0.0,1.000000000000012,4.5000000000000036,200,20,2,1,1,0,0.5,X,F2,0.41
WBCIC_MI,0,0,sub-9,0.59,0.57,0.605,0.71,1.5000000000000013,3.500000000000003,12.0,200,52,5,4,1,0,0.8,X,F2,0.41
WBCIC_MI,0,1,sub-12,0.72,0.73,0.735,0.82,1.5000000000000013,0.5000000000000004,9.999999999999998,200,38,3,3,0,0,1.0,X,F2,0.5
WBCIC_MI,0,1,sub-28,0.58,0.6900000000000001,0.66,0.745,8.000000000000007,-3.0000000000000027,16.500000000000004,200,44,24,20,4,0,0.8333333333333334,X,F2,0.5
WBCIC_MI,0,1,sub-30,0.825,0.855,0.89,0.95,6.500000000000005,3.500000000000003,12.5,200,44,19,16,3,0,0.8421052631578947,X,F2,0.5
WBCIC_MI,0,1,sub-37,0.845,0.755,0.77,0.9199999999999999,-7.499999999999996,1.5000000000000013,7.499999999999996,200,48,25,5,20,0,0.2,X,F2,0.5
WBCIC_MI,0,1,sub-45,0.9,0.915,0.915,0.965,1.5000000000000013,0.0,6.499999999999995,200,23,9,6,3,0,0.6666666666666666,X,F2,0.5
WBCIC_MI,0,1,sub-7,0.7949999999999999,0.81,0.7849999999999999,0.855,-1.0000000000000009,-2.5000000000000133,6.000000000000005,200,21,4,1,3,0,0.25,X,F2,0.5
WBCIC_MI,0,2,sub-1,0.925,0.925,0.9299999999999999,0.965,0.49999999999998934,0.49999999999998934,3.9999999999999925,200,16,15,8,7,0,0.5333333333333333,X,F2,0.56
WBCIC_MI,0,2,sub-14,0.51,0.535,0.535,0.635,2.500000000000002,0.0,12.5,200,45,45,25,20,0,0.5555555555555556,X,F2,0.56
WBCIC_MI,0,2,sub-23,0.96,0.94,0.9450000000000001,0.9650000000000001,-1.4999999999999902,0.5000000000000115,0.5000000000000115,200,6,5,1,4,0,0.2,X,F2,0.56
WBCIC_MI,0,2,sub-32,0.5900000000000001,0.665,0.66,0.755,6.999999999999995,-0.5000000000000004,16.499999999999993,200,51,42,28,14,0,0.6666666666666666,X,F2,0.56
WBCIC_MI,0,2,sub-34,0.58,0.53,0.56,0.665,-1.9999999999999907,3.0000000000000027,8.500000000000007,200,44,36,16,20,0,0.4444444444444444,X,F2,0.56
WBCIC_MI,0,2,sub-50,0.95,0.94,0.9450000000000001,0.965,-0.49999999999998934,0.5000000000000115,1.5000000000000013,200,8,7,3,4,0,0.42857142857142855,X,F2,0.56
WBCIC_MI,0,3,sub-11,0.7749999999999999,0.65,0.69,0.845,-8.499999999999996,3.9999999999999925,7.000000000000006,200,53,41,12,29,0,0.2926829268292683,X,F2,0.5
WBCIC_MI,0,3,sub-13,0.865,0.87,0.865,0.8999999999999999,0.0,-0.5000000000000004,3.499999999999992,200,13,2,1,1,0,0.5,X,F2,0.5
WBCIC_MI,0,3,sub-24,0.9285037878787878,0.9387626262626263,0.9387626262626263,0.9591224747474747,1.0258838383838453,0.0,3.061868686868685,195,10,10,6,4,0,0.6,X,F2,0.5
WBCIC_MI,0,3,sub-26,0.675,0.6799999999999999,0.6799999999999999,0.83,0.49999999999998934,0.0,15.499999999999991,200,61,61,31,30,0,0.5081967213114754,X,F2,0.5
WBCIC_MI,0,3,sub-29,0.9450000000000001,0.885,0.9,0.965,-4.5000000000000036,1.5000000000000013,1.9999999999999907,200,20,13,2,11,0,0.15384615384615385,X,F2,0.5
WBCIC_MI,0,3,sub-47,0.905,0.85,0.8999999999999999,0.935,-0.5000000000000115,4.999999999999993,3.0000000000000027,200,23,7,3,4,0,0.42857142857142855,X,F2,0.5
WBCIC_MI,0,4,sub-16,0.575,0.5700000000000001,0.5650000000000001,0.69,-0.9999999999999898,-0.5000000000000004,11.5,200,47,24,11,13,0,0.4583333333333333,X,F2,0.6
WBCIC_MI,0,4,sub-27,0.64,0.62,0.625,0.725,-1.5000000000000013,0.5000000000000004,8.499999999999996,200,38,11,4,7,0,0.36363636363636365,X,F2,0.6
WBCIC_MI,0,4,sub-36,0.97,0.97,0.97,0.975,0.0,0.0,0.5000000000000004,200,2,2,1,1,0,0.5,X,F2,0.6
WBCIC_MI,0,4,sub-41,0.8600000000000001,0.865,0.8500000000000001,0.8999999999999999,-1.0000000000000009,-1.4999999999999902,3.9999999999999813,200,15,10,4,6,0,0.4,X,F2,0.6
WBCIC_MI,0,4,sub-48,0.855,0.825,0.85,0.915,-0.5000000000000004,2.500000000000002,6.000000000000005,200,30,17,8,9,0,0.47058823529411764,X,F2,0.6
WBCIC_MI,0,4,sub-5,0.815,0.785,0.785,0.86,-2.9999999999999916,0.0,4.5000000000000036,200,24,16,5,11,0,0.3125,X,F2,0.6
OpenBMI_ERP,0,0,15,0.7884848484848486,0.7460606060606061,0.7527272727272727,0.8496969696969697,-3.5757575757575877,0.6666666666666599,6.121212121212116,1980,248,118,56,62,0,0.4745762711864407,XS,F0,0.49
OpenBMI_ERP,0,0,3,0.9236363636363636,0.9287878787878788,0.9390909090909092,0.9563636363636364,1.545454545454561,1.030303030303037,3.2727272727272827,1980,163,89,66,23,0,0.7415730337078652,XS,F0,0.49
OpenBMI_ERP,0,0,32,0.9045454545454545,0.9354545454545455,0.9248484848484848,0.9521212121212121,2.0303030303030267,-1.060606060606073,4.7575757575757605,1980,180,97,84,13,0,0.865979381443299,XS,F0,0.49
OpenBMI_ERP,0,0,33,0.7578787878787878,0.7278787878787879,0.7466666666666667,0.8148484848484848,-1.1212121212121118,1.8787878787878798,5.696969696969701,1980,187,73,42,31,0,0.5753424657534246,XS,F0,0.49
OpenBMI_ERP,0,0,38,0.7287878787878788,0.6448484848484848,0.6915151515151515,0.7824242424242425,-3.7272727272727235,4.666666666666675,5.36363636363637,1980,279,167,110,57,0,0.6586826347305389,XS,F0,0.49
OpenBMI_ERP,0,0,47,0.8054545454545454,0.8875757575757576,0.86,0.9039393939393939,5.454545454545457,-2.7575757575757587,9.848484848484851,1980,223,138,125,13,0,0.9057971014492754,XS,F0,0.49
OpenBMI_ERP,0,0,5,0.6463636363636364,0.7127272727272728,0.6748484848484848,0.8106060606060606,2.8484848484848446,-3.7878787878787956,16.42424242424242,1980,529,238,176,62,0,0.7394957983193278,XS,F0,0.49
OpenBMI_ERP,0,0,6,0.8821212121212121,0.896060606060606,0.8951515151515151,0.9181818181818182,1.3030303030303059,-0.09090909090908594,3.6060606060606126,1980,156,81,66,15,0,0.8148148148148148,XS,F0,0.49
OpenBMI_ERP,1,0,15,0.7884848484848486,0.746969696969697,0.7763636363636364,0.8333333333333333,-1.21212121212122,2.9393939393939417,4.484848484848469,1980,197,84,42,42,0,0.5,XS,F0,0.49
OpenBMI_ERP,1,0,3,0.9236363636363636,0.9212121212121211,0.9248484848484848,0.9515151515151514,0.12121212121212199,0.363636363636366,2.7878787878787836,1980,172,120,60,60,0,0.5,XS,F0,0.49
OpenBMI_ERP,1,0,32,0.9045454545454545,0.9127272727272727,0.9139393939393939,0.9421212121212121,0.9393939393939399,0.12121212121212199,3.7575757575757596,1980,181,91,63,28,0,0.6923076923076923,XS,F0,0.49
OpenBMI_ERP,1,0,33,0.7578787878787878,0.7124242424242424,0.74,0.8075757575757576,-1.7878787878787827,2.7575757575757587,4.9696969696969795,1980,170,69,33,36,0,0.4782608695652174,XS,F0,0.49
OpenBMI_ERP,1,0,38,0.7287878787878788,0.7815151515151515,0.7687878787878788,0.8296969696969697,4.0000000000000036,-1.2727272727272698,10.090909090909095,1980,244,120,88,32,0,0.7333333333333333,XS,F0,0.49
OpenBMI_ERP,1,0,47,0.8054545454545454,0.88,0.8584848484848484,0.9012121212121211,5.303030303030298,-2.15151515151516,9.57575757575757,1980,230,141,124,17,0,0.8794326241134752,XS,F0,0.49
OpenBMI_ERP,1,0,5,0.6463636363636364,0.6975757575757575,0.6896969696969697,0.8003030303030303,4.333333333333334,-0.7878787878787818,15.393939393939393,1980,519,287,225,62,0,0.7839721254355401,XS,F0,0.49
OpenBMI_ERP,1,0,6,0.8821212121212121,0.8872727272727272,0.8912121212121212,0.9233333333333333,0.909090909090915,0.393939393939402,4.1212121212121255,1980,183,106,64,42,0,0.6037735849056604,XS,F0,0.49
OpenBMI_ERP,2,0,15,0.7884848484848486,0.6766666666666667,0.7396969696969697,0.8354545454545454,-4.8787878787878824,6.303030303030299,4.696969696969688,1980,311,149,72,77,0,0.48322147651006714,XS,F0,0.49
OpenBMI_ERP,2,0,3,0.9236363636363636,0.9518181818181819,0.9493939393939395,0.97,2.575757575757587,-0.24242424242424399,4.6363636363636385,1980,185,129,105,24,0,0.813953488372093,XS,F0,0.49
OpenBMI_ERP,2,0,32,0.9045454545454545,0.926060606060606,0.9248484848484848,0.9475757575757575,2.0303030303030267,-0.12121212121212199,4.303030303030297,1980,177,95,85,10,0,0.8947368421052632,XS,F0,0.49
OpenBMI_ERP,2,0,33,0.7578787878787878,0.7027272727272728,0.7421212121212122,0.8124242424242425,-1.5757575757575637,3.9393939393939426,5.4545454545454675,1980,202,76,46,30,0,0.6052631578947368,XS,F0,0.49
OpenBMI_ERP,2,0,38,0.7287878787878788,0.7666666666666667,0.7539393939393939,0.8306060606060606,2.5151515151515147,-1.272727272727281,10.18181818181818,1980,279,133,100,33,0,0.7518796992481203,XS,F0,0.49
OpenBMI_ERP,2,0,47,0.8054545454545454,0.8824242424242423,0.8587878787878788,0.9030303030303031,5.333333333333334,-2.3636363636363567,9.757575757575765,1980,246,128,120,8,0,0.9375,XS,F0,0.49
OpenBMI_ERP,2,0,5,0.6463636363636364,0.6996969696969697,0.6930303030303031,0.8296969696969696,4.666666666666675,-0.6666666666666599,18.333333333333325,1980,630,304,241,63,0,0.7927631578947368,XS,F0,0.49
OpenBMI_ERP,2,0,6,0.8821212121212121,0.8836363636363636,0.8918181818181818,0.9218181818181819,0.9696969696969759,0.818181818181829,3.9696969696969786,1980,205,86,63,23,0,0.7325581395348837,XS,F0,0.49
OpenBMI_ERP,0,1,14,0.7593939393939394,0.7766666666666666,0.7763636363636364,0.8303030303030303,1.6969696969696968,-0.030303030303024947,7.090909090909092,1980,219,114,67,47,0,0.5877192982456141,XS,F0,0.46
OpenBMI_ERP,0,1,2,0.9766666666666667,0.9696969696969697,0.9757575757575758,0.9842424242424243,-0.09090909090908594,0.60606060606061,0.7575757575757569,1980,73,45,21,24,0,0.4666666666666667,XS,F0,0.46
OpenBMI_ERP,0,1,26,0.9412121212121212,0.9415151515151515,0.9439393939393939,0.9693939393939394,0.27272727272726893,0.24242424242423288,2.8181818181818197,1980,121,59,26,33,0,0.4406779661016949,XS,F0,0.46
OpenBMI_ERP,0,1,28,0.9187878787878788,0.9242424242424243,0.9303030303030303,0.9578787878787879,1.1515151515151478,0.6060606060605989,3.9090909090909065,1980,168,86,44,42,0,0.5116279069767442,XS,F0,0.46
OpenBMI_ERP,0,1,31,0.9272727272727272,0.9166666666666667,0.9245454545454546,0.9503030303030302,-0.27272727272726893,0.7878787878787818,2.3030303030302957,1980,147,79,33,46,0,0.4177215189873418,XS,F0,0.46
OpenBMI_ERP,0,1,35,0.87,0.9006060606060606,0.9048484848484848,0.9393939393939394,3.4848484848484795,0.42424242424241587,6.939393939393945,1980,185,99,73,26,0,0.7373737373737373,XS,F0,0.46
OpenBMI_ERP,0,1,40,0.7966666666666666,0.8066666666666666,0.8178787878787879,0.8824242424242424,2.1212121212121238,1.1212121212121229,8.575757575757581,1980,273,190,132,58,0,0.6947368421052632,XS,F0,0.46
OpenBMI_ERP,0,1,43,0.936060606060606,0.9254545454545455,0.9378787878787879,0.9584848484848485,0.181818181818183,1.2424242424242338,2.2424242424242458,1980,151,72,33,39,0,0.4583333333333333,XS,F0,0.46
OpenBMI_ERP,1,1,14,0.7593939393939394,0.7687878787878788,0.7651515151515151,0.8327272727272728,0.5757575757575739,-0.363636363636366,7.333333333333336,1980,245,139,95,44,0,0.6834532374100719,XS,F0,0.46
OpenBMI_ERP,1,1,2,0.9766666666666667,0.9760606060606061,0.98,0.9854545454545455,0.33333333333332993,0.3939393939393909,0.8787878787878789,1980,60,39,25,14,0,0.6410256410256411,XS,F0,0.46
OpenBMI_ERP,1,1,26,0.9412121212121212,0.9327272727272727,0.943030303030303,0.9681818181818183,0.181818181818183,1.0303030303030258,2.696969696969709,1980,138,80,43,37,0,0.5375,XS,F0,0.46
OpenBMI_ERP,1,1,28,0.9187878787878788,0.9203030303030304,0.9381818181818182,0.9545454545454546,1.9393939393939408,1.7878787878787827,3.5757575757575766,1980,159,104,70,34,0,0.6730769230769231,XS,F0,0.46
OpenBMI_ERP,1,1,31,0.9272727272727272,0.933030303030303,0.9342424242424242,0.9575757575757575,0.6969696969696959,0.12121212121212199,3.0303030303030276,1980,149,87,53,34,0,0.6091954022988506,XS,F0,0.46
OpenBMI_ERP,1,1,35,0.87,0.9048484848484848,0.9142424242424243,0.9445454545454546,4.424242424242431,0.939393939393951,7.454545454545459,1980,185,118,106,12,0,0.8983050847457628,XS,F0,0.46
OpenBMI_ERP,1,1,40,0.7966666666666666,0.8087878787878788,0.8151515151515152,0.886969696969697,1.8484848484848548,0.6363636363636349,9.030303030303033,1980,272,169,123,46,0,0.727810650887574,XS,F0,0.46
OpenBMI_ERP,1,1,43,0.936060606060606,0.9263636363636363,0.936060606060606,0.9581818181818182,0.0,0.9696969696969759,2.212121212121221,1980,150,76,30,46,0,0.39473684210526316,XS,F0,0.46
OpenBMI_ERP,2,1,14,0.7593939393939394,0.7536363636363637,0.7727272727272727,0.8233333333333334,1.3333333333333308,1.9090909090909047,6.393939393939396,1980,225,106,73,33,0,0.6886792452830188,XS,F0,0.46
OpenBMI_ERP,2,1,2,0.9766666666666667,0.9739393939393939,0.9796969696969697,0.9866666666666666,0.303030303030305,0.575757575757585,0.9999999999999898,1980,67,36,23,13,0,0.6388888888888888,XS,F0,0.46
OpenBMI_ERP,2,1,26,0.9412121212121212,0.9321212121212121,0.9418181818181819,0.9633333333333334,0.0606060606060721,0.9696969696969759,2.212121212121221,1980,124,56,25,31,0,0.44642857142857145,XS,F0,0.46
OpenBMI_ERP,2,1,28,0.9187878787878788,0.9199999999999999,0.9278787878787879,0.9554545454545454,0.9090909090909038,0.787878787878793,3.6666666666666625,1980,162,100,49,51,0,0.49,XS,F0,0.46
OpenBMI_ERP,2,1,31,0.9272727272727272,0.9109090909090909,0.9242424242424243,0.9496969696969697,-0.3030303030302939,1.333333333333342,2.2424242424242458,1980,170,94,42,52,0,0.44680851063829785,XS,F0,0.46
OpenBMI_ERP,2,1,35,0.87,0.8936363636363636,0.8939393939393939,0.9281818181818182,2.3939393939393927,0.03030303030303605,5.818181818181822,1980,170,107,91,16,0,0.8504672897196262,XS,F0,0.46
OpenBMI_ERP,2,1,40,0.7966666666666666,0.7687878787878788,0.7842424242424243,0.8572727272727273,-1.2424242424242338,1.5454545454545499,6.060606060606066,1980,244,163,103,60,0,0.6319018404907976,XS,F0,0.46
OpenBMI_ERP,2,1,43,0.936060606060606,0.9327272727272727,0.9409090909090909,0.9578787878787879,0.48484848484848797,0.8181818181818179,2.1818181818181848,1980,131,70,35,35,0,0.5,XS,F0,0.46
OpenBMI_ERP,0,2,1,0.7560606060606061,0.7763636363636364,0.7739393939393939,0.8390909090909091,1.7878787878787827,-0.24242424242424399,8.303030303030301,1980,241,103,71,32,0,0.6893203883495146,XS,F0,0.49
OpenBMI_ERP,0,2,11,0.9687878787878788,0.9696969696969697,0.9745454545454546,0.9812121212121212,0.575757575757585,0.48484848484848797,1.2424242424242449,1980,59,25,24,1,0,0.96,XS,F0,0.49
OpenBMI_ERP,0,2,23,0.5533333333333333,0.546969696969697,0.5527272727272727,0.61,-0.060606060606060996,0.5757575757575739,5.666666666666664,1980,203,84,49,35,0,0.5833333333333334,XS,F0,0.49
OpenBMI_ERP,0,2,30,0.9393939393939394,0.9218181818181819,0.9430303030303031,0.9596969696969697,0.363636363636366,2.1212121212121238,2.0303030303030267,1980,108,38,27,11,0,0.7105263157894737,XS,F0,0.49
OpenBMI_ERP,0,2,48,0.8078787878787879,0.8063636363636364,0.8184848484848485,0.8666666666666667,1.0606060606060619,1.2121212121212088,5.878787878787883,1980,177,83,59,24,0,0.7108433734939759,XS,F0,0.49
OpenBMI_ERP,0,2,50,0.5118181818181818,0.5154545454545455,0.503030303030303,0.5684848484848485,-0.8787878787878789,-1.2424242424242449,5.666666666666664,1980,202,87,53,34,0,0.6091954022988506,XS,F0,0.49
OpenBMI_ERP,0,2,52,0.8178787878787879,0.8,0.8254545454545454,0.8560606060606061,0.7575757575757569,2.5454545454545396,3.8181818181818206,1980,127,57,39,18,0,0.6842105263157895,XS,F0,0.49
OpenBMI_ERP,0,2,8,0.7648484848484849,0.766969696969697,0.7651515151515151,0.8321212121212122,0.030303030303024947,-0.181818181818183,6.727272727272727,1980,185,63,40,23,0,0.6349206349206349,XS,F0,0.49
OpenBMI_ERP,1,2,1,0.7560606060606061,0.7951515151515152,0.7833333333333333,0.8509090909090908,2.7272727272727226,-1.1818181818181839,9.484848484848474,1980,261,76,47,29,0,0.618421052631579,XS,F0,0.49
OpenBMI_ERP,1,2,11,0.9687878787878788,0.9621212121212122,0.9715151515151514,0.9812121212121212,0.27272727272726893,0.9393939393939288,1.2424242424242449,1980,84,19,10,9,0,0.5263157894736842,XS,F0,0.49
OpenBMI_ERP,1,2,23,0.5533333333333333,0.5587878787878788,0.553030303030303,0.6266666666666667,-0.03030303030303605,-0.575757575757585,7.333333333333336,1980,226,55,27,28,0,0.4909090909090909,XS,F0,0.49
OpenBMI_ERP,1,2,30,0.9393939393939394,0.916969696969697,0.9351515151515152,0.9545454545454546,-0.424242424242427,1.8181818181818188,1.5151515151515138,1980,130,24,5,19,0,0.20833333333333334,XS,F0,0.49
OpenBMI_ERP,1,2,48,0.8078787878787879,0.8118181818181818,0.8187878787878788,0.8696969696969696,1.090909090909098,0.696969696969707,6.181818181818177,1980,195,60,36,24,0,0.6,XS,F0,0.49
OpenBMI_ERP,1,2,50,0.5118181818181818,0.526969696969697,0.5051515151515151,0.5721212121212121,-0.666666666666671,-2.1818181818181848,6.03030303030303,1980,196,70,48,22,0,0.6857142857142857,XS,F0,0.49
