fold,seed,task,block,dimensions,persistence_supported,n_unique_subjects,n_split_observations,bootstrap_hierarchy,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,raw_BA_change,same_rank_random_BA_change,u_abs_bootstrap,u_spec_bootstrap,random_interventions
2,1,erp,6,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.006898836628077007,"[0.0049772114550334515, 0.008853268987688815]",1.0,-0.00023477649904881252,"[-0.002395929413209336, 0.0018750264832714952]",0.416,-0.012040201822916666,-0.012285237630208334,"{'mean': 0.006898836628077007, 'ci95': [0.0049772114550334515, 0.008853268987688815], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.00023477649904881252, 'ci95': [-0.002395929413209336, 0.0018750264832714952], 'sign_probability': 0.416, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,erp,7,4,False,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.017384549118198495,"[0.013683117323401875, 0.02073660835027344]",1.0,0.012839341403563053,"[0.009757416205012928, 0.015661280590964596]",1.0,-0.03564046223958334,-0.006638102213541667,"{'mean': 0.017384549118198495, 'ci95': [0.013683117323401875, 0.02073660835027344], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.012839341403563053, 'ci95': [0.009757416205012928, 0.015661280590964596], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,ssvep,0,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,2.8706480288761093e-06,"[-0.0005879184953190315, 0.0005882303508351198]",0.4918,-0.0026813067276415877,"[-0.003467704804102459, -0.001904482594015087]",0.0,0.0006119791666666627,-0.0031893750000000064,"{'mean': 2.8706480288761093e-06, 'ci95': [-0.0005879184953190315, 0.0005882303508351198], 'sign_probability': 0.4918, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0026813067276415877, 'ci95': [-0.003467704804102459, -0.001904482594015087], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,ssvep,1,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,6.930240678139262e-05,"[-0.0007241337583385678, 0.0008611154911802933]",0.5674,-0.0021652917622299256,"[-0.0032400280751106875, -0.0011531210186178096]",0.0,0.0004843749999999923,-0.002764713541666672,"{'mean': 6.930240678139262e-05, 'ci95': [-0.0007241337583385678, 0.0008611154911802933], 'sign_probability': 0.5674, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0021652917622299256, 'ci95': [-0.0032400280751106875, -0.0011531210186178096], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,ssvep,2,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0006962041679795805,"[-7.59006302116741e-05, 0.0015089896645661622]",0.9604,-0.0016121102463455628,"[-0.0024675010162868963, -0.0007771037448430542]",0.0,-0.0007916666666666738,-0.0026526041666666725,"{'mean': 0.0006962041679795805, 'ci95': [-7.59006302116741e-05, 0.0015089896645661622], 'sign_probability': 0.9604, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0016121102463455628, 'ci95': [-0.0024675010162868963, -0.0007771037448430542], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,ssvep,3,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0004883325024485556,"[-0.0008448964994400383, 0.0018434141615460986]",0.7627,-0.0018470917607369074,"[-0.003260818041463361, -0.0005088069292007268]",0.0025,-0.000903645833333335,-0.002826640625000006,"{'mean': 0.0004883325024485556, 'ci95': [-0.0008448964994400383, 0.0018434141615460986], 'sign_probability': 0.7627, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0018470917607369074, 'ci95': [-0.003260818041463361, -0.0005088069292007268], 'sign_probability': 0.0025, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,ssvep,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.020516530301281782,"[0.014221325335408092, 0.02652307989455334]",1.0,0.011216941607624108,"[0.0039774339581929935, 0.018027777455547605]",0.9985,-0.03035156250000001,-0.007492421875000008,"{'mean': 0.020516530301281782, 'ci95': [0.014221325335408092, 0.02652307989455334], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.011216941607624108, 'ci95': [0.0039774339581929935, 0.018027777455547605], 'sign_probability': 0.9985, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,ssvep,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.014284840823261067,"[0.010579728140694784, 0.018451687591226788]",1.0,0.0037335534430164258,"[-0.001106426714193855, 0.008946932077484305]",0.9289,-0.015640625000000012,-0.009954322916666675,"{'mean': 0.014284840823261067, 'ci95': [0.010579728140694784, 0.018451687591226788], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.0037335534430164258, 'ci95': [-0.001106426714193855, 0.008946932077484305], 'sign_probability': 0.9289, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,ssvep,6,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.024077636657593948,"[0.018788578171689982, 0.02913532005177161]",1.0,0.013274180073282715,"[0.007840265366675165, 0.018441864154688212]",1.0,-0.009291666666666677,-0.012056640625000007,"{'mean': 0.024077636657593948, 'ci95': [0.018788578171689982, 0.02913532005177161], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.013274180073282715, 'ci95': [0.007840265366675165, 0.018441864154688212], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,ssvep,7,4,False,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0024530204266814504,"[-0.0001346651177707662, 0.005041147643223702]",0.9678,-0.011551287507454705,"[-0.014778688231428541, -0.008450794597464435]",0.0,-0.002195312500000008,-0.013019505208333343,"{'mean': 0.0024530204266814504, 'ci95': [-0.0001346651177707662, 0.005041147643223702], 'sign_probability': 0.9678, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.011551287507454705, 'ci95': [-0.014778688231428541, -0.008450794597464435], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
