stage,c_index,interaction_norm,interaction_top1_margin,interaction_true_margin,native_correct_interaction_norm,native_correct_n,native_correct_true_margin,native_error_interaction_norm,native_error_n,native_error_rate,native_error_true_margin,p_index,positive_true_margin_rate,session,split,subject,train_rank,train_subject_equal_interaction_norm,trial_count
classifier_input,2,2.1538383521146898e-07,-3.5390257835388184e-08,0.29510733485221863,2.1538383521146898e-07,32,0.29510733485221863,,0,0.0,,3,0.8125,1,TRAIN,22,1,2.2934030141641415e-07,32
classifier_input,2,1.9962897113146028e-07,2.3283064365386963e-08,0.32950860261917114,1.920833767599106e-07,28,0.35346612334251404,2.5244813173230796e-07,4,0.125,0.16180597245693207,3,0.96875,2,TRAIN,22,1,2.2934030141641415e-07,32
classifier_input,2,1.968521701201098e-07,-4.470348358154297e-08,0.42070773243904114,1.968521701201098e-07,32,0.42070773243904114,,0,0.0,,3,1.0,1,TRAIN,26,1,2.2934030141641415e-07,32
classifier_input,2,2.115730524110404e-07,1.4901161193847656e-08,0.4176751971244812,2.1101359948261234e-07,31,0.43114861845970154,2.2891597950547293e-07,1,0.03125,2.980232238769531e-07,3,0.875,2,TRAIN,26,1,2.2934030141641415e-07,32
classifier_input,2,2.3149331696004083e-07,5.960464477539063e-08,0.5589513182640076,2.3149331696004083e-07,32,0.5589513182640076,,0,0.0,,3,1.0,1,TRAIN,27,1,2.2934030141641415e-07,32
classifier_input,2,2.128824121427897e-07,0.0,0.5021016001701355,2.128824121427897e-07,32,0.5021016001701355,,0,0.0,,3,1.0,2,TRAIN,27,1,2.2934030141641415e-07,32
classifier_input,2,2.2397695431664033e-07,1.30385160446167e-08,0.34989872574806213,2.2397695431664033e-07,32,0.34989872574806213,,0,0.0,,3,0.8125,1,TRAIN,28,1,2.2934030141641415e-07,32
classifier_input,2,2.3156869133345026e-07,-1.862645149230957e-09,0.34387093782424927,2.3432895090991224e-07,31,0.3549635708332062,1.4600097131278744e-07,1,0.03125,-1.1920928955078125e-07,3,0.78125,2,TRAIN,28,1,2.2934030141641415e-07,32
classifier_input,2,2.425218781354488e-07,1.7695128917694092e-07,0.4523860216140747,2.425218781354488e-07,32,0.4523860216140747,,0,0.0,,3,1.0,1,TRAIN,3,1,2.2934030141641415e-07,32
classifier_input,2,2.670986418706889e-07,1.0058283805847168e-07,0.4342072010040283,2.6900235639004677e-07,31,0.4482138752937317,2.0808339229461126e-07,1,0.03125,-1.1920928955078125e-07,3,0.875,2,TRAIN,3,1,2.2934030141641415e-07,32
classifier_input,2,2.766012983101973e-07,5.960464477539063e-08,0.5536031723022461,2.766012983101973e-07,32,0.5536031723022461,,0,0.0,,3,0.96875,1,TRAIN,31,1,2.2934030141641415e-07,32
classifier_input,2,2.289767166985257e-07,6.705522537231445e-08,0.5542420744895935,2.289767166985257e-07,32,0.5542420744895935,,0,0.0,,3,0.96875,2,TRAIN,31,1,2.2934030141641415e-07,32
classifier_input,2,2.279405890703856e-07,-9.313225746154785e-08,0.2647552788257599,2.279405890703856e-07,32,0.2647552788257599,,0,0.0,,3,0.75,1,TRAIN,32,1,2.2934030141641415e-07,32
classifier_input,2,1.9207493551220978e-07,-1.5366822481155396e-08,0.271692156791687,2.0715948778615711e-07,23,0.26109397411346436,1.535255194085039e-07,9,0.28125,0.2987765073776245,3,0.78125,2,TRAIN,32,1,2.2934030141641415e-07,32
classifier_input,2,2.2595052939777815e-07,-5.960464477539063e-08,0.3840557932853699,2.2595052939777815e-07,32,0.3840557932853699,,0,0.0,,3,0.9375,1,TRAIN,33,1,2.2934030141641415e-07,32
classifier_input,2,2.359689403874654e-07,-4.470348358154297e-08,0.3223685920238495,2.415989399651153e-07,31,0.33130794763565063,6.143906006172983e-08,1,0.03125,0.04524838924407959,3,0.90625,2,TRAIN,33,1,2.2934030141641415e-07,32
classifier_input,2,1.8577912896944326e-07,-6.51925802230835e-08,0.24468842148780823,1.876932742561621e-07,31,0.2525816261768341,1.2644053981603065e-07,1,0.03125,-8.940696716308594e-08,3,0.8125,1,TRAIN,34,1,2.2934030141641415e-07,32
classifier_input,2,2.0924751709117118e-07,-1.862645149230957e-09,0.3270743191242218,2.1800093463753e-07,29,0.35833102464675903,1.2463088694403268e-07,3,0.09375,0.02492622472345829,3,0.78125,2,TRAIN,34,1,2.2934030141641415e-07,32
classifier_input,2,2.5517772428429453e-07,7.078051567077637e-08,0.5065046548843384,2.5517772428429453e-07,32,0.5065046548843384,,0,0.0,,3,0.96875,1,TRAIN,38,1,2.2934030141641415e-07,32
classifier_input,2,2.2160313051244884e-07,-3.91155481338501e-08,0.4112623631954193,2.304259254515273e-07,30,0.4386798143386841,8.926127037511833e-08,2,0.0625,-1.4901161193847656e-07,3,0.875,2,TRAIN,38,1,2.2934030141641415e-07,32
classifier_input,2,2.19963922631905e-07,5.587935447692871e-08,0.48361051082611084,2.19963922631905e-07,32,0.48361051082611084,,0,0.0,,3,0.9375,1,TRAIN,40,1,2.2934030141641415e-07,32
classifier_input,2,2.39159987813764e-07,3.91155481338501e-08,0.4038580060005188,2.39159987813764e-07,32,0.4038580060005188,,0,0.0,,3,0.8125,2,TRAIN,40,1,2.2934030141641415e-07,32
classifier_input,2,2.096504374549113e-07,-6.51925802230835e-08,0.46212315559387207,2.096504374549113e-07,32,0.46212315559387207,,0,0.0,,3,1.0,1,TRAIN,41,1,2.2934030141641415e-07,32
classifier_input,2,2.4419904320893693e-07,-1.862645149230957e-08,0.4337671399116516,2.476972440490499e-07,31,0.4477596879005432,1.3575603929893987e-07,1,0.03125,1.1920928955078125e-07,3,0.9375,2,TRAIN,41,1,2.2934030141641415e-07,32
classifier_input,2,2.56390620734237e-07,9.313225746154785e-08,0.5794394016265869,2.56390620734237e-07,32,0.5794394016265869,,0,0.0,,3,0.96875,1,TRAIN,43,1,2.2934030141641415e-07,32
classifier_input,2,2.419103566353442e-07,-3.725290298461914e-09,0.5708390474319458,2.419103566353442e-07,32,0.5708390474319458,,0,0.0,,3,0.9375,2,TRAIN,43,1,2.2934030141641415e-07,32
classifier_input,2,2.495808644198405e-07,1.2665987014770508e-07,0.5510192513465881,2.495808644198405e-07,32,0.5510192513465881,,0,0.0,,3,0.96875,1,TRAIN,44,1,2.2934030141641415e-07,32
classifier_input,2,2.2446650405072432e-07,-2.0489096641540527e-08,0.5901653170585632,2.2446650405072432e-07,32,0.5901653170585632,,0,0.0,,3,0.96875,2,TRAIN,44,1,2.2934030141641415e-07,32
classifier_input,2,1.6610408692940837e-07,-1.257285475730896e-08,0.44714677333831787,1.6854828288614954e-07,31,0.4615709185600281,9.033348646880768e-08,1,0.03125,1.043081283569336e-07,3,0.875,1,TRAIN,47,1,2.2934030141641415e-07,32
classifier_input,2,2.3392608738959098e-07,-4.190951585769653e-08,0.40563681721687317,2.3392608738959098e-07,32,0.40563681721687317,,0,0.0,,3,0.96875,2,TRAIN,47,1,2.2934030141641415e-07,32
classifier_input,2,2.411551349723595e-07,2.2351741790771484e-08,0.574429988861084,2.411551349723595e-07,32,0.574429988861084,,0,0.0,,3,0.96875,1,TRAIN,49,1,2.2934030141641415e-07,32
classifier_input,2,1.948796466422209e-07,4.1443854570388794e-08,0.40691280364990234,2.0235189879258542e-07,30,0.4323962330818176,8.27957364890608e-08,2,0.0625,0.024661146104335785,3,0.9375,2,TRAIN,49,1,2.2934030141641415e-07,32
classifier_input,2,2.8755272296621115e-07,-3.725290298461914e-08,0.46765756607055664,2.8755272296621115e-07,32,0.46765756607055664,,0,0.0,,3,0.96875,1,TRAIN,53,1,2.2934030141641415e-07,32
classifier_input,2,2.438731598886079e-07,4.842877388000488e-08,0.44018256664276123,2.438731598886079e-07,32,0.44018256664276123,,0,0.0,,3,0.9375,2,TRAIN,53,1,2.2934030141641415e-07,32
classifier_input,2,2.479257830145798e-07,-1.4901161193847656e-08,0.5282155275344849,2.479257830145798e-07,32,0.5282155275344849,,0,0.0,,3,0.96875,1,TRAIN,7,1,2.2934030141641415e-07,32
classifier_input,2,2.2387433773474186e-07,-6.51925802230835e-08,0.3437911868095398,2.2108741859483416e-07,31,0.354881227016449,3.102688310718804e-07,1,0.03125,0.0,3,0.8125,2,TRAIN,7,1,2.2934030141641415e-07,32
classifier_input,2,2.2075508354646445e-07,-5.587935447692871e-08,0.4673452079296112,2.2075508354646445e-07,32,0.4673452079296112,,0,0.0,,3,0.9375,1,TRAIN,9,1,2.2934030141641415e-07,32
classifier_input,2,2.2617139450176182e-07,9.406358003616333e-08,0.4623588025569916,2.2617139450176182e-07,32,0.4623588025569916,,0,0.0,,3,0.9375,2,TRAIN,9,1,2.2934030141641415e-07,32
classifier_input,0,2.3560994577564998e-07,-6.332993507385254e-08,-0.004993423819541931,2.3560994577564998e-07,32,-0.004993423819541931,,0,0.0,,3,0.46875,1,TRAIN,10,2,2.276161126246734e-07,32
classifier_input,0,2.653381443451508e-07,2.9802322387695312e-08,-0.03770706057548523,2.653381443451508e-07,32,-0.03770706057548523,,0,0.0,,3,0.46875,2,TRAIN,10,2,2.276161126246734e-07,32
classifier_input,0,2.327636821064516e-07,-7.450580596923828e-09,0.030544325709342957,2.327636821064516e-07,32,0.030544325709342957,,0,0.0,,3,0.46875,1,TRAIN,15,2,2.276161126246734e-07,32
classifier_input,0,1.9510815718604135e-07,3.5390257835388184e-08,0.005023596808314323,1.886367613224138e-07,26,0.006182897370308638,2.231509341754645e-07,6,0.1875,-3.973643103449831e-08,3,0.46875,2,TRAIN,15,2,2.276161126246734e-07,32
classifier_input,0,2.1652803638971818e-07,-1.4901161193847656e-08,-0.05518713220953941,2.1652803638971818e-07,32,-0.05518713220953941,,0,0.0,,3,0.375,1,TRAIN,16,2,2.276161126246734e-07,32
classifier_input,0,2.3328817633228027e-07,1.4901161193847656e-08,-0.010387711226940155,2.32477546546761e-07,31,-0.010722802951931953,2.584181117981643e-07,1,0.03125,1.1920928955078125e-07,3,0.5625,2,TRAIN,16,2,2.276161126246734e-07,32
classifier_input,0,2.744807829913043e-07,5.21540641784668e-08,0.07499942928552628,2.744807829913043e-07,32,0.07499942928552628,,0,0.0,,3,0.5625,1,TRAIN,19,2,2.276161126246734e-07,32
classifier_input,0,2.012234006087965e-07,9.546056389808655e-08,0.09069758653640747,2.0208348416872468e-07,31,0.100051648914814,1.7456025602768932e-07,1,0.03125,-0.1992785930633545,3,0.40625,2,TRAIN,19,2,2.276161126246734e-07,32
classifier_input,0,2.131162233354189e-07,-2.0489096641540527e-08,-0.07182298600673676,2.131162233354189e-07,32,-0.07182298600673676,,0,0.0,,3,0.40625,1,TRAIN,2,2,2.276161126246734e-07,32
classifier_input,0,2.2085626483203669e-07,4.377216100692749e-08,-0.022565491497516632,2.2675862965115812e-07,30,-0.05403539910912514,1.3232089202119823e-07,2,0.0625,0.44948309659957886,3,0.4375,2,TRAIN,2,2,2.276161126246734e-07,32
classifier_input,0,2.2418214484787313e-07,-2.2351741790771484e-08,0.058719173073768616,2.2418214484787313e-07,32,0.058719173073768616,,0,0.0,,3,0.5,1,TRAIN,20,2,2.276161126246734e-07,32
classifier_input,0,2.373790835008549e-07,-5.21540641784668e-08,-0.0027116648852825165,2.3687658767812536e-07,31,-0.0027991351671516895,2.52956539270599e-07,1,0.03125,-5.960464477539063e-08,3,0.40625,2,TRAIN,20,2,2.276161126246734e-07,32
classifier_input,0,2.0573310166582814e-07,-1.6763806343078613e-08,-0.048211414366960526,2.0573310166582814e-07,32,-0.048211414366960526,,0,0.0,,3,0.40625,1,TRAIN,21,2,2.276161126246734e-07,32
classifier_input,0,2.0734510997044708e-07,-2.60770320892334e-08,0.09147462248802185,2.0298843139698874e-07,31,0.09442543238401413,3.424026147058612e-07,1,0.03125,-5.364418029785156e-07,3,0.59375,2,TRAIN,21,2,2.276161126246734e-07,32
classifier_input,0,2.021709946120609e-07,-1.30385160446167e-08,0.0854056254029274,2.021709946120609e-07,32,0.0854056254029274,,0,0.0,,3,0.46875,1,TRAIN,22,2,2.276161126246734e-07,32
classifier_input,0,1.9758525127144821e-07,2.421438694000244e-08,0.02019180729985237,2.0117751375892112e-07,28,0.03811141103506088,1.724394422808473e-07,4,0.125,-0.10524541884660721,3,0.53125,2,TRAIN,22,2,2.276161126246734e-07,32
classifier_input,0,2.8384391725921887e-07,-7.450580596923828e-09,0.06973763555288315,2.8384391725921887e-07,32,0.06973763555288315,,0,0.0,,3,0.59375,1,TRAIN,26,2,2.276161126246734e-07,32
classifier_input,0,2.1546310335907037e-07,9.685754776000977e-08,0.08949357271194458,2.1444230924316798e-07,31,0.09238046407699585,2.4710780621717277e-07,1,0.03125,2.384185791015625e-07,3,0.625,2,TRAIN,26,2,2.276161126246734e-07,32
classifier_input,0,2.2033964341972023e-07,1.043081283569336e-07,-0.014906570315361023,2.2033964341972023e-07,32,-0.014906570315361023,,0,0.0,,3,0.5,1,TRAIN,27,2,2.276161126246734e-07,32
classifier_input,0,2.4384561925216985e-07,-9.313225746154785e-09,-0.018433548510074615,2.4384561925216985e-07,32,-0.018433548510074615,,0,0.0,,3,0.46875,2,TRAIN,27,2,2.276161126246734e-07,32
classifier_input,0,2.249138759680136e-07,-3.91155481338501e-08,0.07746446877717972,2.249138759680136e-07,32,0.07746446877717972,,0,0.0,,3,0.46875,1,TRAIN,28,2,2.276161126246734e-07,32
classifier_input,0,2.0693964586371294e-07,5.494803190231323e-08,-0.016539547592401505,2.1077134704228229e-07,31,-0.01707308180630207,8.815646168613966e-08,1,0.03125,0.0,3,0.46875,2,TRAIN,28,2,2.276161126246734e-07,32
classifier_input,0,2.432182100164937e-07,-1.862645149230957e-09,0.04727540910243988,2.432182100164937e-07,32,0.04727540910243988,,0,0.0,,3,0.53125,1,TRAIN,3,2,2.276161126246734e-07,32
classifier_input,0,2.479608269823075e-07,2.7008354663848877e-08,-0.026396658271551132,2.471093125677726e-07,31,-0.03437085077166557,2.7435947913545533e-07,1,0.03125,0.22080326080322266,3,0.46875,2,TRAIN,3,2,2.276161126246734e-07,32
classifier_input,0,2.7921578293899074e-07,9.685754776000977e-08,-0.02983928844332695,2.7921578293899074e-07,32,-0.02983928844332695,,0,0.0,,3,0.46875,1,TRAIN,31,2,2.276161126246734e-07,32
classifier_input,0,2.518343080737395e-07,8.195638656616211e-08,-0.042839184403419495,2.518343080737395e-07,32,-0.042839184403419495,,0,0.0,,3,0.4375,2,TRAIN,31,2,2.276161126246734e-07,32
classifier_input,0,2.883758440930251e-07,-3.3527612686157227e-08,0.003977270796895027,2.883758440930251e-07,32,0.003977270796895027,,0,0.0,,3,0.46875,1,TRAIN,32,2,2.276161126246734e-07,32
classifier_input,0,1.6474194808324683e-07,-1.862645149230957e-09,0.08328776806592941,1.7912999794589268e-07,23,0.10224607586860657,1.2797249837603886e-07,9,0.28125,0.03483876585960388,3,0.53125,2,TRAIN,32,2,2.276161126246734e-07,32
classifier_input,0,2.11207918709988e-07,4.470348358154297e-08,0.08148832619190216,2.11207918709988e-07,32,0.08148832619190216,,0,0.0,,3,0.625,1,TRAIN,33,2,2.276161126246734e-07,32
classifier_input,0,2.2384060116564797e-07,3.073364496231079e-08,0.009374435059726238,2.2774189289975766e-07,31,0.009676837362349033,1.0290165874948798e-07,1,0.03125,-2.9802322387695312e-08,3,0.40625,2,TRAIN,33,2,2.276161126246734e-07,32
classifier_input,0,2.1540651573559444e-07,-9.313225746154785e-09,0.058857325464487076,2.2099550278653624e-07,31,0.060755953192710876,4.214684778958144e-08,1,0.03125,-2.9802322387695312e-08,3,0.4375,1,TRAIN,34,2,2.276161126246734e-07,32
classifier_input,0,2.22739799937699e-07,-3.91155481338501e-08,-0.005839942023158073,2.2822554512913484e-07,29,0.00042760270298458636,1.6971080185612664e-07,3,0.09375,-0.06642621755599976,3,0.46875,2,TRAIN,34,2,2.276161126246734e-07,32
classifier_input,0,2.384298909419158e-07,-5.587935447692871e-09,-0.0036539174616336823,2.384298909419158e-07,32,-0.0036539174616336823,,0,0.0,,3,0.5,1,TRAIN,38,2,2.276161126246734e-07,32
classifier_input,0,2.0160418046089035e-07,4.470348358154297e-08,-0.03037947230041027,2.0369694198052457e-07,30,-0.032719794660806656,1.702130276726166e-07,2,0.0625,0.004725337028503418,3,0.5625,2,TRAIN,38,2,2.276161126246734e-07,32
classifier_input,0,1.9533354134182446e-07,-3.725290298461914e-08,0.007236169651150703,1.9533354134182446e-07,32,0.007236169651150703,,0,0.0,,3,0.46875,1,TRAIN,40,2,2.276161126246734e-07,32
classifier_input,0,2.1590824417216936e-07,2.60770320892334e-08,0.0009567253291606903,2.1590824417216936e-07,32,0.0009567253291606903,,0,0.0,,3,0.34375,2,TRAIN,40,2,2.276161126246734e-07,32
classifier_input,0,2.422084435238503e-07,7.264316082000732e-08,0.047894567251205444,2.422084435238503e-07,32,0.047894567251205444,,0,0.0,,3,0.53125,1,TRAIN,41,2,2.276161126246734e-07,32
classifier_input,0,2.155256595415267e-07,5.21540641784668e-08,-0.003884926438331604,2.207325167091767e-07,31,-0.004010246600955725,5.4112966552111175e-08,1,0.03125,0.0,3,0.5625,2,TRAIN,41,2,2.276161126246734e-07,32
classifier_input,0,2.1736100563884975e-07,2.2351741790771484e-08,-0.04195449873805046,2.1736100563884975e-07,32,-0.04195449873805046,,0,0.0,,3,0.46875,1,TRAIN,43,2,2.276161126246734e-07,32
classifier_input,0,2.3608984633938235e-07,7.450580596923828e-09,-0.013031139969825745,2.3608984633938235e-07,32,-0.013031139969825745,,0,0.0,,3,0.5,2,TRAIN,43,2,2.276161126246734e-07,32
classifier_input,0,2.3213253541598533e-07,7.450580596923828e-09,0.011724531650543213,2.3213253541598533e-07,32,0.011724531650543213,,0,0.0,,3,0.5,1,TRAIN,44,2,2.276161126246734e-07,32
classifier_input,0,2.5020452198987186e-07,6.705522537231445e-08,-0.060493405908346176,2.5020452198987186e-07,32,-0.060493405908346176,,0,0.0,,3,0.5,2,TRAIN,44,2,2.276161126246734e-07,32
classifier_input,0,1.646099292429426e-07,3.4924596548080444e-08,-0.030630014836788177,1.6068945285496739e-07,31,-0.031618088483810425,2.861449672764138e-07,1,0.03125,0.0,3,0.53125,1,TRAIN,47,2,2.276161126246734e-07,32
classifier_input,0,2.0181079207759467e-07,7.450580596923828e-09,0.013488084077835083,2.0181079207759467e-07,32,0.013488084077835083,,0,0.0,,3,0.625,2,TRAIN,47,2,2.276161126246734e-07,32
classifier_input,0,2.5310461637673143e-07,-3.166496753692627e-08,-0.03510139882564545,2.5310461637673143e-07,32,-0.03510139882564545,,0,0.0,,3,0.46875,1,TRAIN,49,2,2.276161126246734e-07,32
classifier_input,0,2.2303123614619835e-07,3.725290298461914e-09,-0.02953489124774933,2.2925165410470072e-07,30,-0.04415596276521683,1.2972475360584212e-07,2,0.0625,0.1897810846567154,3,0.5,2,TRAIN,49,2,2.276161126246734e-07,32
classifier_input,0,2.919548478530487e-07,1.30385160446167e-07,-0.04005790129303932,2.919548478530487e-07,32,-0.04005790129303932,,0,0.0,,3,0.53125,1,TRAIN,53,2,2.276161126246734e-07,32
classifier_input,0,2.2975716262862989e-07,2.7939677238464355e-08,-0.07101503014564514,2.2975716262862989e-07,32,-0.07101503014564514,,0,0.0,,3,0.53125,2,TRAIN,53,2,2.276161126246734e-07,32
classifier_input,0,2.353653343334372e-07,0.0,-0.016345784068107605,2.353653343334372e-07,32,-0.016345784068107605,,0,0.0,,3,0.5,1,TRAIN,7,2,2.276161126246734e-07,32
classifier_input,0,2.3372415114408795e-07,-7.078051567077637e-08,0.045912761241197586,2.3441498342435807e-07,31,0.04739382117986679,2.1230886204648414e-07,1,0.03125,-1.1920928955078125e-07,3,0.53125,2,TRAIN,7,2,2.276161126246734e-07,32
classifier_input,0,2.294924428269951e-07,-1.1548399925231934e-07,0.07050670683383942,2.294924428269951e-07,32,0.07050670683383942,,0,0.0,,3,0.65625,1,TRAIN,9,2,2.276161126246734e-07,32
classifier_input,0,2.2179376912845328e-07,-1.862645149230957e-08,0.017189648002386093,2.2179376912845328e-07,32,0.017189648002386093,,0,0.0,,3,0.53125,2,TRAIN,9,2,2.276161126246734e-07,32
classifier_input,1,2.440106641188322e-07,1.5832483768463135e-07,-0.07526112347841263,2.440106641188322e-07,32,-0.07526112347841263,,0,0.0,,3,0.28125,1,TRAIN,10,3,2.2651634878911864e-07,32
classifier_input,1,2.2346245032167644e-07,2.60770320892334e-08,-0.03738114610314369,2.2346245032167644e-07,32,-0.03738114610314369,,0,0.0,,3,0.34375,2,TRAIN,10,3,2.2651634878911864e-07,32
classifier_input,1,2.106711605165401e-07,-3.91155481338501e-08,-0.06444071233272552,2.106711605165401e-07,32,-0.06444071233272552,,0,0.0,,3,0.3125,1,TRAIN,15,3,2.2651634878911864e-07,32
classifier_input,1,1.8903327259067737e-07,6.51925802230835e-09,-0.0814957395195961,2.0223845353939396e-07,26,-0.09212691336870193,1.318107507586319e-07,6,0.1875,-0.03542732074856758,3,0.375,2,TRAIN,15,3,2.2651634878911864e-07,32
classifier_input,1,2.543939388033323e-07,1.862645149230957e-08,-0.13509634137153625,2.543939388033323e-07,32,-0.13509634137153625,,0,0.0,,3,0.3125,1,TRAIN,16,3,2.2651634878911864e-07,32
classifier_input,1,2.4927652475525974e-07,1.0803341865539551e-07,-0.11333388090133667,2.5225909894288634e-07,31,-0.11698981374502182,1.568165828302881e-07,1,0.03125,-1.1920928955078125e-07,3,0.375,2,TRAIN,16,3,2.2651634878911864e-07,32
classifier_input,1,2.0897562080790522e-07,-2.421438694000244e-08,-0.1618226021528244,2.0897562080790522e-07,32,-0.1618226021528244,,0,0.0,,3,0.1875,1,TRAIN,19,3,2.2651634878911864e-07,32
classifier_input,1,2.2383655107205414e-07,2.7939677238464355e-08,-0.05852445587515831,2.2542057820373884e-07,31,-0.06684067845344543,1.747315963029905e-07,1,0.03125,0.19927871227264404,3,0.3125,2,TRAIN,19,3,2.2651634878911864e-07,32
classifier_input,1,2.5008168336171366e-07,-2.421438694000244e-08,-0.15449044108390808,2.5008168336171366e-07,32,-0.15449044108390808,,0,0.0,,3,0.3125,1,TRAIN,2,3,2.2651634878911864e-07,32
classifier_input,1,2.1846915387868648e-07,9.592622518539429e-08,-0.14084488153457642,2.2456057990893896e-07,30,-0.15896065533161163,1.2709760710549745e-07,2,0.0625,0.13089236617088318,3,0.25,2,TRAIN,2,3,2.2651634878911864e-07,32
classifier_input,1,2.1457344701047987e-07,1.1734664440155029e-07,-0.011394312605261803,2.1457344701047987e-07,32,-0.011394312605261803,,0,0.0,,3,0.46875,1,TRAIN,20,3,2.2651634878911864e-07,32
classifier_input,1,2.26125479230177e-07,2.60770320892334e-08,-0.07557837665081024,2.255654294458509e-07,31,-0.07801638543605804,2.43486994122577e-07,1,0.03125,-1.7881393432617188e-07,3,0.28125,2,TRAIN,20,3,2.2651634878911864e-07,32
classifier_input,1,2.4610193349872134e-07,6.705522537231445e-08,-0.0544750913977623,2.4610193349872134e-07,32,-0.0544750913977623,,0,0.0,,3,0.375,1,TRAIN,21,3,2.2651634878911864e-07,32
classifier_input,1,2.410651802620123e-07,-5.494803190231323e-08,-0.2198946177959442,2.3727508846604906e-07,31,-0.2269880175590515,3.585579690934537e-07,1,0.03125,4.470348358154297e-07,3,0.28125,2,TRAIN,21,3,2.2651634878911864e-07,32
classifier_input,1,2.2728767135049566e-07,9.499490261077881e-08,-0.06109126657247543,2.2728767135049566e-07,32,-0.06109126657247543,,0,0.0,,3,0.4375,1,TRAIN,22,3,2.2651634878911864e-07,32
classifier_input,1,2.2303872526663326e-07,1.5832483768463135e-08,-0.011712358333170414,2.2721954451299098e-07,28,-0.002085604937747121,1.9377296212041983e-07,4,0.125,-0.0790996327996254,3,0.375,2,TRAIN,22,3,2.2651634878911864e-07,32
classifier_input,1,2.463527835061541e-07,5.587935447692871e-08,-0.11078087240457535,2.463527835061541e-07,32,-0.11078087240457535,,0,0.0,,3,0.375,1,TRAIN,26,3,2.2651634878911864e-07,32
classifier_input,1,2.2437535562858102e-07,1.30385160446167e-08,-0.09513863921165466,2.2617498984800477e-07,31,-0.09820763766765594,1.6858739115832577e-07,1,0.03125,1.1920928955078125e-07,3,0.375,2,TRAIN,26,3,2.2651634878911864e-07,32
