stage,c_index,interaction_norm,interaction_top1_margin,interaction_true_margin,native_correct_interaction_norm,native_correct_n,native_correct_true_margin,native_error_interaction_norm,native_error_n,native_error_rate,native_error_true_margin,p_index,positive_true_margin_rate,session,split,subject,train_rank,train_subject_equal_interaction_norm,trial_count
classifier_input,0,4.247612039876003e-08,2.6775524020195007e-08,1.6065314412117004e-08,4.721257340634111e-08,13,2.6363592198208607e-08,2.1951484185933623e-08,3,0.1875,-2.8560558362755728e-08,1,0.4375,1,TRAIN,34,1,4.4863345038947955e-08,16
classifier_input,0,3.473822118849057e-08,5.2852556109428406e-08,2.1187588572502136e-08,4.156147781486652e-08,9,6.581345957101803e-08,2.5965467997934866e-08,7,0.4375,-3.618853483544626e-08,1,0.4375,2,TRAIN,34,1,4.4863345038947955e-08,16
classifier_input,0,4.2064527860929957e-08,-1.816079020500183e-08,-2.1886080503463745e-08,4.4693219791724914e-08,15,-2.135833021554845e-08,2.63417798684884e-09,1,0.0625,-2.9802322387695312e-08,1,0.25,1,TRAIN,38,1,4.4863345038947955e-08,16
classifier_input,0,3.811326365621426e-08,4.190951585769653e-09,-8.847564458847046e-09,3.800742476300911e-08,14,-2.6609217051998257e-09,3.885412525050924e-08,2,0.125,-5.21540641784668e-08,1,0.25,2,TRAIN,38,1,4.4863345038947955e-08,16
classifier_input,0,3.309186169531131e-08,3.073364496231079e-08,1.0244548320770264e-08,3.5341884085937636e-08,12,2.7318796114172983e-08,2.6341780312577612e-08,4,0.25,-4.0978193283081055e-08,1,0.375,1,TRAIN,41,1,4.4863345038947955e-08,16
classifier_input,0,3.827789640808987e-08,-2.8870999813079834e-08,-3.632158041000366e-08,4.401272235554643e-08,12,-4.3461721332960224e-08,2.107342389479072e-08,4,0.25,-1.4901161193847656e-08,1,0.125,2,TRAIN,41,1,4.4863345038947955e-08,16
classifier_input,0,4.72505661264222e-08,-4.190951585769653e-08,-3.073364496231079e-08,5.4000651061869576e-08,14,-4.1510379134024333e-08,0.0,2,0.125,4.470348358154297e-08,1,0.375,1,TRAIN,45,1,4.4863345038947955e-08,16
classifier_input,0,3.786630742297348e-08,2.514570951461792e-08,1.3969838619232178e-08,3.748638022216255e-08,13,2.4071105997336417e-08,3.951267046886642e-08,3,0.1875,-2.9802322387695312e-08,1,0.5625,2,TRAIN,45,1,4.4863345038947955e-08,16
classifier_input,0,3.4326632203374174e-08,1.30385160446167e-08,-2.2351741790771484e-08,4.0302921888724086e-08,10,-7.450580596923828e-09,2.4366146433862923e-08,6,0.375,-4.718701163142214e-08,1,0.3125,1,TRAIN,46,1,4.4863345038947955e-08,16
classifier_input,0,5.1860379102208753e-08,5.587935447692871e-09,-9.313225746154785e-09,7.408625890548137e-08,8,-3.725290298461914e-09,2.9634502851649813e-08,8,0.5,-1.4901161193847656e-08,1,0.5,2,TRAIN,46,1,4.4863345038947955e-08,16
classifier_input,0,4.642738815618941e-08,5.4016709327697754e-08,5.4016709327697754e-08,4.642738815618941e-08,16,5.4016709327697754e-08,,0,0.0,,1,0.625,1,TRAIN,47,1,4.4863345038947955e-08,16
classifier_input,0,3.2597952781543427e-08,-2.421438694000244e-08,-3.166496753692627e-08,3.424431582743637e-08,14,-3.193105868604107e-08,2.107342389479072e-08,2,0.125,-2.9802322387695312e-08,1,0.25,2,TRAIN,47,1,4.4863345038947955e-08,16
classifier_input,0,4.280539300793862e-08,-6.984919309616089e-09,-6.984919309616089e-09,4.4254189646153463e-08,15,-7.450580596923828e-09,2.107342389479072e-08,1,0.0625,0.0,1,0.375,1,TRAIN,48,1,4.4863345038947955e-08,16
classifier_input,0,5.079024489873518e-08,-2.200249582529068e-08,-1.0826624929904938e-08,4.7111260670362753e-08,13,-2.0202536532565318e-08,6.673251107258693e-08,3,0.1875,2.9802322387695312e-08,1,0.3125,2,TRAIN,48,1,4.4863345038947955e-08,16
classifier_input,0,3.251563285289194e-08,1.8044374883174896e-08,1.0593794286251068e-08,3.515614466209627e-08,13,1.762348844636108e-08,2.107342389479072e-08,3,0.1875,-1.9868215517249155e-08,1,0.3125,1,TRAIN,49,1,4.4863345038947955e-08,16
classifier_input,0,4.165293887581356e-08,-1.5832483768463135e-08,-2.3283064365386963e-08,4.609811554701082e-08,14,-2.2351741790771484e-08,1.053671194739536e-08,2,0.125,-2.9802322387695312e-08,1,0.25,2,TRAIN,49,1,4.4863345038947955e-08,16
classifier_input,0,7.104048904693627e-08,4.6566128730773926e-09,4.6566128730773926e-09,7.104048904693627e-08,16,4.6566128730773926e-09,,0,0.0,,1,0.375,1,TRAIN,5,1,4.4863345038947955e-08,16
classifier_input,0,3.8689492498633626e-08,1.6065314412117004e-08,-4.889443516731262e-09,5.151281357029802e-08,9,9.934107758624577e-09,2.220235728600528e-08,7,0.4375,-2.3948294014530802e-08,1,0.3125,2,TRAIN,5,1,4.4863345038947955e-08,16
classifier_input,0,2.9058274009230445e-08,6.05359673500061e-09,8.847564458847046e-09,3.121500924407883e-08,10,1.1920929132713809e-08,2.546372002143471e-08,6,0.375,3.725290298461914e-09,1,0.625,1,TRAIN,50,1,4.4863345038947955e-08,16
classifier_input,0,6.264404817102331e-08,-1.6763806343078613e-08,-3.725290298461914e-08,6.777942473945586e-08,13,-3.324105080082518e-08,4.039073076000932e-08,3,0.1875,-5.4637592228345966e-08,1,0.25,2,TRAIN,50,1,4.4863345038947955e-08,16
classifier_input,0,5.194269903086024e-08,1.257285475730896e-08,1.6298145055770874e-08,5.672890424079924e-08,14,1.6497713417606974e-08,1.8439246574075696e-08,2,0.125,1.4901161193847656e-08,1,0.3125,1,TRAIN,53,1,4.4863345038947955e-08,16
classifier_input,0,2.469541904304151e-08,8.381903171539307e-09,-9.313225746154785e-10,2.4475902193898946e-08,12,4.967053879312289e-09,2.5353964261398687e-08,4,0.25,-1.862645149230957e-08,1,0.375,2,TRAIN,53,1,4.4863345038947955e-08,16
classifier_input,0,5.1037197579262283e-08,-1.6763806343078613e-08,-1.6763806343078613e-08,5.1037197579262283e-08,16,-1.6763806343078613e-08,,0,0.0,,1,0.1875,1,TRAIN,6,1,4.4863345038947955e-08,16
classifier_input,0,7.968388615609001e-08,-8.754432201385498e-08,-7.264316082000732e-08,8.278845342601926e-08,14,-9.15357034614317e-08,5.7951915266585274e-08,2,0.125,5.960464477539063e-08,1,0.25,2,TRAIN,6,1,4.4863345038947955e-08,16
classifier_input,0,5.5647014107762516e-08,1.1641532182693481e-10,-1.2922100722789764e-08,5.511511602662722e-08,13,-7.880421648565061e-09,5.795191881929895e-08,3,0.1875,-3.476937493473997e-08,1,0.375,1,TRAIN,7,1,4.4863345038947955e-08,16
classifier_input,0,4.3793207282760704e-08,-1.4901161193847656e-08,-3.166496753692627e-08,4.174158618752699e-08,13,-2.8656078399080798e-08,5.2683560625155224e-08,3,0.1875,-4.470348358154297e-08,1,0.3125,2,TRAIN,7,1,4.4863345038947955e-08,16
classifier_input,0,3.605531162520492e-08,4.190951585769653e-09,-8.847564458847046e-09,3.3190644899150357e-08,15,-2.4835269396561444e-09,7.902534093773284e-08,1,0.0625,-1.043081283569336e-07,1,0.3125,1,TRAIN,9,1,4.4863345038947955e-08,16
classifier_input,0,2.3296010454032512e-08,-7.450580596923828e-09,0.0,2.3348395217226425e-08,11,-5.418604231977042e-09,2.3180765751362742e-08,5,0.3125,1.1920929132713809e-08,1,0.25,2,TRAIN,9,1,4.4863345038947955e-08,16
classifier_input,0,4.165293887581356e-08,-9.313225746154785e-09,-1.862645149230957e-09,4.082976090558077e-08,9,-9.934107758624577e-09,4.271131714972398e-08,7,0.4375,8.514949634275126e-09,2,0.3125,1,TRAIN,10,2,4.439159795310843e-08,16
classifier_input,0,2.807045973440836e-08,-7.916241884231567e-09,-5.122274160385132e-09,3.1280865897542753e-08,12,-8.692343733684993e-09,1.8439244797718857e-08,4,0.25,5.587935447692871e-09,2,0.25,2,TRAIN,10,2,4.439159795310843e-08,16
classifier_input,0,2.9634501075292974e-08,-2.3283064365386963e-09,-2.3283064365386963e-09,2.985401792443554e-08,15,-2.4835269396561444e-09,2.6341780312577612e-08,1,0.0625,0.0,2,0.3125,1,TRAIN,16,2,4.439159795310843e-08,16
classifier_input,0,3.0128411765417695e-08,-1.1641532182693481e-08,-7.916241884231567e-09,3.242065105268921e-08,13,-1.2035552998668209e-08,2.019536360364782e-08,3,0.1875,9.934107758624577e-09,2,0.3125,2,TRAIN,16,2,4.439159795310843e-08,16
classifier_input,0,4.519261764812654e-08,1.5832483768463135e-08,6.51925802230835e-09,4.573890777237466e-08,11,1.6255812695931127e-08,4.39907736904388e-08,5,0.3125,-1.4901161193847656e-08,2,0.5,1,TRAIN,19,2,4.439159795310843e-08,16
classifier_input,0,3.4326632203374174e-08,-3.725290298461914e-09,-1.5832483768463135e-08,3.7596905144710036e-08,11,-1.4223835442805921e-08,2.713203528514896e-08,5,0.3125,-1.9371508841459217e-08,2,0.3125,2,TRAIN,19,2,4.439159795310843e-08,16
classifier_input,0,4.7991427720717184e-08,-3.026798367500305e-08,-4.237517714500427e-08,5.023753857358315e-08,14,-4.1510379134024333e-08,3.226868017236484e-08,2,0.125,-4.842877388000488e-08,2,0.1875,1,TRAIN,20,2,4.439159795310843e-08,16
classifier_input,0,5.7951915266585274e-08,-3.166496753692627e-08,-3.725290298461914e-08,6.403078600669687e-08,13,-4.241099560431394e-08,3.161013495400766e-08,3,0.1875,-1.4901161193847656e-08,2,0.25,2,TRAIN,20,2,4.439159795310843e-08,16
classifier_input,0,5.38360112045666e-08,4.190951585769653e-08,3.259629011154175e-08,5.391284574329802e-08,15,3.973643103449831e-08,5.2683560625155224e-08,1,0.0625,-7.450580596923828e-08,2,0.5625,1,TRAIN,21,2,4.439159795310843e-08,16
classifier_input,0,3.111622959295346e-08,-3.259629011154175e-09,4.656612873077393e-10,3.2623280077359595e-08,13,-1.7193647616764451e-09,2.458565973029181e-08,3,0.1875,9.934107758624577e-09,2,0.3125,2,TRAIN,21,2,4.439159795310843e-08,16
classifier_input,0,4.148830257122427e-08,2.7939677238464355e-09,2.7939677238464355e-09,4.148830257122427e-08,16,2.7939677238464355e-09,,0,0.0,,2,0.25,1,TRAIN,22,2,4.439159795310843e-08,16
classifier_input,0,4.9555474390672316e-08,2.537854015827179e-08,1.1175870895385742e-08,5.531773794587025e-08,12,2.4369606776986075e-08,3.226867661965116e-08,4,0.25,-2.8405338525772095e-08,2,0.4375,2,TRAIN,22,2,4.439159795310843e-08,16
classifier_input,0,5.391833113321809e-08,-1.979060471057892e-09,-1.501757651567459e-08,5.1037194026548605e-08,12,-1.1331091620547795e-08,6.256173179508551e-08,4,0.25,-2.60770320892334e-08,2,0.4375,1,TRAIN,23,2,4.439159795310843e-08,16
classifier_input,0,3.41619923460712e-08,2.270098775625229e-08,2.828892320394516e-08,4.293710276215279e-08,10,4.079192805761522e-08,1.9536821938004323e-08,6,0.375,7.450580596923828e-09,2,0.375,2,TRAIN,23,2,4.439159795310843e-08,16
classifier_input,0,3.6302264305732024e-08,-1.862645149230957e-08,-3.632158041000366e-08,3.8195580032152066e-08,12,-3.663202008397093e-08,3.06223171264719e-08,4,0.25,-3.5390257835388184e-08,2,0.25,1,TRAIN,27,2,4.439159795310843e-08,16
classifier_input,0,4.774447504019008e-08,-5.238689482212067e-09,-1.8975697457790375e-08,4.9390827427941986e-08,14,-1.3836792156496358e-08,3.6219947929794216e-08,2,0.125,-5.494803190231323e-08,2,0.375,2,TRAIN,27,2,4.439159795310843e-08,16
classifier_input,0,4.6592020908065024e-08,2.7474015951156616e-08,1.6298145055770874e-08,4.8732296420439525e-08,14,2.501266394006052e-08,3.161013495400766e-08,2,0.125,-4.470348358154297e-08,2,0.375,1,TRAIN,3,2,4.439159795310843e-08,16
classifier_input,0,8.13302420965556e-08,-4.190951585769653e-09,-2.468004822731018e-08,7.902534093773284e-08,15,-1.5397866093280754e-08,1.1590383053317055e-07,1,0.0625,-1.6391277313232422e-07,2,0.375,2,TRAIN,3,2,4.439159795310843e-08,16
classifier_input,0,3.7948627351624964e-08,-1.3969838619232178e-08,-1.0244548320770264e-08,4.2899468866153256e-08,14,-1.3836792156496358e-08,3.2927225390722015e-09,2,0.125,1.4901161193847656e-08,2,0.5,1,TRAIN,30,2,4.439159795310843e-08,16
classifier_input,0,5.1037197579262283e-08,-1.955777406692505e-08,1.955777406692505e-08,6.058608903458662e-08,8,0.0,4.148830257122427e-08,8,0.5,3.91155481338501e-08,2,0.4375,2,TRAIN,30,2,4.439159795310843e-08,16
classifier_input,0,4.6509704532127216e-08,-2.1420419216156006e-08,-2.514570951461792e-08,4.214684778958144e-08,14,-2.6609216163819838e-08,7.704970528266131e-08,2,0.125,-1.4901161193847656e-08,2,0.1875,1,TRAIN,32,2,4.439159795310843e-08,16
classifier_input,0,3.72077622046163e-08,-1.30385160446167e-08,-3.725290298461914e-09,5.063475327915512e-08,9,-1.4901161193847656e-08,1.9944490503576162e-08,7,0.4375,1.0643686820799303e-08,2,0.3125,2,TRAIN,32,2,4.439159795310843e-08,16
classifier_input,0,7.441553151465996e-08,-2.7939677238464355e-09,-8.381903171539307e-09,7.700579374159133e-08,15,-5.9604645663569045e-09,3.556140271143704e-08,1,0.0625,-4.470348358154297e-08,2,0.5625,1,TRAIN,33,2,4.439159795310843e-08,16
classifier_input,0,5.893972954140736e-08,1.955777406692505e-08,3.632158041000366e-08,6.484130210537842e-08,13,3.438729478943969e-08,3.3366251983579787e-08,3,0.1875,4.470348358154297e-08,2,0.5625,2,TRAIN,33,2,4.439159795310843e-08,16
classifier_input,0,5.021401960902949e-08,1.3271346688270569e-08,1.0943040251731873e-08,5.2683560625155224e-08,13,1.4901161193847656e-08,3.951267046886642e-08,3,0.1875,-6.2088170160734535e-09,2,0.4375,1,TRAIN,34,2,4.439159795310843e-08,16
classifier_input,0,5.828118787576386e-08,-1.862645149230957e-08,3.3527612686157227e-08,5.561042115687087e-08,9,1.3245476715439963e-08,6.17150277548717e-08,7,0.4375,5.960464477539063e-08,2,0.5,2,TRAIN,34,2,4.439159795310843e-08,16
classifier_input,0,5.4659189174799394e-08,-2.7939677238464355e-08,-2.7939677238464355e-08,5.724946916529916e-08,15,-2.9802322387695312e-08,1.580506747700383e-08,1,0.0625,0.0,2,0.3125,1,TRAIN,38,2,4.439159795310843e-08,16
classifier_input,0,4.560420308052926e-08,1.6763806343078613e-08,2.421438694000244e-08,4.9108599853298074e-08,14,2.3416109939944363e-08,2.107342389479072e-08,2,0.125,2.9802322387695312e-08,2,0.5625,2,TRAIN,38,2,4.439159795310843e-08,16
classifier_input,0,2.5107009804514746e-08,8.731149137020111e-09,2.3166649043560028e-08,2.7329598140113376e-08,12,2.1265199379172373e-08,1.8439246574075696e-08,4,0.25,2.8870999813079834e-08,2,0.625,1,TRAIN,41,2,4.439159795310843e-08,16
classifier_input,0,3.696080597137552e-08,-8.847564458847046e-09,-1.3969838619232178e-09,4.4671271126617285e-08,12,-6.829699028543246e-09,1.3829433598289143e-08,4,0.25,1.4901161193847656e-08,2,0.5625,2,TRAIN,41,2,4.439159795310843e-08,16
classifier_input,0,3.0128411765417695e-08,-1.3271346688270569e-08,-7.683411240577698e-09,3.386800173643678e-08,14,-1.1974147007265401e-08,3.951266869250958e-09,2,0.125,2.2351741790771484e-08,2,0.375,1,TRAIN,45,2,4.439159795310843e-08,16
classifier_input,0,3.8195580032152066e-08,-3.725290298461914e-09,-3.725290298461914e-09,4.0931070088845445e-08,13,-4.58497284583359e-09,2.6341780312577612e-08,3,0.1875,0.0,2,0.375,2,TRAIN,45,2,4.439159795310843e-08,16
classifier_input,0,2.946986477070368e-08,8.498318493366241e-09,6.402842700481415e-09,3.8985831452009734e-08,10,1.1920929132713809e-08,1.3609920301860257e-08,6,0.375,-2.7939677238464355e-09,2,0.375,1,TRAIN,46,2,4.439159795310843e-08,16
classifier_input,0,3.358577060907919e-08,-1.501757651567459e-08,-1.4784745872020721e-08,3.687849314815139e-08,8,-2.9802322387695312e-08,3.029304451729331e-08,8,0.5,2.3283064365386963e-10,2,0.25,2,TRAIN,46,2,4.439159795310843e-08,16
classifier_input,0,4.1570618947162075e-08,-9.313225746154785e-09,-9.313225746154785e-09,4.1570618947162075e-08,16,-9.313225746154785e-09,,0,0.0,,2,0.3125,1,TRAIN,47,2,4.439159795310843e-08,16
classifier_input,0,4.255843677469784e-08,2.9103830456733704e-09,1.4784745872020721e-08,4.4592873393867194e-08,14,1.0111501858034444e-08,2.831741241493546e-08,2,0.125,4.7497451305389404e-08,2,0.5625,2,TRAIN,47,2,4.439159795310843e-08,16
classifier_input,0,3.7125445828678494e-08,1.30385160446167e-08,9.313225746154785e-09,3.88980225807245e-08,15,1.1920929132713809e-08,1.053671194739536e-08,1,0.0625,-2.9802322387695312e-08,2,0.25,1,TRAIN,48,2,4.439159795310843e-08,16
classifier_input,0,3.391504321825778e-08,1.816079020500183e-08,4.190951585769653e-09,3.181276397867805e-08,13,1.3754918093411561e-08,4.3024908080724344e-08,3,0.1875,-3.725290298461914e-08,2,0.375,2,TRAIN,48,2,4.439159795310843e-08,16
classifier_input,0,4.502798134353725e-08,1.909211277961731e-08,6.05359673500061e-09,4.488233784627482e-08,13,1.5474283188154914e-08,4.565908895415305e-08,3,0.1875,-3.476937493473997e-08,2,0.5,1,TRAIN,49,2,4.439159795310843e-08,16
classifier_input,0,3.424431227472269e-08,-1.30385160446167e-08,-1.862645149230957e-08,3.744295895558025e-08,14,-1.809426741772313e-08,1.1853800607752873e-08,2,0.125,-2.2351741790771484e-08,2,0.1875,2,TRAIN,49,2,4.439159795310843e-08,16
classifier_input,0,6.717154121815838e-08,-3.725290298461914e-09,-3.725290298461914e-09,6.717154121815838e-08,16,-3.725290298461914e-09,,0,0.0,,2,0.4375,1,TRAIN,5,2,4.439159795310843e-08,16
classifier_input,0,4.749752235966298e-08,-2.561137080192566e-09,-6.752088665962219e-09,5.3707960745441596e-08,9,-8.278423280216884e-09,3.9512674021580096e-08,7,0.4375,-4.789658891724002e-09,2,0.3125,2,TRAIN,5,2,4.439159795310843e-08,16
classifier_input,0,3.416199589878488e-08,8.381903171539307e-09,1.0244548320770264e-08,3.1346718998293e-08,10,1.4901161193847656e-08,3.885412525050924e-08,6,0.375,2.4835269396561444e-09,2,0.4375,1,TRAIN,50,2,4.439159795310843e-08,16
classifier_input,0,4.387552721141219e-08,-1.3853423297405243e-08,-8.149072527885437e-10,4.4983657687680534e-08,13,-9.026664749001156e-09,3.907364032329497e-08,3,0.1875,3.476937493473997e-08,2,0.3125,2,TRAIN,50,2,4.439159795310843e-08,16
classifier_input,0,4.1817578733116534e-08,-9.313225746154785e-10,-9.313225746154785e-10,4.38402487645817e-08,14,-1.0643687042843908e-09,2.7658868972935124e-08,2,0.125,0.0,2,0.3125,1,TRAIN,53,2,4.439159795310843e-08,16
classifier_input,0,4.222916771823293e-08,5.820766091346741e-09,3.958120942115784e-09,4.7415202431011494e-08,12,6.51925802230835e-09,2.66710529217562e-08,4,0.25,-3.725290298461914e-09,2,0.4375,2,TRAIN,53,2,4.439159795310843e-08,16
classifier_input,0,6.198550295266614e-08,1.862645149230957e-09,1.862645149230957e-09,6.198550295266614e-08,16,1.862645149230957e-09,,0,0.0,,2,0.375,1,TRAIN,6,2,4.439159795310843e-08,16
classifier_input,0,6.717153411273102e-08,9.778887033462524e-09,4.190951585769653e-09,7.573261484594696e-08,14,7.982764671510267e-09,7.243989408323159e-09,2,0.125,-2.2351741790771484e-08,2,0.4375,2,TRAIN,6,2,4.439159795310843e-08,16
classifier_input,0,3.045768437459628e-08,-1.862645149230957e-09,-7.450580596923828e-09,2.786149977396235e-08,13,-5.7312159462696854e-09,4.170782119672367e-08,3,0.1875,-1.4901161193847656e-08,2,0.625,1,TRAIN,7,2,4.439159795310843e-08,16
classifier_input,0,4.35462546022336e-08,-1.4086253941059113e-08,2.6775524020195007e-09,4.832703837109875e-08,13,-7.020739545282595e-09,2.2829540924362846e-08,3,0.1875,4.470348358154297e-08,2,0.375,2,TRAIN,7,2,4.439159795310843e-08,16
classifier_input,0,4.980242707119942e-08,-2.9336661100387573e-08,-1.816079020500183e-08,5.0400604578726416e-08,15,-2.533197474008375e-08,4.082976090558077e-08,1,0.0625,8.940696716308594e-08,2,0.25,1,TRAIN,9,2,4.439159795310843e-08,16
classifier_input,0,4.494566141488576e-08,2.0489096641540527e-08,5.029141902923584e-08,4.2865259786140086e-08,11,5.147673931560348e-08,4.9522544287583514e-08,5,0.3125,4.7683716530855236e-08,2,0.5625,2,TRAIN,9,2,4.439159795310843e-08,16
classifier_input,9,3.193940756318625e-08,-7.450580596923828e-09,0.0,2.3414916228148286e-08,9,-6.622738357719982e-09,4.2899468866153256e-08,7,0.4375,8.514949634275126e-09,1,0.3125,1,TRAIN,10,3,4.4338566596024975e-08,16
classifier_input,9,3.333881437583841e-08,-6.984919309616089e-09,-8.847564458847046e-09,3.1280865897542753e-08,12,-1.055498888291595e-08,3.951267046886642e-08,4,0.25,-3.725290298461914e-09,1,0.25,2,TRAIN,10,3,4.4338566596024975e-08,16
classifier_input,9,5.202501540679805e-08,2.1420419216156006e-08,2.514570951461792e-08,5.549334503029968e-08,15,2.4835268064293814e-08,0.0,1,0.0625,2.9802322387695312e-08,1,0.5625,1,TRAIN,16,3,4.4338566596024975e-08,16
