version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds,fold,seed
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,2,"['51', '7', '41', '23', '8', '18', '43']",27,7,0.8207142857142857,0.825,-0.0042857142857142,0,12,33.97837162017822,0,0
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,3,"['22', '24', '35', '44', '25', '15', '21']",27,7,0.885,0.8835714285714286,0.0014285714285714,0,0,10.971875429153442,0,0
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,4,"['20', '11', '37', '49', '38', '16']",28,6,0.8425,0.835,0.0075,9,2,29.446107149124146,0,0
V0,V0__lg1__ld0.01__lr0.0001__b8,stage2,0,"['39', '30', '12', '9', '31', '26', '27']",27,7,0.8542857142857143,0.8521428571428571,0.0021428571428572,13,18,45.5709593296051,0,0
V0,V0__lg1__ld0.01__lr0.0001__b8,stage2,1,"['52', '5', '29', '42', '34', '4', '46']",27,7,0.7921428571428571,0.7914285714285714,0.0007142857142857,3,7,24.614903211593628,0,0
V0,V0__lg1__ld0.01__lr0.0001__b8,stage2,2,"['51', '7', '41', '23', '8', '18', '43']",27,7,0.8221428571428572,0.8214285714285714,0.0007142857142857,0,0,11.277401208877563,0,0
V0,V0__lg1__ld0.01__lr0.0001__b8,stage2,3,"['22', '24', '35', '44', '25', '15', '21']",27,7,0.8842857142857143,0.8842857142857143,0.0,0,0,11.368748426437378,0,0
V0,V0__lg1__ld0.01__lr0.0001__b8,stage2,4,"['20', '11', '37', '49', '38', '16']",28,6,0.8366666666666667,0.8366666666666667,0.0,2,2,15.499682903289797,0,0
V0,V0__lg1__ld0.01__lr0.0003__b8,stage2,0,"['39', '30', '12', '9', '31', '26', '27']",27,7,0.855,0.8528571428571429,0.0021428571428571,5,4,20.556893348693848,0,0
V0,V0__lg1__ld0.01__lr0.0003__b8,stage2,1,"['52', '5', '29', '42', '34', '4', '46']",27,7,0.79,0.79,0.0,0,0,11.319791078567505,0,0
V0,V0__lg1__ld0.01__lr0.0003__b8,stage2,2,"['51', '7', '41', '23', '8', '18', '43']",27,7,0.8207142857142857,0.8185714285714285,0.0021428571428572,0,0,11.285634756088257,0,0
V0,V0__lg1__ld0.01__lr0.0003__b8,stage2,3,"['22', '24', '35', '44', '25', '15', '21']",27,7,0.885,0.8835714285714286,0.0014285714285714,0,0,11.500057220458984,0,0
V0,V0__lg1__ld0.01__lr0.0003__b8,stage2,4,"['20', '11', '37', '49', '38', '16']",28,6,0.8425,0.835,0.0075,9,2,29.668434381484985,0,0
V0,V0__lg1__ld0.1__lr0.0001__b8,stage2,0,"['39', '30', '12', '9', '31', '26', '27']",27,7,0.8542857142857143,0.8521428571428571,0.0021428571428572,13,18,45.10355234146118,0,0
V0,V0__lg1__ld0.1__lr0.0001__b8,stage2,1,"['52', '5', '29', '42', '34', '4', '46']",27,7,0.7921428571428571,0.7914285714285714,0.0007142857142857,3,7,24.8092257976532,0,0
V0,V0__lg1__ld0.1__lr0.0001__b8,stage2,2,"['51', '7', '41', '23', '8', '18', '43']",27,7,0.8221428571428572,0.8214285714285714,0.0007142857142857,0,0,11.328967332839966,0,0
V0,V0__lg1__ld0.1__lr0.0001__b8,stage2,3,"['22', '24', '35', '44', '25', '15', '21']",27,7,0.8842857142857143,0.8842857142857143,0.0,0,0,11.16167950630188,0,0
V0,V0__lg1__ld0.1__lr0.0001__b8,stage2,4,"['20', '11', '37', '49', '38', '16']",28,6,0.8366666666666667,0.8366666666666667,0.0,2,2,16.00719928741455,0,0
V0,V0__lg1__ld0.1__lr0.0003__b8,stage2,0,"['39', '30', '12', '9', '31', '26', '27']",27,7,0.8557142857142858,0.8528571428571429,0.0028571428571428,5,5,20.696261644363403,0,0
V0,V0__lg1__ld0.1__lr0.0003__b8,stage2,1,"['52', '5', '29', '42', '34', '4', '46']",27,7,0.79,0.79,0.0,0,0,11.481887340545654,0,0
V0,V0__lg1__ld0.1__lr0.0003__b8,stage2,2,"['51', '7', '41', '23', '8', '18', '43']",27,7,0.8207142857142857,0.825,-0.0042857142857142,0,12,34.122477293014526,0,0
V0,V0__lg1__ld0.1__lr0.0003__b8,stage2,3,"['22', '24', '35', '44', '25', '15', '21']",27,7,0.885,0.8835714285714286,0.0014285714285714,0,0,11.5125732421875,0,0
V0,V0__lg1__ld0.1__lr0.0003__b8,stage2,4,"['20', '11', '37', '49', '38', '16']",28,6,0.8425,0.835,0.0075,9,2,29.69082546234131,0,0
V0,V0__lg0.3__ld0.01__lr0.0001__b8,stage2,0,"['39', '30', '12', '9', '31', '26', '27']",27,7,0.8542857142857143,0.8521428571428571,0.0021428571428572,20,18,45.50153946876526,0,0
V0,V0__lg0.3__ld0.01__lr0.0001__b8,stage2,1,"['52', '5', '29', '42', '34', '4', '46']",27,7,0.7921428571428571,0.7914285714285714,0.0007142857142857,3,7,24.692039489746094,0,0
V0,V0__lg0.3__ld0.01__lr0.0001__b8,stage2,2,"['51', '7', '41', '23', '8', '18', '43']",27,7,0.8221428571428572,0.8214285714285714,0.0007142857142857,0,0,11.366872072219849,0,0
V0,V0__lg0.3__ld0.01__lr0.0001__b8,stage2,3,"['22', '24', '35', '44', '25', '15', '21']",27,7,0.8842857142857143,0.8842857142857143,0.0,0,0,11.35263442993164,0,0
V0,V0__lg0.3__ld0.01__lr0.0001__b8,stage2,4,"['20', '11', '37', '49', '38', '16']",28,6,0.8375,0.8366666666666667,0.0008333333333333,7,2,25.66885209083557,0,0
V0,V0__lg0.3__ld0.01__lr0.0003__b8,stage2,0,"['39', '30', '12', '9', '31', '26', '27']",27,7,0.855,0.8528571428571429,0.0021428571428571,5,4,20.74299645423889,0,0
V0,V0__lg0.3__ld0.01__lr0.0003__b8,stage2,1,"['52', '5', '29', '42', '34', '4', '46']",27,7,0.79,0.79,0.0,0,0,11.358904123306274,0,0
V0,V0__lg0.3__ld0.01__lr0.0003__b8,stage2,2,"['51', '7', '41', '23', '8', '18', '43']",27,7,0.8207142857142857,0.8185714285714285,0.0021428571428572,0,0,11.101097583770752,0,0
V0,V0__lg0.3__ld0.01__lr0.0003__b8,stage2,3,"['22', '24', '35', '44', '25', '15', '21']",27,7,0.885,0.8835714285714286,0.0014285714285714,0,0,11.096076250076294,0,0
V0,V0__lg0.3__ld0.01__lr0.0003__b8,stage2,4,"['20', '11', '37', '49', '38', '16']",28,6,0.8416666666666667,0.835,0.0066666666666667,9,2,29.500378847122192,0,0
V0,V0__lg0.3__ld0.1__lr0.0001__b8,stage2,0,"['39', '30', '12', '9', '31', '26', '27']",27,7,0.8542857142857143,0.8521428571428571,0.0021428571428572,20,18,45.57910251617432,0,0
V0,V0__lg0.3__ld0.1__lr0.0001__b8,stage2,1,"['52', '5', '29', '42', '34', '4', '46']",27,7,0.7914285714285714,0.7914285714285714,0.0,3,7,24.631059169769287,0,0
V0,V0__lg0.3__ld0.1__lr0.0001__b8,stage2,2,"['51', '7', '41', '23', '8', '18', '43']",27,7,0.8221428571428572,0.8214285714285714,0.0007142857142857,0,0,11.143004179000854,0,0
V0,V0__lg0.3__ld0.1__lr0.0001__b8,stage2,3,"['22', '24', '35', '44', '25', '15', '21']",27,7,0.8842857142857143,0.8842857142857143,0.0,0,0,11.202715396881104,0,0
V0,V0__lg0.3__ld0.1__lr0.0001__b8,stage2,4,"['20', '11', '37', '49', '38', '16']",28,6,0.8375,0.8366666666666667,0.0008333333333333,7,2,25.20392799377441,0,0
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage2,0,"['39', '30', '12', '9', '31', '26', '27']",27,7,0.855,0.8528571428571429,0.0021428571428571,5,5,20.941456079483032,0,0
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage2,1,"['52', '5', '29', '42', '34', '4', '46']",27,7,0.79,0.79,0.0,0,0,12.567175388336182,0,0
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage2,2,"['51', '7', '41', '23', '8', '18', '43']",27,7,0.8221428571428572,0.825,-0.0028571428571427,9,12,36.87465596199036,0,0
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage2,3,"['22', '24', '35', '44', '25', '15', '21']",27,7,0.885,0.8835714285714286,0.0014285714285714,0,0,11.799354791641235,0,0
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage2,4,"['20', '11', '37', '49', '38', '16']",28,6,0.8416666666666667,0.835,0.0066666666666667,9,2,29.675291538238525,0,0
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage1,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7971428571428572,0.7992857142857143,-0.0021428571428571,8,9,49.57810091972351,0,1
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage1,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7921428571428571,0.7935714285714286,-0.0014285714285714,0,4,34.48036551475525,0,1
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage1,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8378571428571429,-0.0007142857142856,8,9,51.22149300575256,0,1
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage1,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8935714285714286,0.8942857142857144,-0.0007142857142857,3,4,32.07138991355896,0,1
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage1,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8583333333333334,0.8558333333333333,0.0025,1,6,30.317317247390747,0,1
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage1,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7949999999999999,0.7992857142857143,-0.0042857142857143,1,9,36.715561389923096,0,1
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage1,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7928571428571429,0.7935714285714286,-0.0007142857142856,0,4,24.59941840171814,0,1
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage1,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8378571428571429,-0.0007142857142856,3,9,37.28250098228455,0,1
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage1,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.895,0.8942857142857144,0.0007142857142856,3,4,24.228890895843502,0,1
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage1,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8574999999999999,0.8558333333333333,0.0016666666666665,1,6,30.33651876449585,0,1
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7949999999999999,0.7992857142857143,-0.0042857142857143,1,9,36.94053411483765,0,1
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7928571428571429,0.7935714285714286,-0.0007142857142856,0,4,24.63924551010132,0,1
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.835,0.8378571428571429,-0.0028571428571428,1,9,36.86966300010681,0,1
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8914285714285715,0.8942857142857144,-0.0028571428571428,0,4,24.76433753967285,0,1
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8583333333333334,0.8558333333333333,0.0025,1,6,30.91983103752136,0,1
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7949999999999999,0.7992857142857143,-0.0042857142857143,1,9,37.19656443595886,0,1
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7914285714285714,0.7935714285714286,-0.0021428571428572,0,4,24.818523168563843,0,1
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.835,0.8378571428571429,-0.0028571428571428,1,9,37.07251119613648,0,1
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8921428571428571,0.8942857142857144,-0.0021428571428572,0,4,24.895414113998413,0,1
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8591666666666666,0.8558333333333333,0.0033333333333332,1,6,30.962610244750977,0,1
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7978571428571428,0.7957142857142857,0.0021428571428571,7,13,47.07023406028748,0,1
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7957142857142857,0.7957142857142857,0.0,0,0,14.649245738983154,0,1
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8364285714285714,0.0007142857142857,5,5,27.488313913345337,0,1
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8964285714285715,0.8964285714285715,0.0,0,0,14.700350284576416,0,1
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8558333333333333,0.8566666666666667,-0.0008333333333333,3,3,22.27756094932556,0,1
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7964285714285715,0.7992857142857143,-0.0028571428571427,5,9,36.98225593566895,0,1
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7921428571428571,0.7935714285714286,-0.0014285714285714,0,4,24.47202444076538,0,1
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8364285714285715,0.8378571428571429,-0.0014285714285713,6,9,36.956743240356445,0,1
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8935714285714286,0.8942857142857144,-0.0007142857142857,3,4,24.39767098426819,0,1
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8583333333333334,0.8558333333333333,0.0025,1,6,30.47069501876831,0,1
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7978571428571428,0.7957142857142857,0.0021428571428571,7,13,47.16343355178833,0,1
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7957142857142857,0.7957142857142857,0.0,0,0,14.375895738601685,0,1
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8364285714285714,0.0007142857142857,5,5,27.20047259330749,0,1
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8964285714285715,0.8964285714285715,0.0,0,0,14.952558517456056,0,1
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8558333333333333,0.8566666666666667,-0.0008333333333333,3,3,23.11638164520264,0,1
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7971428571428572,0.7992857142857143,-0.0021428571428571,8,9,36.9825325012207,0,1
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7921428571428571,0.7935714285714286,-0.0014285714285714,0,4,24.791465520858765,0,1
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8378571428571429,-0.0007142857142856,8,9,37.08212566375733,0,1
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8935714285714286,0.8942857142857144,-0.0007142857142857,3,4,24.46158766746521,0,1
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8583333333333334,0.8558333333333333,0.0025,1,6,33.1286997795105,0,1
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7978571428571428,0.7957142857142857,0.0021428571428571,4,13,49.40787982940674,0,1
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7957142857142857,0.7957142857142857,0.0,0,0,15.089142084121704,0,1
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8378571428571429,0.8364285714285714,0.0014285714285714,7,5,33.201822996139526,0,1
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8964285714285715,0.8964285714285715,0.0,0,0,15.041708946228027,0,1
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8558333333333333,0.8566666666666667,-0.0008333333333333,3,3,23.79509687423706,0,1
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7949999999999999,0.7992857142857143,-0.0042857142857143,1,9,33.98301863670349,0,1
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7928571428571429,0.7935714285714286,-0.0007142857142856,0,4,20.66288471221924,0,1
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8378571428571429,-0.0007142857142856,3,9,29.57682156562805,0,1
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.895,0.8942857142857144,0.0007142857142856,3,4,18.43146705627441,0,1
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8574999999999999,0.8558333333333333,0.0016666666666665,1,6,22.229315996170044,0,1
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7978571428571428,0.7957142857142857,0.0021428571428571,4,13,27.9181547164917,0,1
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7957142857142857,0.7957142857142857,0.0,0,0,8.506848096847534,0,1
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8378571428571429,0.8364285714285714,0.0014285714285714,7,5,18.27963137626648,0,1
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8964285714285715,0.8964285714285715,0.0,0,0,8.748473405838013,0,1
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8558333333333333,0.8566666666666667,-0.0008333333333333,3,3,14.171062707901,0,1
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7949999999999999,0.7992857142857143,-0.0042857142857143,1,9,20.91799020767212,0,1
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7928571428571429,0.7935714285714286,-0.0007142857142856,0,4,14.104648113250732,0,1
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8378571428571429,-0.0007142857142856,3,9,22.407572984695435,0,1
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.895,0.8942857142857144,0.0007142857142856,3,4,14.702935218811035,0,1
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8574999999999999,0.8558333333333333,0.0016666666666665,1,6,17.543426275253296,0,1
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage1,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8028571428571429,0.8042857142857143,-0.0014285714285713,4,9,51.822932720184326,1,0
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage1,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8714285714285714,0.87,0.0014285714285714,0,0,19.908780574798584,1,0
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage1,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8164285714285714,0.8157142857142857,0.0007142857142856,0,0,20.11049771308899,1,0
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage1,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8557142857142856,0.8564285714285714,-0.0007142857142857,0,0,20.10900568962097,1,0
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage1,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8608333333333333,0.8574999999999999,0.0033333333333334,11,0,56.40495753288269,1,0
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage1,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8014285714285714,0.8042857142857143,-0.0028571428571428,4,9,36.32198071479797,1,0
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage1,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8728571428571428,0.87,0.0028571428571427,0,0,14.765970706939695,1,0
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage1,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8171428571428572,0.8157142857142857,0.0014285714285714,0,0,14.606045961380005,1,0
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage1,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8557142857142856,0.8564285714285714,-0.0007142857142857,0,0,14.870819568634031,1,0
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage1,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8616666666666667,0.8574999999999999,0.0041666666666667,5,0,28.48615860939026,1,0
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8007142857142857,0.802142857142857,-0.0014285714285713,1,1,16.632362604141235,1,0
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8735714285714286,0.87,0.0035714285714285,0,0,14.518698930740356,1,0
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8178571428571428,0.8157142857142857,0.0021428571428571,0,0,14.79656434059143,1,0
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8564285714285714,0.8564285714285714,0.0,0,0,14.758779764175417,1,0
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8633333333333333,0.8574999999999999,0.0058333333333333,8,0,35.49654030799866,1,0
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8014285714285714,0.8042857142857143,-0.0028571428571428,4,9,36.474719285964966,1,0
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8735714285714286,0.87,0.0035714285714285,0,0,14.467485427856444,1,0
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8171428571428572,0.8157142857142857,0.0014285714285714,0,0,14.847423315048218,1,0
