fold,seed,task,block,dimensions,persistence_supported,n_unique_subjects,n_split_observations,bootstrap_hierarchy,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,raw_BA_change,same_rank_random_BA_change,u_abs_bootstrap,u_spec_bootstrap,random_interventions
0,0,erp,3,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0007767893443761211,"[-0.0004268136679717233, 0.0019985693265623015]",0.8959,-0.011125624956346591,"[-0.013103193556656434, -0.009166798776473636]",0.0,-0.0010914522058823527,-0.020178270526960782,"{'mean': 0.0007767893443761211, 'ci95': [-0.0004268136679717233, 0.0019985693265623015], 'sign_probability': 0.8959, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.011125624956346591, 'ci95': [-0.013103193556656434, -0.009166798776473636], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,erp,4,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0031355049576360515,"[0.0017151808671542566, 0.004453811501097811]",1.0,-0.007485797253793207,"[-0.009152480813640479, -0.0058053634710644115]",0.0,-0.006357230392156864,-0.017111672794117648,"{'mean': 0.0031355049576360515, 'ci95': [0.0017151808671542566, 0.004453811501097811], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.007485797253793207, 'ci95': [-0.009152480813640479, -0.0058053634710644115], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,erp,5,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0018279680465709714,"[-0.0026919584148612464, -0.0009546142210832873]",0.0,-0.014109272242469035,"[-0.015881815429010224, -0.012432745372702779]",0.0,0.006089154411764706,-0.02081935508578431,"{'mean': -0.0018279680465709714, 'ci95': [-0.0026919584148612464, -0.0009546142210832873], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.014109272242469035, 'ci95': [-0.015881815429010224, -0.012432745372702779], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,erp,6,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.044844423165356986,"[0.03871576565479721, 0.050770904635191315]",1.0,0.04428563372854316,"[0.038327645142994034, 0.050273002090567204]",1.0,-0.0859375,0.0005359604779411766,"{'mean': 0.044844423165356986, 'ci95': [0.03871576565479721, 0.050770904635191315], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.04428563372854316, 'ci95': [0.038327645142994034, 0.050273002090567204], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,0,1,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0006051375888650504,"[-0.0016235566487738324, 0.0003130977910349073]",0.1045,-0.0036960673958301485,"[-0.004535119529968585, -0.0029714229580462322]",0.0,0.002647058823529418,-0.002493504901960783,"{'mean': -0.0006051375888650504, 'ci95': [-0.0016235566487738324, 0.0003130977910349073], 'sign_probability': 0.1045, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.0036960673958301485, 'ci95': [-0.004535119529968585, -0.0029714229580462322], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,1,1,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0013045505560127508,"[-0.0027636825331229377, 0.00013481450518169614]",0.0371,-0.004215589221611996,"[-0.005562731429597155, -0.0028995588763128955]",0.0,0.0027328431372549045,-0.0023350490196078415,"{'mean': -0.0013045505560127508, 'ci95': [-0.0027636825331229377, 0.00013481450518169614], 'sign_probability': 0.0371, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.004215589221611996, 'ci95': [-0.005562731429597155, -0.0028995588763128955], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,2,2,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0005078142194620133,"[-0.0009873131303221672, 0.00193138121020976]",0.7552,-0.006360267562021729,"[-0.0075595658471156605, -0.005216585274028448]",0.0,0.001286764705882354,-0.0063169117647058825,"{'mean': 0.0005078142194620133, 'ci95': [-0.0009873131303221672, 0.00193138121020976], 'sign_probability': 0.7552, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.006360267562021729, 'ci95': [-0.0075595658471156605, -0.005216585274028448], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,3,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.03349890986799564,"[0.028984268864365344, 0.03812097669713292]",1.0,0.022985580997666084,"[0.017873322215065775, 0.028101387781650285]",1.0,-0.03382352941176472,-0.010884313725490197,"{'mean': 0.03349890986799564, 'ci95': [0.028984268864365344, 0.03812097669713292], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.022985580997666084, 'ci95': [0.017873322215065775, 0.028101387781650285], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,4,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.04024884425296754,"[0.03279670371106709, 0.04750270458585906]",1.0,0.032891823688255196,"[0.02536001980757815, 0.04024287956018892]",1.0,-0.03480392156862746,-0.0070488970588235295,"{'mean': 0.04024884425296754, 'ci95': [0.03279670371106709, 0.04750270458585906], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.032891823688255196, 'ci95': [0.02536001980757815, 0.04024287956018892], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,5,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00533986566091948,"[0.00267646632674904, 0.008173027217876426]",1.0,-0.009538663352297585,"[-0.013185019609509224, -0.0056987984645677225]",0.0,-0.005294117647058823,-0.014481617647058825,"{'mean': 0.00533986566091948, 'ci95': [0.00267646632674904, 0.008173027217876426], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.009538663352297585, 'ci95': [-0.013185019609509224, -0.0056987984645677225], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,6,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0028391205973174265,"[0.0007580918764199849, 0.00499408704633554]",0.9958,-0.013593828653218959,"[-0.016517479529612494, -0.010708151556572705]",0.0,-0.0017279411764705836,-0.015663970588235297,"{'mean': 0.0028391205973174265, 'ci95': [0.0007580918764199849, 0.00499408704633554], 'sign_probability': 0.9958, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.013593828653218959, 'ci95': [-0.016517479529612494, -0.010708151556572705], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,1,mi,0,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00024270368714836984,"[6.183025078448715e-05, 0.0004327876810000417]",0.9963,-0.00570835889284502,"[-0.006389607401722921, -0.005059743451403562]",0.0,-0.0005371093749999998,-0.00994921875,"{'mean': 0.00024270368714836984, 'ci95': [6.183025078448715e-05, 0.0004327876810000417], 'sign_probability': 0.9963, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.00570835889284502, 'ci95': [-0.006389607401722921, -0.005059743451403562], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,1,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.00015558644607917456,"[-0.0010916357047842647, 0.0008591579262255898]",0.3715,-0.005245470811323942,"[-0.006274526081759894, -0.004192750283646534]",0.0,0.0006835937500000002,-0.0077900390625,"{'mean': -0.00015558644607917456, 'ci95': [-0.0010916357047842647, 0.0008591579262255898], 'sign_probability': 0.3715, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.005245470811323942, 'ci95': [-0.006274526081759894, -0.004192750283646534], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,2,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00026923126502484515,"[-0.0012075687947043904, 0.0017736336007069095]",0.6276,-0.018577781796645355,"[-0.020873679105842268, -0.016255511980767745]",0.0,-0.0029052734374999997,-0.027964762369791667,"{'mean': 0.00026923126502484515, 'ci95': [-0.0012075687947043904, 0.0017736336007069095], 'sign_probability': 0.6276, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.018577781796645355, 'ci95': [-0.020873679105842268, -0.016255511980767745], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,3,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.009588236675898091,"[0.004560099288858008, 0.01534759405977439]",0.9999,-0.016696496519576925,"[-0.02230935426303475, -0.010933082524669189]",0.0,-0.016849772135416666,-0.0376131591796875,"{'mean': 0.009588236675898091, 'ci95': [0.004560099288858008, 0.01534759405977439], 'sign_probability': 0.9999, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.016696496519576925, 'ci95': [-0.02230935426303475, -0.010933082524669189], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.010162508136377988,"[0.005755611768050282, 0.014734816445916264]",1.0,-0.015467842687090535,"[-0.02030271882706997, -0.010870968152667077]",0.0,-0.020149739583333333,-0.03618473307291667,"{'mean': 0.010162508136377988, 'ci95': [0.005755611768050282, 0.014734816445916264], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.015467842687090535, 'ci95': [-0.02030271882706997, -0.010870968152667077], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.05341028172185962,"[0.04458177142584429, 0.06325627701276738]",1.0,0.03706641014211885,"[0.02809421239041678, 0.04719482421910088]",1.0,-0.07344563802083334,-0.024919514973958334,"{'mean': 0.05341028172185962, 'ci95': [0.04458177142584429, 0.06325627701276738], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.03706641014211885, 'ci95': [0.02809421239041678, 0.04719482421910088], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,6,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.054691323664181876,"[0.04607302007291415, 0.06371058067433087]",1.0,0.04262770368889032,"[0.033329805868604956, 0.05170882482235308]",1.0,-0.07285970052083332,-0.018185343424479167,"{'mean': 0.054691323664181876, 'ci95': [0.04607302007291415, 0.06371058067433087], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.04262770368889032, 'ci95': [0.033329805868604956, 0.05170882482235308], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,0,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.001556405124382489,"[0.0006114363347540715, 0.0024825855082685703]",0.9995,-0.0004720329093522303,"[-0.001299259519057399, 0.0003504572808664178]",0.1344,-0.00435791015625,-0.0038924153645833333,"{'mean': 0.001556405124382489, 'ci95': [0.0006114363347540715, 0.0024825855082685703], 'sign_probability': 0.9995, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0004720329093522303, 'ci95': [-0.001299259519057399, 0.0003504572808664178], 'sign_probability': 0.1344, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,1,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-4.531840716815518e-05,"[-0.00021439493109786715, 0.0001343291877100042]",0.3084,-0.0024822591561341764,"[-0.0029027618992450853, -0.002048881483390358]",0.0,0.0003377278645833332,-0.005057657877604167,"{'mean': -4.531840716815518e-05, 'ci95': [-0.00021439493109786715, 0.0001343291877100042], 'sign_probability': 0.3084, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0024822591561341764, 'ci95': [-0.0029027618992450853, -0.002048881483390358], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,2,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0017451648859540393,"[0.0006626864802391676, 0.0028372127680298177]",0.9995,-0.005543468373942288,"[-0.007211329044659934, -0.003877871081498849]",0.0,-0.0059773763020833336,-0.012977986653645832,"{'mean': 0.0017451648859540393, 'ci95': [0.0006626864802391676, 0.0028372127680298177], 'sign_probability': 0.9995, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.005543468373942288, 'ci95': [-0.007211329044659934, -0.003877871081498849], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,3,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00461806754098365,"[0.0030109774350194967, 0.006307078641553526]",1.0,-0.0057153723861233475,"[-0.007398052540249703, -0.003962554668714777]",0.0,-0.008182779947916666,-0.020257975260416665,"{'mean': 0.00461806754098365, 'ci95': [0.0030109774350194967, 0.006307078641553526], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0057153723861233475, 'ci95': [-0.007398052540249703, -0.003962554668714777], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.002100948360871534,"[0.0010635164664353736, 0.0031356432273695815]",1.0,-0.00831511700305363,"[-0.00994643418685979, -0.006512265257356579]",0.0,-0.0037516276041666668,-0.020313639322916667,"{'mean': 0.002100948360871534, 'ci95': [0.0010635164664353736, 0.0031356432273695815], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.00831511700305363, 'ci95': [-0.00994643418685979, -0.006512265257356579], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.013485410410085356,"[0.010915535552884801, 0.016137150369329428]",1.0,0.0056968626285203786,"[0.0032327858607675364, 0.008119642007605583]",1.0,-0.02285563151041667,-0.014551472981770834,"{'mean': 0.013485410410085356, 'ci95': [0.010915535552884801, 0.016137150369329428], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.0056968626285203786, 'ci95': [0.0032327858607675364, 0.008119642007605583], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,6,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.02197426879960521,"[0.018756963478369894, 0.025218807128704536]",1.0,0.01777562262854145,"[0.01476462760935309, 0.020725707264675108]",1.0,-0.0437744140625,-0.008006673177083333,"{'mean': 0.02197426879960521, 'ci95': [0.018756963478369894, 0.025218807128704536], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.01777562262854145, 'ci95': [0.01476462760935309, 0.020725707264675108], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,0,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-3.889834795102606e-05,"[-0.0004806786482953071, 0.00037729953441627354]",0.4431,-0.004053888050452445,"[-0.004624416741804629, -0.003492280336303576]",0.0,0.0015312499999999979,-0.0018322916666666678,"{'mean': -3.889834795102606e-05, 'ci95': [-0.0004806786482953071, 0.00037729953441627354], 'sign_probability': 0.4431, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.004053888050452445, 'ci95': [-0.004624416741804629, -0.003492280336303576], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,1,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00037258222338946523,"[-0.00021856165453508809, 0.0009886482370267792]",0.891,-0.0033723745788215103,"[-0.004171283051364097, -0.0025358875524735063]",0.0,-3.6458333333335064e-05,-0.0017464843750000015,"{'mean': 0.00037258222338946523, 'ci95': [-0.00021856165453508809, 0.0009886482370267792], 'sign_probability': 0.891, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0033723745788215103, 'ci95': [-0.004171283051364097, -0.0025358875524735063], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,2,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0020572237941327972,"[0.0004908659677710801, 0.00366374074556674]",0.9943,-0.011270381625503065,"[-0.013610695613423325, -0.008941949756034356]",0.0,-0.0006302083333333361,-0.008419036458333336,"{'mean': 0.0020572237941327972, 'ci95': [0.0004908659677710801, 0.00366374074556674], 'sign_probability': 0.9943, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.011270381625503065, 'ci95': [-0.013610695613423325, -0.008941949756034356], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,3,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.03976521195249395,"[0.03035683637846381, 0.04866839670306918]",1.0,0.028850943841047017,"[0.01769084350485071, 0.039055848183658]",1.0,-0.028252604166666667,-0.005843671875000004,"{'mean': 0.03976521195249395, 'ci95': [0.03035683637846381, 0.04866839670306918], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.028850943841047017, 'ci95': [0.01769084350485071, 0.039055848183658], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.03284198825147581,"[0.027008865878893902, 0.03850736561595741]",1.0,0.016637094736681193,"[0.010668454935775893, 0.022555511191203886]",1.0,-0.019395833333333334,-0.01014174479166667,"{'mean': 0.03284198825147581, 'ci95': [0.027008865878893902, 0.03850736561595741], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.016637094736681193, 'ci95': [0.010668454935775893, 0.022555511191203886], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.01752117807008235,"[0.013242441015739822, 0.021924995570127566]",1.0,0.0016073299016916291,"[-0.0032812281562196463, 0.006583015388510804]",0.7332,-0.010406250000000002,-0.009709765625000004,"{'mean': 0.01752117807008235, 'ci95': [0.013242441015739822, 0.021924995570127566], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.0016073299016916291, 'ci95': [-0.0032812281562196463, 0.006583015388510804], 'sign_probability': 0.7332, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,6,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0013650604201197697,"[-0.00045790956561550506, 0.0031333663036538667]",0.9317,-0.01241804714322594,"[-0.01402928607470496, -0.010834593714341924]",0.0,0.001437499999999996,-0.008549322916666671,"{'mean': 0.0013650604201197697, 'ci95': [-0.00045790956561550506, 0.0031333663036538667], 'sign_probability': 0.9317, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.01241804714322594, 'ci95': [-0.01402928607470496, -0.010834593714341924], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
1,0,mi,0,1,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.00022645660770705353,"[-0.000644440627114606, 0.00016995593527779112]",0.1382,-0.004869286141010277,"[-0.00543083649255668, -0.0043124909545740496]",0.0,0.002470128676470588,-0.007058440563725489,"{'mean': -0.00022645660770705353, 'ci95': [-0.000644440627114606, 0.00016995593527779112], 'sign_probability': 0.1382, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.004869286141010277, 'ci95': [-0.00543083649255668, -0.0043124909545740496], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
1,0,mi,1,2,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00027443209925327646,"[-0.0007186252329685505, 0.0013652652550609384]",0.6996,-0.009135021292152119,"[-0.011350493330146668, -0.007254380714459519]",0.0,0.001129748774509804,-0.014193282781862744,"{'mean': 0.00027443209925327646, 'ci95': [-0.0007186252329685505, 0.0013652652550609384], 'sign_probability': 0.6996, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.009135021292152119, 'ci95': [-0.011350493330146668, -0.007254380714459519], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
