frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,purpose,group_count_before,selected_count
4192,4192,mi,1,2,left_hand,2,1,train_geometry,50,32
4193,4193,mi,1,2,right_hand,2,1,train_geometry,50,32
4196,4196,mi,1,2,left_hand,2,1,train_geometry,50,32
4201,4201,mi,1,2,left_hand,2,1,train_geometry,50,32
4202,4202,mi,1,2,right_hand,2,1,train_geometry,50,32
4205,4205,mi,1,2,left_hand,2,1,train_geometry,50,32
4207,4207,mi,1,2,left_hand,2,1,train_geometry,50,32
4209,4209,mi,1,2,left_hand,2,1,train_geometry,50,32
4211,4211,mi,1,2,left_hand,2,1,train_geometry,50,32
4212,4212,mi,1,2,left_hand,2,1,train_geometry,50,32
4213,4213,mi,1,2,right_hand,2,1,train_geometry,50,32
4214,4214,mi,1,2,left_hand,2,1,train_geometry,50,32
4215,4215,mi,1,2,left_hand,2,1,train_geometry,50,32
4216,4216,mi,1,2,right_hand,2,1,train_geometry,50,32
4217,4217,mi,1,2,right_hand,2,1,train_geometry,50,32
4218,4218,mi,1,2,left_hand,2,1,train_geometry,50,32
4221,4221,mi,1,2,right_hand,2,1,train_geometry,50,32
4223,4223,mi,1,2,right_hand,2,1,train_geometry,50,32
4224,4224,mi,1,2,right_hand,2,1,train_geometry,50,32
4226,4226,mi,1,2,right_hand,2,1,train_geometry,50,32
4227,4227,mi,1,2,left_hand,2,1,train_geometry,50,32
4228,4228,mi,1,2,left_hand,2,1,train_geometry,50,32
4229,4229,mi,1,2,right_hand,2,1,train_geometry,50,32
4230,4230,mi,1,2,left_hand,2,1,train_geometry,50,32
4231,4231,mi,1,2,right_hand,2,1,train_geometry,50,32
4234,4234,mi,1,2,left_hand,2,1,train_geometry,50,32
4235,4235,mi,1,2,right_hand,2,1,train_geometry,50,32
4236,4236,mi,1,2,left_hand,2,1,train_geometry,50,32
4242,4242,mi,1,2,right_hand,2,1,train_geometry,50,32
4244,4244,mi,1,2,left_hand,2,1,train_geometry,50,32
4247,4247,mi,1,2,right_hand,2,1,train_geometry,50,32
4249,4249,mi,1,2,right_hand,2,1,train_geometry,50,32
4250,4250,mi,1,2,right_hand,2,1,train_geometry,50,32
4251,4251,mi,1,2,right_hand,2,1,train_geometry,50,32
4252,4252,mi,1,2,left_hand,2,1,train_geometry,50,32
4253,4253,mi,1,2,right_hand,2,1,train_geometry,50,32
4254,4254,mi,1,2,left_hand,2,1,train_geometry,50,32
4255,4255,mi,1,2,left_hand,2,1,train_geometry,50,32
4256,4256,mi,1,2,right_hand,2,1,train_geometry,50,32
4257,4257,mi,1,2,left_hand,2,1,train_geometry,50,32
6340,6340,mi,10,1,left_hand,2,1,train_geometry,50,32
6341,6341,mi,10,1,right_hand,2,1,train_geometry,50,32
6343,6343,mi,10,1,left_hand,2,1,train_geometry,50,32
6344,6344,mi,10,1,right_hand,2,1,train_geometry,50,32
6345,6345,mi,10,1,right_hand,2,1,train_geometry,50,32
6347,6347,mi,10,1,right_hand,2,1,train_geometry,50,32
6348,6348,mi,10,1,left_hand,2,1,train_geometry,50,32
6350,6350,mi,10,1,right_hand,2,1,train_geometry,50,32
6352,6352,mi,10,1,left_hand,2,1,train_geometry,50,32
6354,6354,mi,10,1,right_hand,2,1,train_geometry,50,32
6355,6355,mi,10,1,left_hand,2,1,train_geometry,50,32
6357,6357,mi,10,1,left_hand,2,1,train_geometry,50,32
6358,6358,mi,10,1,left_hand,2,1,train_geometry,50,32
6360,6360,mi,10,1,right_hand,2,1,train_geometry,50,32
6361,6361,mi,10,1,left_hand,2,1,train_geometry,50,32
6362,6362,mi,10,1,right_hand,2,1,train_geometry,50,32
6363,6363,mi,10,1,right_hand,2,1,train_geometry,50,32
6365,6365,mi,10,1,left_hand,2,1,train_geometry,50,32
6367,6367,mi,10,1,left_hand,2,1,train_geometry,50,32
6368,6368,mi,10,1,left_hand,2,1,train_geometry,50,32
6372,6372,mi,10,1,left_hand,2,1,train_geometry,50,32
6373,6373,mi,10,1,right_hand,2,1,train_geometry,50,32
6374,6374,mi,10,1,right_hand,2,1,train_geometry,50,32
6376,6376,mi,10,1,left_hand,2,1,train_geometry,50,32
6381,6381,mi,10,1,left_hand,2,1,train_geometry,50,32
6383,6383,mi,10,1,left_hand,2,1,train_geometry,50,32
6384,6384,mi,10,1,right_hand,2,1,train_geometry,50,32
6385,6385,mi,10,1,left_hand,2,1,train_geometry,50,32
6386,6386,mi,10,1,left_hand,2,1,train_geometry,50,32
6388,6388,mi,10,1,right_hand,2,1,train_geometry,50,32
6389,6389,mi,10,1,left_hand,2,1,train_geometry,50,32
6390,6390,mi,10,1,left_hand,2,1,train_geometry,50,32
6392,6392,mi,10,1,left_hand,2,1,train_geometry,50,32
6394,6394,mi,10,1,left_hand,2,1,train_geometry,50,32
6395,6395,mi,10,1,left_hand,2,1,train_geometry,50,32
6397,6397,mi,10,1,right_hand,2,1,train_geometry,50,32
6398,6398,mi,10,1,left_hand,2,1,train_geometry,50,32
6399,6399,mi,10,1,left_hand,2,1,train_geometry,50,32
6400,6400,mi,10,1,right_hand,2,1,train_geometry,50,32
6401,6401,mi,10,1,right_hand,2,1,train_geometry,50,32
6402,6402,mi,10,1,left_hand,2,1,train_geometry,50,32
6403,6403,mi,10,1,right_hand,2,1,train_geometry,50,32
6406,6406,mi,10,1,right_hand,2,1,train_geometry,50,32
6408,6408,mi,10,1,left_hand,2,1,train_geometry,50,32
6409,6409,mi,10,1,right_hand,2,1,train_geometry,50,32
6412,6412,mi,10,1,right_hand,2,1,train_geometry,50,32
6413,6413,mi,10,1,right_hand,2,1,train_geometry,50,32
6414,6414,mi,10,1,left_hand,2,1,train_geometry,50,32
6415,6415,mi,10,1,right_hand,2,1,train_geometry,50,32
6416,6416,mi,10,1,left_hand,2,1,train_geometry,50,32
6417,6417,mi,10,1,left_hand,2,1,train_geometry,50,32
6420,6420,mi,10,1,right_hand,2,1,train_geometry,50,32
6422,6422,mi,10,1,right_hand,2,1,train_geometry,50,32
6425,6425,mi,10,1,right_hand,2,1,train_geometry,50,32
6427,6427,mi,10,1,right_hand,2,1,train_geometry,50,32
6428,6428,mi,10,1,right_hand,2,1,train_geometry,50,32
6429,6429,mi,10,1,right_hand,2,1,train_geometry,50,32
6432,6432,mi,10,1,left_hand,2,1,train_geometry,50,32
6433,6433,mi,10,1,right_hand,2,1,train_geometry,50,32
6434,6434,mi,10,1,left_hand,2,1,train_geometry,50,32
6435,6435,mi,10,1,left_hand,2,1,train_geometry,50,32
6436,6436,mi,10,1,right_hand,2,1,train_geometry,50,32
6438,6438,mi,10,1,right_hand,2,1,train_geometry,50,32
6439,6439,mi,10,1,right_hand,2,1,train_geometry,50,32
8521,8521,mi,10,2,right_hand,2,1,train_geometry,50,32
8522,8522,mi,10,2,left_hand,2,1,train_geometry,50,32
8523,8523,mi,10,2,left_hand,2,1,train_geometry,50,32
8524,8524,mi,10,2,right_hand,2,1,train_geometry,50,32
8525,8525,mi,10,2,right_hand,2,1,train_geometry,50,32
8526,8526,mi,10,2,left_hand,2,1,train_geometry,50,32
8527,8527,mi,10,2,right_hand,2,1,train_geometry,50,32
8528,8528,mi,10,2,left_hand,2,1,train_geometry,50,32
8529,8529,mi,10,2,left_hand,2,1,train_geometry,50,32
8531,8531,mi,10,2,right_hand,2,1,train_geometry,50,32
8532,8532,mi,10,2,left_hand,2,1,train_geometry,50,32
8534,8534,mi,10,2,right_hand,2,1,train_geometry,50,32
8535,8535,mi,10,2,left_hand,2,1,train_geometry,50,32
8539,8539,mi,10,2,right_hand,2,1,train_geometry,50,32
8540,8540,mi,10,2,right_hand,2,1,train_geometry,50,32
8541,8541,mi,10,2,left_hand,2,1,train_geometry,50,32
8543,8543,mi,10,2,right_hand,2,1,train_geometry,50,32
8544,8544,mi,10,2,right_hand,2,1,train_geometry,50,32
8545,8545,mi,10,2,left_hand,2,1,train_geometry,50,32
8547,8547,mi,10,2,left_hand,2,1,train_geometry,50,32
8548,8548,mi,10,2,left_hand,2,1,train_geometry,50,32
8550,8550,mi,10,2,left_hand,2,1,train_geometry,50,32
8551,8551,mi,10,2,right_hand,2,1,train_geometry,50,32
8553,8553,mi,10,2,right_hand,2,1,train_geometry,50,32
8557,8557,mi,10,2,right_hand,2,1,train_geometry,50,32
8560,8560,mi,10,2,left_hand,2,1,train_geometry,50,32
8561,8561,mi,10,2,left_hand,2,1,train_geometry,50,32
8562,8562,mi,10,2,right_hand,2,1,train_geometry,50,32
8563,8563,mi,10,2,left_hand,2,1,train_geometry,50,32
8564,8564,mi,10,2,right_hand,2,1,train_geometry,50,32
8566,8566,mi,10,2,left_hand,2,1,train_geometry,50,32
8567,8567,mi,10,2,left_hand,2,1,train_geometry,50,32
8568,8568,mi,10,2,right_hand,2,1,train_geometry,50,32
8569,8569,mi,10,2,left_hand,2,1,train_geometry,50,32
8570,8570,mi,10,2,left_hand,2,1,train_geometry,50,32
8573,8573,mi,10,2,right_hand,2,1,train_geometry,50,32
8574,8574,mi,10,2,left_hand,2,1,train_geometry,50,32
8575,8575,mi,10,2,left_hand,2,1,train_geometry,50,32
8577,8577,mi,10,2,right_hand,2,1,train_geometry,50,32
8578,8578,mi,10,2,left_hand,2,1,train_geometry,50,32
8579,8579,mi,10,2,left_hand,2,1,train_geometry,50,32
8581,8581,mi,10,2,right_hand,2,1,train_geometry,50,32
8582,8582,mi,10,2,left_hand,2,1,train_geometry,50,32
8583,8583,mi,10,2,right_hand,2,1,train_geometry,50,32
8584,8584,mi,10,2,right_hand,2,1,train_geometry,50,32
8585,8585,mi,10,2,right_hand,2,1,train_geometry,50,32
8587,8587,mi,10,2,left_hand,2,1,train_geometry,50,32
8589,8589,mi,10,2,right_hand,2,1,train_geometry,50,32
8593,8593,mi,10,2,right_hand,2,1,train_geometry,50,32
8594,8594,mi,10,2,left_hand,2,1,train_geometry,50,32
8597,8597,mi,10,2,left_hand,2,1,train_geometry,50,32
8602,8602,mi,10,2,right_hand,2,1,train_geometry,50,32
8604,8604,mi,10,2,left_hand,2,1,train_geometry,50,32
8605,8605,mi,10,2,right_hand,2,1,train_geometry,50,32
8606,8606,mi,10,2,left_hand,2,1,train_geometry,50,32
8607,8607,mi,10,2,right_hand,2,1,train_geometry,50,32
8608,8608,mi,10,2,right_hand,2,1,train_geometry,50,32
8609,8609,mi,10,2,right_hand,2,1,train_geometry,50,32
8611,8611,mi,10,2,right_hand,2,1,train_geometry,50,32
8613,8613,mi,10,2,right_hand,2,1,train_geometry,50,32
8614,8614,mi,10,2,left_hand,2,1,train_geometry,50,32
8615,8615,mi,10,2,left_hand,2,1,train_geometry,50,32
8617,8617,mi,10,2,left_hand,2,1,train_geometry,50,32
8618,8618,mi,10,2,right_hand,2,1,train_geometry,50,32
10700,10700,mi,11,1,left_hand,2,1,train_geometry,50,32
10701,10701,mi,11,1,right_hand,2,1,train_geometry,50,32
10702,10702,mi,11,1,left_hand,2,1,train_geometry,50,32
10703,10703,mi,11,1,left_hand,2,1,train_geometry,50,32
10704,10704,mi,11,1,right_hand,2,1,train_geometry,50,32
10705,10705,mi,11,1,right_hand,2,1,train_geometry,50,32
10706,10706,mi,11,1,left_hand,2,1,train_geometry,50,32
10707,10707,mi,11,1,right_hand,2,1,train_geometry,50,32
10708,10708,mi,11,1,left_hand,2,1,train_geometry,50,32
10711,10711,mi,11,1,left_hand,2,1,train_geometry,50,32
10713,10713,mi,11,1,right_hand,2,1,train_geometry,50,32
10714,10714,mi,11,1,left_hand,2,1,train_geometry,50,32
10715,10715,mi,11,1,left_hand,2,1,train_geometry,50,32
10717,10717,mi,11,1,left_hand,2,1,train_geometry,50,32
10718,10718,mi,11,1,right_hand,2,1,train_geometry,50,32
10720,10720,mi,11,1,right_hand,2,1,train_geometry,50,32
10724,10724,mi,11,1,right_hand,2,1,train_geometry,50,32
10727,10727,mi,11,1,right_hand,2,1,train_geometry,50,32
10729,10729,mi,11,1,right_hand,2,1,train_geometry,50,32
10732,10732,mi,11,1,left_hand,2,1,train_geometry,50,32
10736,10736,mi,11,1,left_hand,2,1,train_geometry,50,32
10737,10737,mi,11,1,left_hand,2,1,train_geometry,50,32
10738,10738,mi,11,1,left_hand,2,1,train_geometry,50,32
10740,10740,mi,11,1,right_hand,2,1,train_geometry,50,32
10742,10742,mi,11,1,left_hand,2,1,train_geometry,50,32
10743,10743,mi,11,1,right_hand,2,1,train_geometry,50,32
10744,10744,mi,11,1,left_hand,2,1,train_geometry,50,32
10745,10745,mi,11,1,left_hand,2,1,train_geometry,50,32
10747,10747,mi,11,1,right_hand,2,1,train_geometry,50,32
10749,10749,mi,11,1,left_hand,2,1,train_geometry,50,32
10750,10750,mi,11,1,left_hand,2,1,train_geometry,50,32
10751,10751,mi,11,1,right_hand,2,1,train_geometry,50,32
10753,10753,mi,11,1,left_hand,2,1,train_geometry,50,32
10755,10755,mi,11,1,right_hand,2,1,train_geometry,50,32
10757,10757,mi,11,1,left_hand,2,1,train_geometry,50,32
10759,10759,mi,11,1,right_hand,2,1,train_geometry,50,32
10761,10761,mi,11,1,left_hand,2,1,train_geometry,50,32
10762,10762,mi,11,1,left_hand,2,1,train_geometry,50,32
10764,10764,mi,11,1,right_hand,2,1,train_geometry,50,32
10765,10765,mi,11,1,right_hand,2,1,train_geometry,50,32
10766,10766,mi,11,1,right_hand,2,1,train_geometry,50,32
10767,10767,mi,11,1,right_hand,2,1,train_geometry,50,32
10768,10768,mi,11,1,left_hand,2,1,train_geometry,50,32
10769,10769,mi,11,1,right_hand,2,1,train_geometry,50,32
10771,10771,mi,11,1,right_hand,2,1,train_geometry,50,32
10773,10773,mi,11,1,right_hand,2,1,train_geometry,50,32
10774,10774,mi,11,1,left_hand,2,1,train_geometry,50,32
10775,10775,mi,11,1,left_hand,2,1,train_geometry,50,32
10778,10778,mi,11,1,right_hand,2,1,train_geometry,50,32
10780,10780,mi,11,1,right_hand,2,1,train_geometry,50,32
10781,10781,mi,11,1,left_hand,2,1,train_geometry,50,32
10783,10783,mi,11,1,left_hand,2,1,train_geometry,50,32
10786,10786,mi,11,1,right_hand,2,1,train_geometry,50,32
10787,10787,mi,11,1,right_hand,2,1,train_geometry,50,32
10788,10788,mi,11,1,right_hand,2,1,train_geometry,50,32
10789,10789,mi,11,1,left_hand,2,1,train_geometry,50,32
10790,10790,mi,11,1,right_hand,2,1,train_geometry,50,32
10792,10792,mi,11,1,left_hand,2,1,train_geometry,50,32
10793,10793,mi,11,1,left_hand,2,1,train_geometry,50,32
10794,10794,mi,11,1,right_hand,2,1,train_geometry,50,32
10795,10795,mi,11,1,left_hand,2,1,train_geometry,50,32
10797,10797,mi,11,1,left_hand,2,1,train_geometry,50,32
10798,10798,mi,11,1,right_hand,2,1,train_geometry,50,32
10799,10799,mi,11,1,right_hand,2,1,train_geometry,50,32
12880,12880,mi,11,2,left_hand,2,1,train_geometry,50,32
12882,12882,mi,11,2,left_hand,2,1,train_geometry,50,32
12885,12885,mi,11,2,right_hand,2,1,train_geometry,50,32
12886,12886,mi,11,2,left_hand,2,1,train_geometry,50,32
12887,12887,mi,11,2,right_hand,2,1,train_geometry,50,32
12888,12888,mi,11,2,left_hand,2,1,train_geometry,50,32
12890,12890,mi,11,2,right_hand,2,1,train_geometry,50,32
12891,12891,mi,11,2,right_hand,2,1,train_geometry,50,32
12892,12892,mi,11,2,left_hand,2,1,train_geometry,50,32
12893,12893,mi,11,2,left_hand,2,1,train_geometry,50,32
12894,12894,mi,11,2,right_hand,2,1,train_geometry,50,32
12896,12896,mi,11,2,left_hand,2,1,train_geometry,50,32
12897,12897,mi,11,2,left_hand,2,1,train_geometry,50,32
12899,12899,mi,11,2,right_hand,2,1,train_geometry,50,32
12901,12901,mi,11,2,left_hand,2,1,train_geometry,50,32
12905,12905,mi,11,2,left_hand,2,1,train_geometry,50,32
12908,12908,mi,11,2,left_hand,2,1,train_geometry,50,32
12909,12909,mi,11,2,right_hand,2,1,train_geometry,50,32
12910,12910,mi,11,2,left_hand,2,1,train_geometry,50,32
12912,12912,mi,11,2,left_hand,2,1,train_geometry,50,32
12914,12914,mi,11,2,right_hand,2,1,train_geometry,50,32
12915,12915,mi,11,2,left_hand,2,1,train_geometry,50,32
12917,12917,mi,11,2,right_hand,2,1,train_geometry,50,32
12919,12919,mi,11,2,left_hand,2,1,train_geometry,50,32
12920,12920,mi,11,2,left_hand,2,1,train_geometry,50,32
12921,12921,mi,11,2,left_hand,2,1,train_geometry,50,32
12922,12922,mi,11,2,right_hand,2,1,train_geometry,50,32
12923,12923,mi,11,2,left_hand,2,1,train_geometry,50,32
12924,12924,mi,11,2,right_hand,2,1,train_geometry,50,32
12926,12926,mi,11,2,left_hand,2,1,train_geometry,50,32
12927,12927,mi,11,2,left_hand,2,1,train_geometry,50,32
12929,12929,mi,11,2,left_hand,2,1,train_geometry,50,32
12932,12932,mi,11,2,left_hand,2,1,train_geometry,50,32
12933,12933,mi,11,2,right_hand,2,1,train_geometry,50,32
12934,12934,mi,11,2,left_hand,2,1,train_geometry,50,32
12936,12936,mi,11,2,right_hand,2,1,train_geometry,50,32
12937,12937,mi,11,2,right_hand,2,1,train_geometry,50,32
12940,12940,mi,11,2,right_hand,2,1,train_geometry,50,32
12941,12941,mi,11,2,right_hand,2,1,train_geometry,50,32
12946,12946,mi,11,2,right_hand,2,1,train_geometry,50,32
12947,12947,mi,11,2,left_hand,2,1,train_geometry,50,32
12948,12948,mi,11,2,left_hand,2,1,train_geometry,50,32
12949,12949,mi,11,2,right_hand,2,1,train_geometry,50,32
12950,12950,mi,11,2,left_hand,2,1,train_geometry,50,32
12952,12952,mi,11,2,right_hand,2,1,train_geometry,50,32
12953,12953,mi,11,2,right_hand,2,1,train_geometry,50,32
12954,12954,mi,11,2,left_hand,2,1,train_geometry,50,32
12956,12956,mi,11,2,left_hand,2,1,train_geometry,50,32
12957,12957,mi,11,2,left_hand,2,1,train_geometry,50,32
12959,12959,mi,11,2,right_hand,2,1,train_geometry,50,32
12960,12960,mi,11,2,right_hand,2,1,train_geometry,50,32
12962,12962,mi,11,2,right_hand,2,1,train_geometry,50,32
12963,12963,mi,11,2,right_hand,2,1,train_geometry,50,32
12966,12966,mi,11,2,left_hand,2,1,train_geometry,50,32
12967,12967,mi,11,2,right_hand,2,1,train_geometry,50,32
12968,12968,mi,11,2,right_hand,2,1,train_geometry,50,32
12969,12969,mi,11,2,right_hand,2,1,train_geometry,50,32
12970,12970,mi,11,2,right_hand,2,1,train_geometry,50,32
12971,12971,mi,11,2,right_hand,2,1,train_geometry,50,32
12973,12973,mi,11,2,right_hand,2,1,train_geometry,50,32
12975,12975,mi,11,2,left_hand,2,1,train_geometry,50,32
12976,12976,mi,11,2,right_hand,2,1,train_geometry,50,32
12977,12977,mi,11,2,left_hand,2,1,train_geometry,50,32
12978,12978,mi,11,2,right_hand,2,1,train_geometry,50,32
15061,15061,mi,12,1,right_hand,2,1,train_geometry,50,32
15064,15064,mi,12,1,right_hand,2,1,train_geometry,50,32
15065,15065,mi,12,1,right_hand,2,1,train_geometry,50,32
15066,15066,mi,12,1,left_hand,2,1,train_geometry,50,32
15067,15067,mi,12,1,right_hand,2,1,train_geometry,50,32
15068,15068,mi,12,1,left_hand,2,1,train_geometry,50,32
15069,15069,mi,12,1,left_hand,2,1,train_geometry,50,32
15070,15070,mi,12,1,right_hand,2,1,train_geometry,50,32
15071,15071,mi,12,1,right_hand,2,1,train_geometry,50,32
15072,15072,mi,12,1,left_hand,2,1,train_geometry,50,32
15073,15073,mi,12,1,left_hand,2,1,train_geometry,50,32
15074,15074,mi,12,1,right_hand,2,1,train_geometry,50,32
15075,15075,mi,12,1,left_hand,2,1,train_geometry,50,32
15076,15076,mi,12,1,left_hand,2,1,train_geometry,50,32
15077,15077,mi,12,1,left_hand,2,1,train_geometry,50,32
15082,15082,mi,12,1,right_hand,2,1,train_geometry,50,32
15083,15083,mi,12,1,right_hand,2,1,train_geometry,50,32
15085,15085,mi,12,1,left_hand,2,1,train_geometry,50,32
15086,15086,mi,12,1,right_hand,2,1,train_geometry,50,32
15087,15087,mi,12,1,left_hand,2,1,train_geometry,50,32
15088,15088,mi,12,1,left_hand,2,1,train_geometry,50,32
15090,15090,mi,12,1,left_hand,2,1,train_geometry,50,32
15091,15091,mi,12,1,right_hand,2,1,train_geometry,50,32
15092,15092,mi,12,1,left_hand,2,1,train_geometry,50,32
15094,15094,mi,12,1,right_hand,2,1,train_geometry,50,32
15095,15095,mi,12,1,left_hand,2,1,train_geometry,50,32
15096,15096,mi,12,1,left_hand,2,1,train_geometry,50,32
15097,15097,mi,12,1,right_hand,2,1,train_geometry,50,32
15099,15099,mi,12,1,left_hand,2,1,train_geometry,50,32
15100,15100,mi,12,1,left_hand,2,1,train_geometry,50,32
15102,15102,mi,12,1,right_hand,2,1,train_geometry,50,32
15103,15103,mi,12,1,left_hand,2,1,train_geometry,50,32
15104,15104,mi,12,1,right_hand,2,1,train_geometry,50,32
15105,15105,mi,12,1,left_hand,2,1,train_geometry,50,32
15106,15106,mi,12,1,left_hand,2,1,train_geometry,50,32
15107,15107,mi,12,1,left_hand,2,1,train_geometry,50,32
15109,15109,mi,12,1,left_hand,2,1,train_geometry,50,32
15112,15112,mi,12,1,left_hand,2,1,train_geometry,50,32
15113,15113,mi,12,1,right_hand,2,1,train_geometry,50,32
15114,15114,mi,12,1,left_hand,2,1,train_geometry,50,32
15115,15115,mi,12,1,left_hand,2,1,train_geometry,50,32
15120,15120,mi,12,1,right_hand,2,1,train_geometry,50,32
15121,15121,mi,12,1,right_hand,2,1,train_geometry,50,32
15124,15124,mi,12,1,right_hand,2,1,train_geometry,50,32
15125,15125,mi,12,1,right_hand,2,1,train_geometry,50,32
15127,15127,mi,12,1,left_hand,2,1,train_geometry,50,32
15129,15129,mi,12,1,right_hand,2,1,train_geometry,50,32
15130,15130,mi,12,1,left_hand,2,1,train_geometry,50,32
15131,15131,mi,12,1,right_hand,2,1,train_geometry,50,32
15135,15135,mi,12,1,right_hand,2,1,train_geometry,50,32
