stage,c_index,interaction_norm,interaction_top1_margin,interaction_true_margin,native_correct_interaction_norm,native_correct_n,native_correct_true_margin,native_error_interaction_norm,native_error_n,native_error_rate,native_error_true_margin,p_index,positive_true_margin_rate,session,split,subject,train_rank,train_subject_equal_interaction_norm,trial_count
classifier_input,0,4.06651210482778e-08,9.313225746154785e-10,-4.6566128730773926e-09,4.4592869841153515e-08,14,-2.1287374085687816e-09,1.3170890156288806e-08,2,0.125,-2.2351741790771484e-08,3,0.25,1,TRAIN,2,2,4.716191881470877e-08,16
classifier_input,0,3.827789640808987e-08,-1.0943040251731873e-08,-1.5599653124809265e-08,4.372735418201046e-08,10,-2.1234153990690174e-08,2.9195470929721523e-08,6,0.375,-6.2088170160734535e-09,3,0.3125,2,TRAIN,2,2,4.716191881470877e-08,16
classifier_input,0,5.0707928522797374e-08,-3.259629011154175e-09,-1.257285475730896e-08,5.290307569794095e-08,12,-1.055498888291595e-08,4.412247989193929e-08,4,0.25,-1.862645149230957e-08,3,0.375,1,TRAIN,22,2,4.716191881470877e-08,16
classifier_input,0,3.967730322074203e-08,1.1408701539039612e-08,3.236345946788788e-08,3.951266691615274e-08,10,3.501772738445652e-08,3.995170061443787e-08,6,0.375,2.7939677238464355e-08,3,0.5,2,TRAIN,22,2,4.716191881470877e-08,16
classifier_input,0,5.367137489997731e-08,1.3969838619232178e-08,-1.3969838619232178e-08,5.2683560625155224e-08,10,0.0,5.531773794587025e-08,6,0.375,-3.725290298461914e-08,3,0.3125,1,TRAIN,23,2,4.716191881470877e-08,16
classifier_input,0,4.939083808608302e-08,-1.3969838619232178e-08,-2.514570951461792e-08,4.440471457201056e-08,7,-4.470348358154297e-08,5.326892704715647e-08,9,0.5625,-9.934107758624577e-09,3,0.3125,2,TRAIN,23,2,4.716191881470877e-08,16
classifier_input,0,3.243331647695413e-08,-8.381903171539307e-09,1.210719347000122e-08,3.182964647407971e-08,12,2.4835269396561444e-09,3.424431582743637e-08,4,0.25,4.0978193283081055e-08,3,0.375,1,TRAIN,26,2,4.716191881470877e-08,16
classifier_input,0,3.490286104579354e-08,-1.3504177331924438e-08,7.916241884231567e-09,3.048120333914994e-08,14,-3.19310600183087e-09,6.585445078144403e-08,2,0.125,8.568167686462402e-08,3,0.3125,2,TRAIN,26,2,4.716191881470877e-08,16
classifier_input,0,2.8975957633292637e-08,-2.2351741790771484e-08,-2.0489096641540527e-08,3.073207466286476e-08,15,-2.2848446690204582e-08,2.63417798684884e-09,1,0.0625,1.4901161193847656e-08,3,0.25,1,TRAIN,27,2,4.716191881470877e-08,16
classifier_input,0,4.774447504019008e-08,-2.8870999813079834e-08,-2.8870999813079834e-08,4.774447504019008e-08,16,-2.8870999813079834e-08,,0,0.0,,3,0.1875,2,TRAIN,27,2,4.716191881470877e-08,16
classifier_input,0,4.65920244607787e-08,3.166496753692627e-08,3.166496753692627e-08,4.65920244607787e-08,16,3.166496753692627e-08,,0,0.0,,3,0.375,1,TRAIN,28,2,4.716191881470877e-08,16
classifier_input,0,4.1241349890697165e-08,3.3527612686157227e-08,3.3527612686157227e-08,4.774447859290376e-08,12,4.470348358154297e-08,2.1731967336791058e-08,4,0.25,0.0,3,0.5,2,TRAIN,28,2,4.716191881470877e-08,16
classifier_input,0,4.5110297719475057e-08,9.778887033462524e-09,2.3283064365386963e-09,4.0931073641559124e-08,13,7.450580596923828e-09,6.322027701344268e-08,3,0.1875,-1.9868215517249155e-08,3,0.3125,1,TRAIN,3,2,4.716191881470877e-08,16
classifier_input,0,4.5110297719475057e-08,-2.0489096641540527e-08,-1.6763806343078613e-08,4.666258135443968e-08,14,-2.1287373641598606e-08,3.424431582743637e-08,2,0.125,1.4901161193847656e-08,3,0.4375,2,TRAIN,3,2,4.716191881470877e-08,16
classifier_input,0,5.893972954140736e-08,-4.284083843231201e-08,-9.313225746154785e-09,4.980990908620697e-08,11,-3.7930227847482456e-08,7.902534093773284e-08,5,0.3125,5.364417887676609e-08,3,0.3125,1,TRAIN,30,2,4.716191881470877e-08,16
classifier_input,0,5.33421058435124e-08,4.842877388000488e-08,-2.421438694000244e-08,6.025682353083539e-08,8,2.421438694000244e-08,4.642738815618941e-08,8,0.5,-7.264316082000732e-08,3,0.3125,2,TRAIN,30,2,4.716191881470877e-08,16
classifier_input,0,3.6878489595437713e-08,1.0244548320770264e-08,1.7695128917694092e-08,3.79321640764374e-08,15,1.4901161193847656e-08,2.107342389479072e-08,1,0.0625,5.960464477539063e-08,3,0.375,1,TRAIN,31,2,4.716191881470877e-08,16
classifier_input,0,3.391504321825778e-08,-1.5366822481155396e-08,-2.2817403078079224e-08,3.371748036329336e-08,15,-2.0364920416682253e-08,3.687849314815139e-08,1,0.0625,-5.960464477539063e-08,3,0.125,2,TRAIN,31,2,4.716191881470877e-08,16
classifier_input,0,4.461639235842085e-08,-6.51925802230835e-09,-1.3969838619232178e-08,4.548347476429626e-08,15,-1.0927518445669193e-08,3.161013495400766e-08,1,0.0625,-5.960464477539063e-08,3,0.3125,1,TRAIN,32,2,4.716191881470877e-08,16
classifier_input,0,4.72505661264222e-08,3.725290298461914e-09,-2.2351741790771484e-08,5.2976243836155845e-08,9,-1.655684656043377e-08,3.9888981007152324e-08,7,0.4375,-2.9802322387695312e-08,3,0.25,2,TRAIN,32,2,4.716191881470877e-08,16
classifier_input,0,6.914717687322991e-08,2.7939677238464355e-09,1.0244548320770264e-08,7.300435811430361e-08,14,7.450580596923828e-09,4.214684778958144e-08,2,0.125,2.9802322387695312e-08,3,0.5,1,TRAIN,33,2,4.716191881470877e-08,16
classifier_input,0,5.630555577340601e-08,-6.51925802230835e-09,-2.7008354663848877e-08,5.63308795165085e-08,13,-2.063237758420655e-08,5.619579823701315e-08,3,0.1875,-5.4637592228345966e-08,3,0.25,2,TRAIN,33,2,4.716191881470877e-08,16
