stage,c_index,interaction_norm,interaction_top1_margin,interaction_true_margin,native_correct_interaction_norm,native_correct_n,native_correct_true_margin,native_error_interaction_norm,native_error_n,native_error_rate,native_error_true_margin,p_index,positive_true_margin_rate,session,split,subject,train_rank,train_subject_equal_interaction_norm,trial_count
classifier_input,0,1.5392596708352357e-07,3.259629011154175e-08,-0.2219836562871933,1.564944511756039e-07,30,-0.22773770987987518,1.1539881938915642e-07,2,0.0625,-0.13567310571670532,3,0.0625,1,TRAIN,3,1,1.8070809915116115e-07,32
classifier_input,0,1.9253724303780473e-07,1.862645149230957e-09,-0.1719970852136612,1.9253724303780473e-07,32,-0.1719970852136612,,0,0.0,,3,0.09375,2,TRAIN,3,1,1.8070809915116115e-07,32
classifier_input,0,1.966035085843032e-07,3.3527612686157227e-08,-0.15277406573295593,1.966035085843032e-07,32,-0.15277406573295593,,0,0.0,,3,0.25,1,TRAIN,30,1,1.8070809915116115e-07,32
classifier_input,0,1.6461154928038013e-07,-2.9802322387695312e-08,-0.1386459618806839,1.6604010966148053e-07,28,-0.16036157310009003,1.546117545103698e-07,4,0.125,0.013363339006900787,3,0.25,2,TRAIN,30,1,1.8070809915116115e-07,32
classifier_input,0,1.6046712403294805e-07,4.0046870708465576e-08,-0.10740052163600922,1.6046712403294805e-07,32,-0.10740052163600922,,0,0.0,,3,0.34375,1,TRAIN,32,1,1.8070809915116115e-07,32
classifier_input,0,1.5598627101098828e-07,3.91155481338501e-08,-0.10825084149837494,1.6136273472966423e-07,23,-0.13383790850639343,1.4224643507532164e-07,9,0.28125,-0.0428616888821125,3,0.3125,2,TRAIN,32,1,1.8070809915116115e-07,32
classifier_input,0,1.9959303187988553e-07,-1.2386590242385864e-07,-0.2059074342250824,1.9959303187988553e-07,32,-0.2059074342250824,,0,0.0,,3,0.15625,1,TRAIN,33,1,1.8070809915116115e-07,32
classifier_input,0,2.0920245447086927e-07,4.377216100692749e-08,-0.1602562516927719,2.0951982548922388e-07,31,-0.16542579233646393,1.9936395290187647e-07,1,0.03125,-1.7881393432617188e-07,3,0.25,2,TRAIN,33,1,1.8070809915116115e-07,32
classifier_input,0,1.8234955234675e-07,6.565824151039124e-08,-0.17966803908348083,1.8807536150688975e-07,28,-0.1981285959482193,1.4226887401491695e-07,4,0.125,-0.05044399946928024,3,0.21875,1,TRAIN,34,1,1.8070809915116115e-07,32
classifier_input,0,1.9309811705170432e-07,-4.936009645462036e-08,-0.12611646950244904,1.963625209100428e-07,28,-0.13649070262908936,1.702473468867538e-07,4,0.125,-0.05349685251712799,3,0.15625,2,TRAIN,34,1,1.8070809915116115e-07,32
classifier_input,0,1.8225574649477494e-07,-3.5390257835388184e-08,-0.1655423641204834,1.8225574649477494e-07,32,-0.1655423641204834,,0,0.0,,3,0.1875,1,TRAIN,38,1,1.8070809915116115e-07,32
classifier_input,0,2.2127630927570863e-07,-4.6566128730773926e-08,-0.20021112263202667,2.1476130029896012e-07,31,-0.20666953921318054,4.232428238992725e-07,1,0.03125,1.7881393432617188e-07,3,0.125,2,TRAIN,38,1,1.8070809915116115e-07,32
classifier_input,0,1.59112545361495e-07,3.725290298461914e-08,-0.22375068068504333,1.59112545361495e-07,32,-0.22375068068504333,,0,0.0,,3,0.125,1,TRAIN,41,1,1.8070809915116115e-07,32
classifier_input,0,1.9114301608169626e-07,-3.725290298461914e-09,-0.2403164654970169,1.8871020301958197e-07,31,-0.24806863069534302,2.6656007889869215e-07,1,0.03125,1.1920928955078125e-07,3,0.15625,2,TRAIN,41,1,1.8070809915116115e-07,32
classifier_input,0,1.7457094259043515e-07,6.51925802230835e-09,-0.13240735232830048,1.7528411433431756e-07,30,-0.14123448729515076,1.6387345169732725e-07,2,0.0625,-5.960464477539063e-08,3,0.09375,1,TRAIN,45,1,1.8070809915116115e-07,32
classifier_input,0,1.7961122011911357e-07,3.725290298461914e-08,-0.10765352845191956,1.7961122011911357e-07,32,-0.10765352845191956,,0,0.0,,3,0.25,2,TRAIN,45,1,1.8070809915116115e-07,32
classifier_input,0,1.606641433227196e-07,2.7939677238464355e-08,-0.17729029059410095,1.606641433227196e-07,32,-0.17729029059410095,,0,0.0,,3,0.1875,1,TRAIN,46,1,1.8070809915116115e-07,32
classifier_input,0,1.7671267471541796e-07,1.1175870895385742e-08,-0.1528911143541336,1.749642564163878e-07,31,-0.15782307088375092,2.3091354250937002e-07,1,0.03125,-1.7881393432617188e-07,3,0.09375,2,TRAIN,46,1,1.8070809915116115e-07,32
classifier_input,0,1.178400452772621e-07,2.537854015827179e-08,-0.17495161294937134,1.2198985643863125e-07,27,-0.16977781057357788,9.543119006139023e-08,5,0.15625,-0.20289012789726257,3,0.1875,1,TRAIN,47,1,1.8070809915116115e-07,32
classifier_input,0,1.9150530761180562e-07,3.725290298461914e-09,-0.1537218987941742,1.929732036387577e-07,31,-0.15868064761161804,1.4600097131278744e-07,1,0.03125,2.384185791015625e-07,3,0.15625,2,TRAIN,47,1,1.8070809915116115e-07,32
classifier_input,0,1.676698104802199e-07,7.264316082000732e-08,-0.18058115243911743,1.676698104802199e-07,32,-0.18058115243911743,,0,0.0,,3,0.21875,1,TRAIN,48,1,1.8070809915116115e-07,32
classifier_input,0,2.0502770325947495e-07,-2.60770320892334e-08,-0.22093495726585388,2.0502770325947495e-07,32,-0.22093495726585388,,0,0.0,,3,0.0,2,TRAIN,48,1,1.8070809915116115e-07,32
classifier_input,0,1.965310616469651e-07,1.1175870895385742e-08,-0.2426307052373886,1.965310616469651e-07,32,-0.2426307052373886,,0,0.0,,3,0.0625,1,TRAIN,49,1,1.8070809915116115e-07,32
classifier_input,0,1.555835780209236e-07,-6.51925802230835e-09,-0.2157338559627533,1.6097020250072092e-07,30,-0.1954585462808609,7.478406871541665e-08,2,0.0625,-0.5198631286621094,3,0.1875,2,TRAIN,49,1,1.8070809915116115e-07,32
classifier_input,0,1.2477117650178116e-07,1.4901161193847656e-08,-0.21223577857017517,1.2527408443929744e-07,28,-0.21551652252674103,1.2125077830660302e-07,4,0.125,-0.1892707645893097,3,0.15625,1,TRAIN,5,1,1.8070809915116115e-07,32
classifier_input,0,1.5418459042848554e-07,1.4435499906539917e-08,-0.22881615161895752,1.5596977220866393e-07,31,-0.2361973077058792,9.884312390795458e-08,1,0.03125,-1.043081283569336e-07,3,0.03125,2,TRAIN,5,1,1.8070809915116115e-07,32
classifier_input,0,1.8168833548770635e-07,1.862645149230957e-08,-0.2436811476945877,1.8168833548770635e-07,32,-0.2436811476945877,,0,0.0,,3,0.0625,1,TRAIN,50,1,1.8070809915116115e-07,32
classifier_input,0,1.8429716419632314e-07,5.21540641784668e-08,-0.22459009289741516,1.9114861515845405e-07,28,-0.215608149766922,1.3633700746140676e-07,4,0.125,-0.287463515996933,3,0.25,2,TRAIN,50,1,1.8070809915116115e-07,32
classifier_input,0,2.0637600073314388e-07,-3.91155481338501e-08,-0.19058726727962494,2.0637600073314388e-07,32,-0.19058726727962494,,0,0.0,,3,0.21875,1,TRAIN,53,1,1.8070809915116115e-07,32
classifier_input,0,2.2165724544720433e-07,9.313225746154785e-09,-0.22580891847610474,2.2165724544720433e-07,32,-0.22580891847610474,,0,0.0,,3,0.1875,2,TRAIN,53,1,1.8070809915116115e-07,32
classifier_input,0,2.3729350573375996e-07,4.284083843231201e-08,-0.21760870516300201,2.3729350573375996e-07,32,-0.21760870516300201,,0,0.0,,3,0.15625,1,TRAIN,6,1,1.8070809915116115e-07,32
classifier_input,0,2.0603580708211666e-07,7.450580596923828e-09,-0.18104508519172668,2.0603580708211666e-07,32,-0.18104508519172668,,0,0.0,,3,0.09375,2,TRAIN,6,1,1.8070809915116115e-07,32
classifier_input,0,1.938464890827163e-07,-1.30385160446167e-08,-0.2673202157020569,1.938464890827163e-07,32,-0.2673202157020569,,0,0.0,,3,0.0625,1,TRAIN,7,1,1.8070809915116115e-07,32
classifier_input,0,1.9992978650407167e-07,3.5390257835388184e-08,-0.21942321956157684,1.9992978650407167e-07,32,-0.21942321956157684,,0,0.0,,3,0.1875,2,TRAIN,7,1,1.8070809915116115e-07,32
classifier_input,0,1.783591727644307e-07,6.426125764846802e-08,-0.157429039478302,1.783591727644307e-07,32,-0.157429039478302,,0,0.0,,3,0.25,1,TRAIN,9,1,1.8070809915116115e-07,32
classifier_input,0,1.9854758193105226e-07,0.0,-0.13656315207481384,1.9945066753734864e-07,31,-0.1409684121608734,1.7055158707535156e-07,1,0.03125,-1.7881393432617188e-07,3,0.09375,2,TRAIN,9,1,1.8070809915116115e-07,32
classifier_input,1,1.7805683683036477e-07,-1.862645149230957e-08,-0.11134223639965057,1.7805683683036477e-07,32,-0.11134223639965057,,0,0.0,,3,0.25,1,TRAIN,10,2,1.784140408744861e-07,32
classifier_input,1,1.571244041542741e-07,-8.381903171539307e-09,-0.1307380199432373,1.571244041542741e-07,32,-0.1307380199432373,,0,0.0,,3,0.3125,2,TRAIN,10,2,1.784140408744861e-07,32
classifier_input,1,1.8231551734970708e-07,-5.774199962615967e-08,-0.13584741950035095,1.8231551734970708e-07,32,-0.13584741950035095,,0,0.0,,3,0.3125,1,TRAIN,16,2,1.784140408744861e-07,32
classifier_input,1,2.0778418274858268e-07,1.1175870895385742e-08,-0.1742400825023651,2.0778418274858268e-07,32,-0.1742400825023651,,0,0.0,,3,0.25,2,TRAIN,16,2,1.784140408744861e-07,32
classifier_input,1,1.8784579935982038e-07,7.264316082000732e-08,-0.12093145400285721,1.8784579935982038e-07,32,-0.12093145400285721,,0,0.0,,3,0.1875,1,TRAIN,19,2,1.784140408744861e-07,32
classifier_input,1,1.651166883220867e-07,-2.0489096641540527e-08,-0.11972527205944061,1.651166883220867e-07,32,-0.11972527205944061,,0,0.0,,3,0.15625,2,TRAIN,19,2,1.784140408744861e-07,32
classifier_input,1,1.7873080082608794e-07,-2.2351741790771484e-08,-0.1689518541097641,1.7873080082608794e-07,32,-0.1689518541097641,,0,0.0,,3,0.0625,1,TRAIN,20,2,1.784140408744861e-07,32
classifier_input,1,1.9370389736650395e-07,-2.3283064365386963e-08,-0.06486585736274719,1.964259865872009e-07,28,-0.05510852113366127,1.7464908808051405e-07,4,0.125,-0.13316720724105835,3,0.375,2,TRAIN,20,2,1.784140408744861e-07,32
classifier_input,1,1.6100850075417839e-07,-1.30385160446167e-08,-0.08687350153923035,1.6100850075417839e-07,32,-0.08687350153923035,,0,0.0,,3,0.28125,1,TRAIN,21,2,1.784140408744861e-07,32
classifier_input,1,1.7949452058019233e-07,4.842877388000488e-08,-0.05628061294555664,1.7949452058019233e-07,32,-0.05628061294555664,,0,0.0,,3,0.59375,2,TRAIN,21,2,1.784140408744861e-07,32
classifier_input,1,1.6551774706385913e-07,3.771856427192688e-08,-0.05662493407726288,1.68564326941123e-07,31,-0.05845155194401741,7.107401245320943e-08,1,0.03125,5.960464477539063e-08,3,0.375,1,TRAIN,22,2,1.784140408744861e-07,32
classifier_input,1,1.3826308986608637e-07,-1.4435499906539917e-08,-0.08640120923519135,1.4763753597435425e-07,27,-0.10006213933229446,8.764111925074758e-08,5,0.15625,-0.012632196769118309,3,0.3125,2,TRAIN,22,2,1.784140408744861e-07,32
classifier_input,1,1.1644993946902105e-07,1.5832483768463135e-08,-0.0872608944773674,1.1806587707496874e-07,27,-0.08382691442966461,1.0772389202884369e-07,5,0.15625,-0.10580440610647202,3,0.375,1,TRAIN,23,2,1.784140408744861e-07,32
classifier_input,1,1.479943989579624e-07,2.6542693376541138e-08,-0.03569445013999939,1.6128976199070166e-07,13,-0.07602722197771072,1.3889759031826543e-07,19,0.59375,-0.008098341524600983,3,0.34375,2,TRAIN,23,2,1.784140408744861e-07,32
classifier_input,1,1.7623031567381986e-07,4.470348358154297e-08,-0.1433297097682953,1.7623031567381986e-07,32,-0.1433297097682953,,0,0.0,,3,0.21875,1,TRAIN,27,2,1.784140408744861e-07,32
classifier_input,1,2.1296801833159407e-07,-7.450580596923828e-08,-0.12004160135984421,2.1296801833159407e-07,32,-0.12004160135984421,,0,0.0,,3,0.3125,2,TRAIN,27,2,1.784140408744861e-07,32
classifier_input,1,1.7009831765335548e-07,-6.984919309616089e-10,-0.08199862390756607,1.7326259182937065e-07,30,-0.09658554196357727,1.2263427606740152e-07,2,0.0625,0.13680507242679596,3,0.375,1,TRAIN,3,2,1.784140408744861e-07,32
classifier_input,1,1.8997232587025792e-07,2.2351741790771484e-08,-0.09562209993600845,1.8997232587025792e-07,32,-0.09562209993600845,,0,0.0,,3,0.3125,2,TRAIN,3,2,1.784140408744861e-07,32
classifier_input,1,2.256695665892039e-07,3.91155481338501e-08,-0.07729336619377136,2.256695665892039e-07,32,-0.07729336619377136,,0,0.0,,3,0.375,1,TRAIN,30,2,1.784140408744861e-07,32
classifier_input,1,1.7912660155161575e-07,1.7695128917694092e-08,-0.07009267061948776,1.8561571835107316e-07,28,-0.0697128102183342,1.337027839554139e-07,4,0.125,-0.07275170832872391,3,0.3125,2,TRAIN,30,2,1.784140408744861e-07,32
classifier_input,1,2.0134177702857414e-07,-5.8673322200775146e-08,-0.08615422993898392,2.0134177702857414e-07,32,-0.08615422993898392,,0,0.0,,3,0.1875,1,TRAIN,32,2,1.784140408744861e-07,32
classifier_input,1,1.496799484357325e-07,1.6065314412117004e-08,-0.022200345993041992,1.7679238339951553e-07,23,0.0020698592998087406,8.039262411330128e-08,9,0.28125,-0.08422419428825378,3,0.34375,2,TRAIN,32,2,1.784140408744861e-07,32
classifier_input,1,1.7087700143747497e-07,-1.30385160446167e-08,-0.036631375551223755,1.7087700143747497e-07,32,-0.036631375551223755,,0,0.0,,3,0.34375,1,TRAIN,33,2,1.784140408744861e-07,32
classifier_input,1,1.8408834989713796e-07,4.6566128730773926e-09,-0.05062006413936615,1.845884014528565e-07,31,-0.052252963185310364,1.6858739115832577e-07,1,0.03125,-2.682209014892578e-07,3,0.3125,2,TRAIN,33,2,1.784140408744861e-07,32
classifier_input,1,1.613095292896105e-07,3.91155481338501e-08,-0.04488397389650345,1.6216144160807744e-07,28,-0.054020289331674576,1.5534618569290615e-07,4,0.125,0.01907019317150116,3,0.5,1,TRAIN,34,2,1.784140408744861e-07,32
classifier_input,1,1.5440915035469516e-07,2.60770320892334e-08,-0.08110322058200836,1.512351701649095e-07,28,-0.08757690340280533,1.7662685536379286e-07,4,0.125,-0.03578750789165497,3,0.3125,2,TRAIN,34,2,1.784140408744861e-07,32
classifier_input,1,1.8436024618040392e-07,5.960464477539063e-08,-0.12214016914367676,1.8436024618040392e-07,32,-0.12214016914367676,,0,0.0,,3,0.21875,1,TRAIN,38,2,1.784140408744861e-07,32
classifier_input,1,1.8524535505548556e-07,5.4016709327697754e-08,-0.15002566576004028,1.8263993695200043e-07,31,-0.15486520528793335,2.6601284730531916e-07,1,0.03125,-2.384185791015625e-07,3,0.28125,2,TRAIN,38,2,1.784140408744861e-07,32
classifier_input,1,2.0606617567864305e-07,-3.3527612686157227e-08,-0.17376425862312317,2.0606617567864305e-07,32,-0.17376425862312317,,0,0.0,,3,0.28125,1,TRAIN,41,2,1.784140408744861e-07,32
classifier_input,1,1.790271824120282e-07,4.377216100692749e-08,-0.12881100177764893,1.7903404625485564e-07,31,-0.13296619057655334,1.7881393432617188e-07,1,0.03125,2.384185791015625e-07,3,0.34375,2,TRAIN,41,2,1.784140408744861e-07,32
classifier_input,1,1.4624851019107155e-07,3.073364496231079e-08,-0.06640730798244476,1.4788406588195357e-07,30,-0.07083447277545929,1.217149758758751e-07,2,0.0625,1.043081283569336e-07,3,0.40625,1,TRAIN,45,2,1.784140408744861e-07,32
classifier_input,1,1.972734935407061e-07,-8.568167686462402e-08,-0.07734155654907227,1.972734935407061e-07,32,-0.07734155654907227,,0,0.0,,3,0.21875,2,TRAIN,45,2,1.784140408744861e-07,32
classifier_input,1,1.9062233036493126e-07,-5.587935447692871e-09,-0.08482421934604645,1.9062233036493126e-07,32,-0.08482421934604645,,0,0.0,,3,0.28125,1,TRAIN,46,2,1.784140408744861e-07,32
classifier_input,1,1.924009325193765e-07,7.82310962677002e-08,-0.04307197406888008,1.9432994236012746e-07,31,-0.044461388140916824,1.326014995584046e-07,1,0.03125,-2.9802322387695312e-08,3,0.375,2,TRAIN,46,2,1.784140408744861e-07,32
classifier_input,1,1.222812784362759e-07,3.189779818058014e-08,-0.1169322282075882,1.3063244352906622e-07,27,-0.13142840564250946,7.718492156527645e-08,5,0.15625,-0.03865290805697441,3,0.28125,1,TRAIN,47,2,1.784140408744861e-07,32
classifier_input,1,1.6928306934005377e-07,-1.3969838619232178e-08,-0.11149419844150543,1.7055332079962682e-07,31,-0.11509078741073608,1.2990531672585348e-07,1,0.03125,1.7881393432617188e-07,3,0.3125,2,TRAIN,47,2,1.784140408744861e-07,32
classifier_input,1,1.9083019253685052e-07,7.450580596923828e-08,-0.117560476064682,1.9083019253685052e-07,32,-0.117560476064682,,0,0.0,,3,0.3125,1,TRAIN,48,2,1.784140408744861e-07,32
classifier_input,1,1.9348414070918807e-07,-2.9802322387695312e-08,-0.13064205646514893,1.9348414070918807e-07,32,-0.13064205646514893,,0,0.0,,3,0.21875,2,TRAIN,48,2,1.784140408744861e-07,32
classifier_input,1,1.7258848572510033e-07,-7.450580596923828e-09,-0.13747109472751617,1.7258848572510033e-07,32,-0.13747109472751617,,0,0.0,,3,0.3125,1,TRAIN,49,2,1.784140408744861e-07,32
classifier_input,1,1.8994541051142733e-07,-2.7008354663848877e-08,-0.062491342425346375,1.947324079765167e-07,30,-0.05027645453810692,1.1814040590252262e-07,2,0.0625,-0.24571463465690613,3,0.3125,2,TRAIN,49,2,1.784140408744861e-07,32
classifier_input,1,1.1902080387926617e-07,-1.3969838619232178e-08,-0.06222517788410187,1.266551237222302e-07,28,-0.04527102783322334,6.558049392424437e-08,4,0.125,-0.18090426921844482,3,0.40625,1,TRAIN,5,2,1.784140408744861e-07,32
classifier_input,1,1.8572839621811e-07,1.210719347000122e-08,-0.12463981658220291,1.8700990267461748e-07,31,-0.12866047024726868,1.4600097131278744e-07,1,0.03125,1.7881393432617188e-07,3,0.375,2,TRAIN,5,2,1.784140408744861e-07,32
classifier_input,1,2.1104818870298914e-07,-1.862645149230957e-09,-0.07083343714475632,2.1104818870298914e-07,32,-0.07083343714475632,,0,0.0,,3,0.40625,1,TRAIN,50,2,1.784140408744861e-07,32
classifier_input,1,1.8505593857298663e-07,-1.4435499906539917e-08,-0.14590364694595337,1.9688820884766756e-07,28,-0.14919598400592804,1.0223018875876733e-07,4,0.125,-0.12285740673542023,3,0.25,2,TRAIN,50,2,1.784140408744861e-07,32
classifier_input,1,1.8489191688786377e-07,1.30385160446167e-08,-0.13259844481945038,1.8489191688786377e-07,32,-0.13259844481945038,,0,0.0,,3,0.21875,1,TRAIN,53,2,1.784140408744861e-07,32
classifier_input,1,2.1108493797328265e-07,1.6763806343078613e-08,-0.0944184809923172,2.1108493797328265e-07,32,-0.0944184809923172,,0,0.0,,3,0.1875,2,TRAIN,53,2,1.784140408744861e-07,32
classifier_input,1,1.8812684743352293e-07,2.2351741790771484e-08,-0.0937071442604065,1.8812684743352293e-07,32,-0.0937071442604065,,0,0.0,,3,0.3125,1,TRAIN,6,2,1.784140408744861e-07,32
classifier_input,1,1.8260865886077227e-07,-2.514570951461792e-08,-0.06891544163227081,1.8260865886077227e-07,32,-0.06891544163227081,,0,0.0,,3,0.375,2,TRAIN,6,2,1.784140408744861e-07,32
classifier_input,1,1.9792715022504126e-07,-2.9802322387695312e-08,-0.13630563020706177,1.9792715022504126e-07,32,-0.13630563020706177,,0,0.0,,3,0.375,1,TRAIN,7,2,1.784140408744861e-07,32
classifier_input,1,1.9390411409858643e-07,-3.5390257835388184e-08,-0.07048417627811432,1.9390411409858643e-07,32,-0.07048417627811432,,0,0.0,,3,0.375,2,TRAIN,7,2,1.784140408744861e-07,32
classifier_input,1,1.7001295304908126e-07,-1.862645149230957e-09,-0.10113868117332458,1.7001295304908126e-07,32,-0.10113868117332458,,0,0.0,,3,0.3125,1,TRAIN,9,2,1.784140408744861e-07,32
classifier_input,1,1.9328578559907328e-07,-5.587935447692871e-09,-0.04176623374223709,1.9119514149679162e-07,31,-0.043113548308610916,2.580956959263858e-07,1,0.03125,3.5762786865234375e-07,3,0.28125,2,TRAIN,9,2,1.784140408744861e-07,32
classifier_input,2,1.7104362370901072e-07,3.725290298461914e-09,0.11092639714479446,1.7104362370901072e-07,32,0.11092639714479446,,0,0.0,,5,0.8125,1,TRAIN,10,3,1.7683896658127196e-07,32
classifier_input,2,1.9062646572365338e-07,-9.313225746154785e-10,0.10506168752908707,1.9062646572365338e-07,32,0.10506168752908707,,0,0.0,,5,0.8125,2,TRAIN,10,3,1.7683896658127196e-07,32
classifier_input,2,1.6737584473958123e-07,-8.381903171539307e-08,0.13060250878334045,1.6737584473958123e-07,32,0.13060250878334045,,0,0.0,,5,0.75,1,TRAIN,16,3,1.7683896658127196e-07,32
classifier_input,2,2.1070010802759498e-07,-1.862645149230957e-08,0.14122657477855682,2.1070010802759498e-07,32,0.14122657477855682,,0,0.0,,5,0.84375,2,TRAIN,16,3,1.7683896658127196e-07,32
classifier_input,2,1.8567013171377766e-07,1.30385160446167e-08,0.131881445646286,1.8567013171377766e-07,32,0.131881445646286,,0,0.0,,5,0.71875,1,TRAIN,19,3,1.7683896658127196e-07,32
classifier_input,2,1.9371924508959637e-07,3.725290298461914e-09,0.09356789290904999,1.9371924508959637e-07,32,0.09356789290904999,,0,0.0,,5,0.65625,2,TRAIN,19,3,1.7683896658127196e-07,32
classifier_input,2,1.767535593444336e-07,-1.4901161193847656e-08,0.1594313383102417,1.767535593444336e-07,32,0.1594313383102417,,0,0.0,,5,0.875,1,TRAIN,20,3,1.7683896658127196e-07,32
classifier_input,2,1.7696629583952017e-07,7.450580596923828e-09,0.08968174457550049,1.8077943764183146e-07,28,0.09683796018362045,1.502742890124864e-07,4,0.125,0.03958822041749954,5,0.59375,2,TRAIN,20,3,1.7683896658127196e-07,32
classifier_input,2,1.6242302081082016e-07,4.470348358154297e-08,0.08497090637683868,1.6242302081082016e-07,32,0.08497090637683868,,0,0.0,,5,0.78125,1,TRAIN,21,3,1.7683896658127196e-07,32
classifier_input,2,2.1518047788049444e-07,-3.632158041000366e-08,0.19655311107635498,2.1518047788049444e-07,32,0.19655311107635498,,0,0.0,,5,0.78125,2,TRAIN,21,3,1.7683896658127196e-07,32
classifier_input,2,1.8272464785695774e-07,-2.3283064365386963e-09,0.06475874036550522,1.8449273397891375e-07,31,0.06684773415327072,1.2791369385922735e-07,1,0.03125,0.0,5,0.59375,1,TRAIN,22,3,1.7683896658127196e-07,32
classifier_input,2,1.43076221092997e-07,-2.0489096641540527e-08,0.1190190315246582,1.4978562035139475e-07,27,0.11995280534029007,1.0684544804462348e-07,5,0.15625,0.11397667974233627,5,0.78125,2,TRAIN,22,3,1.7683896658127196e-07,32
classifier_input,2,1.2108233704566373e-07,-1.5832483768463135e-08,0.12348039448261261,1.1952111833579693e-07,27,0.12962143123149872,1.2951301187058561e-07,5,0.15625,0.0903187245130539,5,0.75,1,TRAIN,23,3,1.7683896658127196e-07,32
classifier_input,2,1.4074245768824767e-07,-4.6566128730773926e-09,0.05525524169206619,1.359348118512571e-07,13,0.11657685786485672,1.4403191528344905e-07,19,0.59375,0.013298350386321545,5,0.46875,2,TRAIN,23,3,1.7683896658127196e-07,32
classifier_input,2,1.699137044397503e-07,-3.166496753692627e-08,0.15458686649799347,1.699137044397503e-07,32,0.15458686649799347,,0,0.0,,5,0.84375,1,TRAIN,27,3,1.7683896658127196e-07,32
classifier_input,2,2.180538416496347e-07,2.7939677238464355e-09,0.18455910682678223,2.180538416496347e-07,32,0.18455910682678223,,0,0.0,,5,0.875,2,TRAIN,27,3,1.7683896658127196e-07,32
