fold,seed,task,block,dimensions,persistence_supported,rho_G,rho_null_p95,n_inner_splits,raw_utility_mean_CE,raw_BA_drop_mean,random_mean_CE,calibrated_utility_mean_CE,calibrated_utility_ci95,calibrated_utility_sign_probability,bootstrap,random_draws_per_split,probe_refit_after_intervention
0,1,mi,1,4,True,0.4057470413159137,0.0842605430900901,5,-0.0023523896905344,-0.0008905405789211,0.0254489330944867,-0.0278013227850212,"[-0.005536943702831831, 0.000886944666243639]",0.0801,"{'mean': -0.0023394960456302044, 'median': -0.0024533367671243367, 'ci95': [-0.005536943702831831, 0.000886944666243639], 'sign_probability': 0.0801, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,mi,2,4,True,0.2139071276826208,0.0597338102482479,5,0.0212317973705584,0.0243895580569444,0.0205466718225046,0.0006851255480537,"[0.016978175296655896, 0.0253241305446462]",1.0,"{'mean': 0.021133004986012255, 'median': 0.016462148506675933, 'ci95': [0.016978175296655896, 0.0253241305446462], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,mi,3,4,True,0.1259748400186139,0.0391624682075913,5,0.020324940774037,0.0280122260402491,0.0207012839476158,-0.0003763431735787,"[0.014516332659607958, 0.02760291059619599]",1.0,"{'mean': 0.020978206962916957, 'median': 0.017631432611078912, 'ci95': [0.014516332659607958, 0.02760291059619599], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,mi,4,4,True,0.061081683826994,0.0269707107624367,5,0.0230205519354197,0.019994536717034,0.0188730085272461,0.0041475434081736,"[0.01803770551394283, 0.02864283072394439]",1.0,"{'mean': 0.02327934960853394, 'median': 0.01943185890490673, 'ci95': [0.01803770551394283, 0.02864283072394439], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,mi,5,3,True,0.0244748461583538,0.022112653386355,5,0.0502458354685751,0.0599689209340536,0.0102655958140743,0.0399802396545008,"[0.04418307026334657, 0.057216286653392644]",1.0,"{'mean': 0.05061140166264064, 'median': 0.050219914451240744, 'ci95': [0.04418307026334657, 0.057216286653392644], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,erp,0,1,True,0.7244998557629543,0.2232964056613478,5,-0.0011981670632863,-0.0004619235981493,0.0004796155393572,-0.0016777826026435,"[-0.002624683599116928, 0.00029258121458717234]",0.0567,"{'mean': -0.0011611606907564844, 'median': 0.0001837320869128023, 'ci95': [-0.002624683599116928, 0.00029258121458717234], 'sign_probability': 0.0567, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,erp,1,4,True,0.4057470413159137,0.0842605430900901,5,0.0029348586807136,0.0042902481890086,0.0017810869366101,0.0011537717441034,"[0.00018881764732923764, 0.005806683000625932]",0.9819,"{'mean': 0.003054393962584205, 'median': 0.002316391490669978, 'ci95': [0.00018881764732923764, 0.005806683000625932], 'sign_probability': 0.9819, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,erp,2,4,True,0.2139071276826208,0.0597338102482479,5,-6.24732350534174e-05,0.0024893217618412,0.0024465187794899,-0.0025089920145433,"[-0.0013422146900554995, 0.0013333251044060843]",0.4889,"{'mean': -2.4303073253117325e-05, 'median': 0.000524760954362824, 'ci95': [-0.0013422146900554995, 0.0013333251044060843], 'sign_probability': 0.4889, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,erp,3,4,True,0.1259748400186139,0.0391624682075913,5,-0.0015401222616184,-0.0029018994233631,0.0025264462261431,-0.0040665684877616,"[-0.003056467623167425, 9.38717779331506e-05]",0.0317,"{'mean': -0.0014668418555738828, 'median': -0.0007840000296370775, 'ci95': [-0.003056467623167425, 9.38717779331506e-05], 'sign_probability': 0.0317, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,erp,4,4,True,0.061081683826994,0.0269707107624367,5,0.0034449008568149,0.0022311718612457,0.000985343159205,0.0024595576976099,"[0.0008293873864292723, 0.005703365735997105]",0.9968,"{'mean': 0.0032265211791502844, 'median': 0.0012729745558019978, 'ci95': [0.0008293873864292723, 0.005703365735997105], 'sign_probability': 0.9968, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,erp,5,3,True,0.0244748461583538,0.022112653386355,5,0.0032368743617258,0.0021800597631815,0.0012865763212608,0.0019502980404649,"[0.0011562378753010606, 0.005082176828591537]",0.9985,"{'mean': 0.003162484966171031, 'median': 0.004039328046072488, 'ci95': [0.0011562378753010606, 0.005082176828591537], 'sign_probability': 0.9985, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,ssvep,0,1,True,0.7244998557629543,0.2232964056613478,5,-0.0002178209913345,0.0003926630279617,0.0094189907888852,-0.0096368117802197,"[-0.0012225880939865869, 0.000690616326564576]",0.3293,"{'mean': -0.0002247848836259222, 'median': -0.00020684754316580012, 'ci95': [-0.0012225880939865869, 0.000690616326564576], 'sign_probability': 0.3293, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,ssvep,1,4,True,0.4057470413159137,0.0842605430900901,5,-0.0005866137574203,0.0032674049246792,0.0587260664567758,-0.0593126802141961,"[-0.0017698791967539166, 0.0013462814135922878]",0.3997,"{'mean': -0.00019710348676999794, 'median': 0.0002604483693562365, 'ci95': [-0.0017698791967539166, 0.0013462814135922878], 'sign_probability': 0.3997, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,ssvep,2,4,True,0.2139071276826208,0.0597338102482479,5,0.0046415174199414,0.0037098283562705,0.0547255062381134,-0.0500839888181719,"[0.0022967716246770874, 0.006875851853761847]",0.9999,"{'mean': 0.004593313186318159, 'median': 0.005671549977347312, 'ci95': [0.0022967716246770874, 0.006875851853761847], 'sign_probability': 0.9999, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,ssvep,3,4,True,0.1259748400186139,0.0391624682075913,5,0.0159412446728671,0.0084834480295404,0.0532144804218312,-0.037273235748964,"[0.012915875437145168, 0.019652658661658762]",1.0,"{'mean': 0.016164248504636023, 'median': 0.01505990877082064, 'ci95': [0.012915875437145168, 0.019652658661658762], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,ssvep,4,4,True,0.061081683826994,0.0269707107624367,5,0.179528062574219,0.1079359039605003,0.0186416842130526,0.1608863783611664,"[0.16434763352317583, 0.19025650183359466]",1.0,"{'mean': 0.17757406294683814, 'median': 0.17895270662043727, 'ci95': [0.16434763352317583, 0.19025650183359466], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
0,1,ssvep,5,3,True,0.0244748461583538,0.022112653386355,5,0.0755333366771272,0.0310870049033207,0.0291376885124567,0.0463956481646705,"[0.06883424212421177, 0.08239320424871135]",1.0,"{'mean': 0.07552052223842068, 'median': 0.07488996332147013, 'ci95': [0.06883424212421177, 0.08239320424871135], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,0,2,True,0.6536369197720742,0.1885689371294269,5,0.0006939394587786,0.0123237034163202,0.0092559535155386,-0.0085620140567599,"[-0.0007254936300694346, 0.002482084640967309]",0.8626,"{'mean': 0.0008917592880569572, 'median': 0.000925341119236589, 'ci95': [-0.0007254936300694346, 0.002482084640967309], 'sign_probability': 0.8626, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,1,4,True,0.3306016429459644,0.0765568383831927,5,0.0035804713985568,0.0097008173768557,0.0220776222773617,-0.0184971508788048,"[0.0014060460795393456, 0.005948898897715794]",0.9994,"{'mean': 0.003668651905687722, 'median': 0.003597393732757248, 'ci95': [0.0014060460795393456, 0.005948898897715794], 'sign_probability': 0.9994, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,2,4,True,0.1812067659464298,0.0549993357367439,5,0.0306406560305651,0.0636993307338659,0.0134158833059179,0.0172247727246471,"[0.02091839702863178, 0.038492644035438374]",1.0,"{'mean': 0.029465689296201227, 'median': 0.02726606571740542, 'ci95': [0.02091839702863178, 0.038492644035438374], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,3,4,True,0.0984616255288549,0.0325062447068506,5,0.0235306411254452,0.0393598193874417,0.0144647036474794,0.0090659374779657,"[0.017898255772137325, 0.028587870933730563]",1.0,"{'mean': 0.0233118697675866, 'median': 0.027460917803834306, 'ci95': [0.017898255772137325, 0.028587870933730563], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,4,4,True,0.0500053983575987,0.0296517389400334,5,0.0076871213005346,0.0194517845397653,0.0205597422900172,-0.0128726209894825,"[0.004199192265425153, 0.011164525238830185]",1.0,"{'mean': 0.007685338319913569, 'median': 0.00693980756554613, 'ci95': [0.004199192265425153, 0.011164525238830185], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,5,2,False,0.0108437474714152,0.0318739062093771,5,0.0130296163795147,0.0190367049984855,0.0073099062807246,0.0057197100987901,"[0.009111279931763713, 0.016906064457531]",1.0,"{'mean': 0.013013225668386863, 'median': 0.011386245065411305, 'ci95': [0.009111279931763713, 0.016906064457531], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,0,2,True,0.6536369197720742,0.1885689371294269,5,-0.0021831805109724,0.0035370181510865,0.0005665700756743,-0.0027497505866468,"[-0.0070834213815889, 0.0015437337825127346]",0.1429,"{'mean': -0.002310259197488246, 'median': 0.0009478433430210043, 'ci95': [-0.0070834213815889, 0.0015437337825127346], 'sign_probability': 0.1429, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,1,4,True,0.3306016429459644,0.0765568383831927,5,-0.0008827303355152,-0.0004035368935338,0.0009398232420584,-0.0018225535775737,"[-0.002809024104313203, 0.0008926884269173973]",0.1579,"{'mean': -0.0009418664220828788, 'median': -0.0010050282023257862, 'ci95': [-0.002809024104313203, 0.0008926884269173973], 'sign_probability': 0.1579, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,2,4,True,0.1812067659464298,0.0549993357367439,5,0.0008588970291359,-0.0008081176327621,0.0012562441053457,-0.0003973470762098,"[-0.0015133491620638961, 0.002869671413452659]",0.7238,"{'mean': 0.0006814939556184553, 'median': -0.0002129798872533284, 'ci95': [-0.0015133491620638961, 0.002869671413452659], 'sign_probability': 0.7238, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,3,4,True,0.0984616255288549,0.0325062447068506,5,0.0017824273731783,0.0029750254811194,0.0003759841657409,0.0014064432074374,"[-0.0006002396219070344, 0.0037877134095507014]",0.9251,"{'mean': 0.0015944596520060226, 'median': 0.0020037107248224717, 'ci95': [-0.0006002396219070344, 0.0037877134095507014], 'sign_probability': 0.9251, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,4,4,True,0.0500053983575987,0.0296517389400334,5,0.002742138527507,0.0023271357394579,0.0005066964765018,0.0022354420510051,"[0.00045934206986238303, 0.005352343496379509]",0.9899,"{'mean': 0.0029039234694699973, 'median': 0.0037305122499219356, 'ci95': [0.00045934206986238303, 0.005352343496379509], 'sign_probability': 0.9899, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,5,2,False,0.0108437474714152,0.0318739062093771,5,0.0040319040071557,0.0005711508081176,-0.0001304286607639,0.0041623326679196,"[0.0019287369115195906, 0.0062172482623418495]",1.0,"{'mean': 0.004055620450760564, 'median': 0.0031913679544798845, 'ci95': [0.0019287369115195906, 0.0062172482623418495], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,0,2,True,0.6536369197720742,0.1885689371294269,5,-0.0015286926032682,0.0012127413374218,0.0175071757557609,-0.0190358683590291,"[-0.002657578026780454, -0.0003193743903309251]",0.005,"{'mean': -0.0014848067690015616, 'median': -0.001538536358357545, 'ci95': [-0.002657578026780454, -0.0003193743903309251], 'sign_probability': 0.005, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,1,4,True,0.3306016429459644,0.0765568383831927,5,0.0022923019605904,0.0007120345427076,0.0446024079014226,-0.0423101059408321,"[0.0003568115031089728, 0.003771174266295881]",0.9917,"{'mean': 0.0020597655172806296, 'median': 0.0019833604706138708, 'ci95': [0.0003568115031089728, 0.003771174266295881], 'sign_probability': 0.9917, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,2,4,True,0.1812067659464298,0.0549993357367439,5,0.0032479811158737,0.0052190656279089,0.0443006905187256,-0.0410527094028519,"[0.0007366251074016603, 0.005586420003795455]",0.9949,"{'mean': 0.0031737507448178245, 'median': 0.0030535199512989886, 'ci95': [0.0007366251074016603, 0.005586420003795455], 'sign_probability': 0.9949, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,3,4,True,0.0984616255288549,0.0325062447068506,5,0.0559490269270636,0.0463672545951118,0.0273507159897461,0.0285983109373175,"[0.04994115779265957, 0.061888325450737684]",1.0,"{'mean': 0.055866926911857295, 'median': 0.05656051292761666, 'ci95': [0.04994115779265957, 0.061888325450737684], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,4,4,True,0.0500053983575987,0.0296517389400334,5,0.1631080490325554,0.1425946632232152,0.0172558324071273,0.145852216625428,"[0.15309719390347032, 0.1766997572341215]",1.0,"{'mean': 0.1649411474460011, 'median': 0.16798717878549896, 'ci95': [0.15309719390347032, 0.1766997572341215], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,5,2,False,0.0108437474714152,0.0318739062093771,5,0.0153126414605305,0.0099078137784724,0.0157549598888557,-0.0004423184283251,"[0.012110218481747937, 0.018241072152671987]",1.0,"{'mean': 0.015256851232262, 'median': 0.01700790078067904, 'ci95': [0.012110218481747937, 0.018241072152671987], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,mi,0,2,True,0.6319515393994726,0.1722064437645269,5,-0.0004394637261118,0.0037568107598969,0.0102597611198092,-0.0106992248459211,"[-0.002597922419951113, 0.0016027802329473726]",0.3277,"{'mean': -0.0005111077691575052, 'median': -0.0011105443819163785, 'ci95': [-0.002597922419951113, 0.0016027802329473726], 'sign_probability': 0.3277, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,mi,1,4,True,0.3806035078264993,0.110998674561875,5,0.0081290387918655,0.0210851584956741,0.0219252424252915,-0.0137962036334259,"[0.0033469496558155933, 0.012556519443733512]",0.9999,"{'mean': 0.007901807438376776, 'median': 0.00683970271843215, 'ci95': [0.0033469496558155933, 0.012556519443733512], 'sign_probability': 0.9999, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,mi,2,4,True,0.1949325428048247,0.0575364487827215,5,0.0513409516368884,0.0799851318342648,0.0087584817185182,0.0425824699183702,"[0.039397386580377586, 0.06072302552938742]",1.0,"{'mean': 0.050025634654632466, 'median': 0.04452113485786746, 'ci95': [0.039397386580377586, 0.06072302552938742], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,mi,3,4,True,0.0914785359002485,0.039132046701438,5,-0.0071982143862034,-0.0030111485403837,0.0237088307868925,-0.030907045173096,"[-0.01248611522798089, -0.003411841419079104]",0.0004,"{'mean': -0.007871757549499411, 'median': -0.006678356836991806, 'ci95': [-0.01248611522798089, -0.003411841419079104], 'sign_probability': 0.0004, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,mi,4,4,True,0.0419477664329047,0.0258156855910185,5,0.0356005324314808,0.0684493848021998,0.016214478852233,0.0193860535792477,"[0.02900272962912117, 0.04269115080222651]",1.0,"{'mean': 0.03576541885275305, 'median': 0.03468000391024151, 'ci95': [0.02900272962912117, 0.04269115080222651], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,mi,5,2,False,-0.0176122208953937,0.0369458080607289,5,0.0065545755083835,0.0167227801964122,0.0089432694006103,-0.0023886938922268,"[0.003223840988104218, 0.009641493078688747]",1.0,"{'mean': 0.006320416873017297, 'median': 0.004054438596442889, 'ci95': [0.003223840988104218, 0.009641493078688747], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,erp,0,2,True,0.6319515393994726,0.1722064437645269,5,0.0009476458501966,0.0027677108765643,0.0005909268833664,0.0003567189668301,"[-0.0011046031493698624, 0.002714514705354083]",0.8056,"{'mean': 0.0008061199532409018, 'median': 0.000939741925249038, 'ci95': [-0.0011046031493698624, 0.002714514705354083], 'sign_probability': 0.8056, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,erp,1,4,True,0.3806035078264993,0.110998674561875,5,-0.0021660206282616,0.0047323500170004,0.0024743552203028,-0.0046403758485644,"[-0.0051704931348904425, 0.0011504641104607034]",0.1053,"{'mean': -0.0019878637435414986, 'median': 9.216229432562617e-05, 'ci95': [-0.0051704931348904425, 0.0011504641104607034], 'sign_probability': 0.1053, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,erp,2,4,True,0.1949325428048247,0.0575364487827215,5,-0.0017990801208189,0.002987824219576,0.0020773251774837,-0.0038764052983026,"[-0.003936560459438747, -0.0002169923526654367]",0.0137,"{'mean': -0.0020431366326844314, 'median': -0.0011863320190661497, 'ci95': [-0.003936560459438747, -0.0002169923526654367], 'sign_probability': 0.0137, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,erp,3,4,True,0.0914785359002485,0.039132046701438,5,-0.0003643193841577,0.0017666308958563,0.0019521320778824,-0.0023164514620401,"[-0.001955427200400905, 0.0010964802619238823]",0.3032,"{'mean': -0.0004101175207783179, 'median': 0.0005415695612825955, 'ci95': [-0.001955427200400905, 0.0010964802619238823], 'sign_probability': 0.3032, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,erp,4,4,True,0.0419477664329047,0.0258156855910185,5,0.0058075766969924,0.0022034132146611,0.0002938078120998,0.0055137688848926,"[0.0024104125827120342, 0.00850465834295549]",0.9998,"{'mean': 0.005460034848142303, 'median': 0.005185441441763361, 'ci95': [0.0024104125827120342, 0.00850465834295549], 'sign_probability': 0.9998, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,erp,5,2,False,-0.0176122208953937,0.0369458080607289,5,0.0044980670889068,0.0017712930524391,6.846230469966175e-05,0.0044296047842071,"[0.0011403524092468596, 0.006854157363592357]",0.9962,"{'mean': 0.0040169096805623625, 'median': 0.0038697025528725004, 'ci95': [0.0011403524092468596, 0.006854157363592357], 'sign_probability': 0.9962, 'draws': 10000, 'n_subjects': 85}",100,True
1,1,ssvep,0,2,True,0.6319515393994726,0.1722064437645269,5,-0.002205536087543,-0.0004152595690804,0.017241986777536,-0.019447522865079,"[-0.003718058447482633, -0.0008084882182804448]",0.0009,"{'mean': -0.002244674665784408, 'median': -0.0013765195072563685, 'ci95': [-0.003718058447482633, -0.0008084882182804448], 'sign_probability': 0.0009, 'draws': 10000, 'n_subjects': 85}",100,True
