version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7957142857142857,0.7957142857142857,0.0,0,0,15.089142084121704
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8378571428571429,0.8364285714285714,0.0014285714285714457,7,5,33.201822996139526
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8964285714285715,0.8964285714285715,0.0,0,0,15.041708946228027
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8558333333333333,0.8566666666666667,-0.0008333333333333526,3,3,23.79509687423706
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7949999999999999,0.7992857142857143,-0.004285714285714337,1,9,33.98301863670349
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7928571428571429,0.7935714285714286,-0.0007142857142856673,0,4,20.66288471221924
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8378571428571429,-0.0007142857142856673,3,9,29.57682156562805
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.895,0.8942857142857144,0.0007142857142856673,3,4,18.431467056274414
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8574999999999999,0.8558333333333333,0.0016666666666665941,1,6,22.229315996170044
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7978571428571428,0.7957142857142857,0.002142857142857113,4,13,27.9181547164917
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7957142857142857,0.7957142857142857,0.0,0,0,8.506848096847534
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8378571428571429,0.8364285714285714,0.0014285714285714457,7,5,18.27963137626648
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8964285714285715,0.8964285714285715,0.0,0,0,8.748473405838013
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8558333333333333,0.8566666666666667,-0.0008333333333333526,3,3,14.171062707901001
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7949999999999999,0.7992857142857143,-0.004285714285714337,1,9,20.91799020767212
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7928571428571429,0.7935714285714286,-0.0007142857142856673,0,4,14.104648113250732
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8378571428571429,-0.0007142857142856673,3,9,22.407572984695435
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.895,0.8942857142857144,0.0007142857142856673,3,4,14.702935218811035
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8574999999999999,0.8558333333333333,0.0016666666666665941,1,6,17.543426275253296
